"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","London","Heterosexual / straight","35","35","47870","51770"
"In post","2022","Undeclared","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","London","Undeclared","75","75","54750","54900"
"In post","2022","Undeclared","Attorney General's Departments","London","Unknown","20","15","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Outside London","Undeclared","55","50","37840","37780"
"In post","2022","Undeclared","Attorney General's Departments","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","London","Heterosexual / straight","35","35","51360","54700"
"In post","2022","Undeclared","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","London","Undeclared","120","115","51520","54700"
"In post","2022","Undeclared","Cabinet Office","London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Outside London","Undeclared","75","75","39350","35100"
"In post","2022","Undeclared","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","Undeclared","20","15","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","45","40","48150","49100"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Undeclared","210","210","52350","53380"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","55","55","35090","35570"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","275","265","40640","39650"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Undeclared","30","30","50910","51730"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","London","Undeclared","55","55","51080","53470"
"In post","2022","Undeclared","Department for Education","London","Unknown","20","15","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Outside London","Heterosexual / straight","30","30","38700","36500"
"In post","2022","Undeclared","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Outside London","Undeclared","145","140","42020","37100"
"In post","2022","Undeclared","Department for Education","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","Undeclared","50","45","43750","38820"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","60","60","34010","31600"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","285","275","35570","32050"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","Unknown","65","60","31260","26520"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
