"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bournemouth, Christchurch and Poole","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bournemouth, Christchurch and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bradford","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Breckland and South Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Breckland and South Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bromley","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Croydon","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Durham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Enfield","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Harrow and Hillingdon","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Leicester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","AO","10","[c]","21220","21200"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Powys","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Sunderland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Wakefield","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Wandsworth","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","York","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Barking & Dagenham and Havering","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","AO","30","[c]","19090","18180"
"New entrant CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","EO","90","[c]","24270","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","G7","25","[c]","53890","54150"
"New entrant CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","HEO","25","[c]","33020","33200"
"New entrant CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","SEO","25","[c]","38730","38500"
"New entrant CS","2022","Office of Gas and Electricity Markets","Haringey and Islington","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Harrow and Hillingdon","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Luton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","AO","20","[c]","20640","19750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","EO","110","[c]","27370","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","G6","10","[c]","80830","79440"
"New entrant CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","G7","45","[c]","60560","60000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","HEO","30","[c]","35500","35040"
"New entrant CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","SEO","25","[c]","43410","43000"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","HEO","20","[c]","31700","31000"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","SEO","15","[c]","39420","38000"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Solihull","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Warwickshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Tower Hamlets","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Tower Hamlets","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Tower Hamlets","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","York","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Birmingham","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Birmingham","Outside London","AO","120","[c]","20960","20970"
"New entrant CS","2022","Office of the Public Guardian","Birmingham","Outside London","EO","25","[c]","25180","25120"
"New entrant CS","2022","Office of the Public Guardian","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Nottingham","Outside London","AO","50","[c]","20970","20970"
"New entrant CS","2022","Office of the Public Guardian","Nottingham","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Angus and Dundee City","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Angus and Dundee City","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Angus and Dundee City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Angus and Dundee City","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Angus and Dundee City","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Westminster","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Bristol, City of","Outside London","AO","20","[c]","20160","21520"
"New entrant CS","2022","Planning Inspectorate","Bristol, City of","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Bristol, City of","Outside London","HEO","15","[c]","32780","32780"
"New entrant CS","2022","Planning Inspectorate","Bristol, City of","Outside London","SEO","10","[c]","40890","40720"
"New entrant CS","2022","Planning Inspectorate","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Bromley","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Central Bedfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Greater Manchester North East","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Greater Manchester South East","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Peterborough","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Shropshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","South West Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Worcestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Barnet","London","AO","10","[c]","23780","23780"
"New entrant CS","2022","Public Health England","Barnet","London","HEO","[c]","[c]","[c]","[c]"
