"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
