"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","65","[c]","26550","24920"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Eastern Scotland","Outside London","Heterosexual / straight","220","[c]","31640","27570"
"New entrant CS","2022","50-59","Eastern Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Eastern Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Eastern Scotland","Outside London","Unknown","180","[c]","35100","27940"
"New entrant CS","2022","50-59","Essex","Outside London","Heterosexual / straight","85","[c]","30210","28740"
"New entrant CS","2022","50-59","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","Outside London","Unknown","40","[c]","28990","28740"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","315","[c]","36440","33000"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","120","[c]","35670","32330"
"New entrant CS","2022","50-59","Greater Manchester","Outside London","Heterosexual / straight","195","[c]","31350","27570"
"New entrant CS","2022","50-59","Greater Manchester","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","Outside London","Unknown","150","[c]","30380","26990"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","220","[c]","30830","25000"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Outside London","Unknown","100","[c]","29120","24880"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","85","[c]","28320","27570"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","London","Heterosexual / straight","205","[c]","45370","37610"
"New entrant CS","2022","50-59","Inner London - East","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","London","Unknown","65","[c]","39200","32950"
"New entrant CS","2022","50-59","Inner London - West","London","Heterosexual / straight","285","[c]","47070","41500"
"New entrant CS","2022","50-59","Inner London - West","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","London","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","London","Unknown","180","[c]","51090","42470"
"New entrant CS","2022","50-59","Kent","Outside London","Heterosexual / straight","90","[c]","27550","24900"
"New entrant CS","2022","50-59","Kent","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Kent","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Kent","Outside London","Unknown","85","[c]","28890","28140"
"New entrant CS","2022","50-59","Lancashire","Outside London","Heterosexual / straight","160","[c]","29500","24920"
"New entrant CS","2022","50-59","Lancashire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Lancashire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Lancashire","Outside London","Unknown","60","[c]","28420","25660"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","125","[c]","27100","23170"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","45","[c]","27060","24800"
"New entrant CS","2022","50-59","Lincolnshire","Outside London","Heterosexual / straight","70","[c]","29200","27570"
"New entrant CS","2022","50-59","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Merseyside","Outside London","Heterosexual / straight","220","[c]","27520","25200"
"New entrant CS","2022","50-59","Merseyside","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Merseyside","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Merseyside","Outside London","Unknown","130","[c]","26740","24800"
"New entrant CS","2022","50-59","North Eastern Scotland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Eastern Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Yorkshire","Outside London","Heterosexual / straight","85","[c]","33630","32000"
"New entrant CS","2022","50-59","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Yorkshire","Outside London","Unknown","35","[c]","29000","25670"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","275","[c]","27980","24920"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Unknown","135","[c]","26430","21840"
"New entrant CS","2022","50-59","Outer London - East and North East","London","Heterosexual / straight","75","[c]","33100","31060"
"New entrant CS","2022","50-59","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - East and North East","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - South","London","Heterosexual / straight","120","[c]","34490","31060"
"New entrant CS","2022","50-59","Outer London - South","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - South","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - South","London","Unknown","55","[c]","37540","30750"
"New entrant CS","2022","50-59","Outer London - West and North West","London","Heterosexual / straight","100","[c]","33900","31060"
"New entrant CS","2022","50-59","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - West and North West","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - West and North West","London","Unknown","60","[c]","30510","31020"
"New entrant CS","2022","50-59","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Outside London","Heterosexual / straight","125","[c]","30010","27570"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Outside London","Unknown","40","[c]","30560","26310"
"New entrant CS","2022","50-59","South Yorkshire","Outside London","Heterosexual / straight","110","[c]","30580","27570"
"New entrant CS","2022","50-59","South Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South Yorkshire","Outside London","Unknown","50","[c]","30100","27570"
"New entrant CS","2022","50-59","Southern Scotland","Outside London","Heterosexual / straight","70","[c]","25030","25520"
"New entrant CS","2022","50-59","Southern Scotland","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Southern Scotland","Outside London","Unknown","35","[c]","22880","22000"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Outside London","Heterosexual / straight","160","[c]","29140","26140"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Outside London","Unknown","65","[c]","32780","30070"
"New entrant CS","2022","50-59","Tees Valley and Durham","Outside London","Heterosexual / straight","130","[c]","29460","27570"
"New entrant CS","2022","50-59","Tees Valley and Durham","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tees Valley and Durham","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tees Valley and Durham","Outside London","Unknown","55","[c]","27300","23140"
"New entrant CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","50","[c]","32020","29290"
"New entrant CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","60","[c]","42240","31060"
"New entrant CS","2022","50-59","West Central Scotland","Outside London","Heterosexual / straight","265","[c]","32080","27230"
"New entrant CS","2022","50-59","West Central Scotland","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Central Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Central Scotland","Outside London","Unknown","150","[c]","30200","27230"
"New entrant CS","2022","50-59","West Midlands","Outside London","Heterosexual / straight","255","[c]","32000","27570"
"New entrant CS","2022","50-59","West Midlands","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands","Outside London","Undeclared","30","[c]","30220","28620"
"New entrant CS","2022","50-59","West Midlands","Outside London","Unknown","125","[c]","33110","28200"
"New entrant CS","2022","50-59","West Wales and The Valleys","Outside London","Heterosexual / straight","160","[c]","30420","26820"
"New entrant CS","2022","50-59","West Wales and The Valleys","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Wales and The Valleys","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Wales and The Valleys","Outside London","Unknown","70","[c]","27480","26130"
"New entrant CS","2022","50-59","West Yorkshire","Outside London","Heterosexual / straight","220","[c]","32820","27570"
"New entrant CS","2022","50-59","West Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Yorkshire","Outside London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Yorkshire","Outside London","Unknown","120","[c]","32770","27570"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","35","[c]","28320","27570"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Dorset and Somerset","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Dorset and Somerset","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Anglia","Outside London","Heterosexual / straight","60","[c]","27230","22510"
"New entrant CS","2022","60-64","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Anglia","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Anglia","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Wales","Outside London","Heterosexual / straight","35","[c]","31490","26830"
"New entrant CS","2022","60-64","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Wales","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Eastern Scotland","Outside London","Heterosexual / straight","40","[c]","29470","24700"
"New entrant CS","2022","60-64","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Eastern Scotland","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Essex","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Essex","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","55","[c]","37980","33000"
"New entrant CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Greater Manchester","Outside London","Heterosexual / straight","50","[c]","29060","26130"
"New entrant CS","2022","60-64","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Greater Manchester","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","50","[c]","28600","22820"
"New entrant CS","2022","60-64","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Highlands and Islands","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Inner London - East","London","Heterosexual / straight","60","[c]","45920","39910"
"New entrant CS","2022","60-64","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Inner London - East","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Inner London - East","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Inner London - West","London","Heterosexual / straight","40","[c]","49950","43900"
"New entrant CS","2022","60-64","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Inner London - West","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Inner London - West","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Kent","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Kent","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lancashire","Outside London","Heterosexual / straight","40","[c]","24450","21260"
"New entrant CS","2022","60-64","Lancashire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lancashire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lincolnshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Merseyside","Outside London","Heterosexual / straight","45","[c]","27530","24440"
"New entrant CS","2022","60-64","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Merseyside","Outside London","Unknown","35","[c]","27850","24840"
"New entrant CS","2022","60-64","North Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North Yorkshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North Yorkshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","65","[c]","24980","21260"
"New entrant CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northumberland, and Tyne and Wear","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - East and North East","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - East and North East","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - South","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - South","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - West and North West","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Outer London - West and North West","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Shropshire and Staffordshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Shropshire and Staffordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South Yorkshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South Yorkshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Southern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Southern Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Surrey, East and West Sussex","Outside London","Heterosexual / straight","40","[c]","26770","25890"
"New entrant CS","2022","60-64","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Surrey, East and West Sussex","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Tees Valley and Durham","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Tees Valley and Durham","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
