"Status","Year","Age","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Defence Equipment and Support","Ministry of Defence","Female","55","45","32400","28840"
"In post","2022","65+","Defence Equipment and Support","Ministry of Defence","Male","230","195","37020","35700"
"In post","2022","65+","Defence Science and Technology Laboratory","Ministry of Defence","Female","20","15","[c]","[c]"
"In post","2022","65+","Defence Science and Technology Laboratory","Ministry of Defence","Male","85","65","50010","48150"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","30","25","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","30","25","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","Department for Education","Female","30","25","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","Department for Education","Male","25","25","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","55","50","32860","29720"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","35","30","40380","37060"
"In post","2022","65+","Department for International Trade","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2022","65+","Department for International Trade","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","10","10","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","20","20","[c]","[c]"
"In post","2022","65+","Department for Transport (excl. agencies)","Department for Transport","Female","25","20","[c]","[c]"
"In post","2022","65+","Department for Transport (excl. agencies)","Department for Transport","Male","45","35","42330","33390"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","1780","1250","25900","26120"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","950","735","27080","27570"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","20","20","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","15","10","[c]","[c]"
"In post","2022","65+","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Licensing Agency","Department for Transport","Female","115","70","22390","21840"
"In post","2022","65+","Driver and Vehicle Licensing Agency","Department for Transport","Male","45","35","27670","21840"
"In post","2022","65+","Driver and Vehicle Standards Agency","Department for Transport","Female","35","25","25850","26780"
"In post","2022","65+","Driver and Vehicle Standards Agency","Department for Transport","Male","255","190","28870","26780"
"In post","2022","65+","Education and Skills Funding Agency","Department for Education","Female","15","15","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","Department for Education","Male","5","5","[c]","[c]"
"In post","2022","65+","Education Scotland","Scottish Government","Female","10","5","[c]","[c]"
"In post","2022","65+","Education Scotland","Scottish Government","Male","5","5","[c]","[c]"
"In post","2022","65+","Estyn","Estyn","Female","5","5","[c]","[c]"
"In post","2022","65+","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","FCDO Services","Foreign, Commonwealth and Development Office","Female","5","5","[c]","[c]"
"In post","2022","65+","FCDO Services","Foreign, Commonwealth and Development Office","Male","55","35","50250","53430"
"In post","2022","65+","Food Standards Agency","Food Standards Agency","Female","10","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Food Standards Agency","Male","45","35","32520","28800"
"In post","2022","65+","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","35","30","37940","29450"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","40","35","52660","46340"
"In post","2022","65+","Forestry and Land Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Forestry and Land Scotland","Scottish Government","Male","25","25","[c]","[c]"
"In post","2022","65+","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Legal Department","Attorney General's Departments","Female","25","20","[c]","[c]"
"In post","2022","65+","Government Legal Department","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2022","65+","Government Property Agency","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Property Agency","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","Department for Work and Pensions","Female","20","15","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","Department for Work and Pensions","Male","40","30","57140","50660"
"In post","2022","65+","HM Courts and Tribunals Service","Ministry of Justice","Female","400","305","23200","21410"
"In post","2022","65+","HM Courts and Tribunals Service","Ministry of Justice","Male","265","220","23640","21410"
"In post","2022","65+","HM Land Registry","HM Land Registry","Female","70","45","32060","27130"
"In post","2022","65+","HM Land Registry","HM Land Registry","Male","65","40","33540","33840"
"In post","2022","65+","HM Prison and Probation Service","Ministry of Justice","Female","595","445","29320","27380"
"In post","2022","65+","HM Prison and Probation Service","Ministry of Justice","Male","820","595","29780","28200"
"In post","2022","65+","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","745","530","27770","25330"
"In post","2022","65+","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","730","530","34390","28920"
"In post","2022","65+","HM Treasury (excl. agencies)","HM Treasury","Female","5","5","[c]","[c]"
"In post","2022","65+","HM Treasury (excl. agencies)","HM Treasury","Male","5","5","[c]","[c]"
"In post","2022","65+","Home Office","Home Office","Female","385","290","27200","25630"
"In post","2022","65+","Home Office","Home Office","Male","450","345","30270","27610"
"In post","2022","65+","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","15","10","[c]","[c]"
"In post","2022","65+","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","20","15","[c]","[c]"
"In post","2022","65+","Legal Aid Agency","Ministry of Justice","Female","15","15","[c]","[c]"
"In post","2022","65+","Legal Aid Agency","Ministry of Justice","Male","15","15","[c]","[c]"
"In post","2022","65+","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Maritime and Coastguard Agency","Department for Transport","Male","25","20","[c]","[c]"
"In post","2022","65+","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","20","15","[c]","[c]"
"In post","2022","65+","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","10","10","[c]","[c]"
"In post","2022","65+","Met Office","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2022","65+","Met Office","Department for Business, Energy and Industrial Strategy","Male","30","25","45500","47550"
"In post","2022","65+","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","440","385","26400","21830"
"In post","2022","65+","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","1110","1015","30380","26670"
"In post","2022","65+","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","30","25","32410","27110"
"In post","2022","65+","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","55","50","42810","41420"
"In post","2022","65+","National Crime Agency","National Crime Agency","Female","20","20","[c]","[c]"
"In post","2022","65+","National Crime Agency","National Crime Agency","Male","40","35","43650","40240"
"In post","2022","65+","National Records of Scotland","Scottish Government","Female","5","5","[c]","[c]"
"In post","2022","65+","National Records of Scotland","Scottish Government","Male","10","5","[c]","[c]"
"In post","2022","65+","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
