"Status","Year","Ethnicity","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Outside London","Male","55","[c]","38610","36370"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","London","Female","55","[c]","33300","31060"
"New entrant CS","2022","Undeclared","Operational Delivery","London","Male","45","[c]","37500","31060"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","Female","185","[c]","26240","23170"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","Male","225","[c]","28370","26590"
"New entrant CS","2022","Undeclared","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
