"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Disclosure Scotland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Disclosure Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","AA","60","[c]","18280","18310"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","AO","140","[c]","21790","21840"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","AO","55","[c]","24560","21840"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","EO","130","[c]","27720","26780"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education and Skills Funding Agency","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Education Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","FCDO Services","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Outside London","AO","50","[c]","26040","25940"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Forestry and Land Scotland","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Government Actuary's Department","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Government Actuary's Department","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Government Actuary's Department","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Government Actuary's Department","London","HEO","[c]","[c]","[c]","[c]"
