"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","EO","EO","10","10","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cumbria","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","AA/AO","AO","20","20","22010","22200"
"In post","2022","Finance","Derbyshire and Nottinghamshire","EO","EO","35","35","26150","26130"
"In post","2022","Finance","Derbyshire and Nottinghamshire","G6/G7","G6","10","10","65720","66610"
"In post","2022","Finance","Derbyshire and Nottinghamshire","G6/G7","G7","35","35","53160","53790"
"In post","2022","Finance","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Derbyshire and Nottinghamshire","SEO/HEO","HEO","35","35","32250","33300"
"In post","2022","Finance","Derbyshire and Nottinghamshire","SEO/HEO","SEO","40","35","40020","39850"
"In post","2022","Finance","Devon","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Finance","Devon","EO","EO","35","35","26800","26670"
"In post","2022","Finance","Devon","G6/G7","G6","10","10","64080","62650"
"In post","2022","Finance","Devon","G6/G7","G7","25","25","50720","49330"
"In post","2022","Finance","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon","SEO/HEO","HEO","60","55","32850","32730"
"In post","2022","Finance","Devon","SEO/HEO","SEO","35","35","40090","39910"
"In post","2022","Finance","Dorset and Somerset","AA/AO","AO","10","10","20910","21170"
"In post","2022","Finance","Dorset and Somerset","EO","EO","45","40","26650","26670"
"In post","2022","Finance","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset and Somerset","SEO/HEO","HEO","20","20","33380","33300"
"In post","2022","Finance","Dorset and Somerset","SEO/HEO","SEO","10","10","43380","41040"
"In post","2022","Finance","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Anglia","AA/AO","AO","40","35","21570","21380"
"In post","2022","Finance","East Anglia","EO","EO","65","65","26610","26670"
"In post","2022","Finance","East Anglia","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Finance","East Anglia","G6/G7","G7","30","25","52820","53500"
"In post","2022","Finance","East Anglia","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","East Anglia","SEO/HEO","HEO","65","65","33270","33300"
"In post","2022","Finance","East Anglia","SEO/HEO","SEO","55","55","40080","40580"
"In post","2022","Finance","East Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Wales","AA/AO","AO","80","70","22340","22430"
"In post","2022","Finance","East Wales","EO","EO","95","85","27400","27460"
"In post","2022","Finance","East Wales","G6/G7","G6","15","15","72560","75480"
"In post","2022","Finance","East Wales","G6/G7","G7","55","55","58740","61440"
"In post","2022","Finance","East Wales","SCS level","SCS level","20","20","87330","83330"
"In post","2022","Finance","East Wales","SEO/HEO","HEO","90","80","35230","36240"
"In post","2022","Finance","East Wales","SEO/HEO","SEO","85","85","44790","47470"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Eastern Scotland","AA/AO","AO","35","35","24320","24420"
"In post","2022","Finance","Eastern Scotland","EO","EO","45","45","28610","26930"
"In post","2022","Finance","Eastern Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Finance","Eastern Scotland","G6/G7","G7","15","15","54690","54570"
"In post","2022","Finance","Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Eastern Scotland","SEO/HEO","HEO","50","50","34590","33300"
"In post","2022","Finance","Eastern Scotland","SEO/HEO","SEO","35","35","43290","43110"
"In post","2022","Finance","Essex","AA/AO","AO","10","10","22140","22080"
"In post","2022","Finance","Essex","EO","EO","30","25","27320","26820"
"In post","2022","Finance","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Essex","SEO/HEO","HEO","30","30","33590","33370"
"In post","2022","Finance","Essex","SEO/HEO","SEO","10","10","40660","40520"
"In post","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","60","50","21530","21170"
"In post","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","390","375","24950","26350"
"In post","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","90","85","67200","66500"
"In post","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","185","180","55130","55210"
"In post","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","35","35","93840","85820"
"In post","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","390","375","32950","33300"
"In post","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","315","300","42740","40720"
"In post","2022","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","50","50","53570","48060"
"In post","2022","Finance","Greater Manchester","AA/AO","AO","10","10","21450","21410"
"In post","2022","Finance","Greater Manchester","EO","EO","60","55","26390","26590"
"In post","2022","Finance","Greater Manchester","G6/G7","G6","30","30","65940","66600"
"In post","2022","Finance","Greater Manchester","G6/G7","G7","90","85","52810","50790"
"In post","2022","Finance","Greater Manchester","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Greater Manchester","SEO/HEO","HEO","100","95","31720","31920"
"In post","2022","Finance","Greater Manchester","SEO/HEO","SEO","115","110","39230","37450"
"In post","2022","Finance","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hampshire and Isle of Wight","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hampshire and Isle of Wight","AA/AO","AO","35","35","21510","21170"
"In post","2022","Finance","Hampshire and Isle of Wight","EO","EO","170","165","26930","26670"
"In post","2022","Finance","Hampshire and Isle of Wight","G6/G7","G6","15","15","65920","66500"
"In post","2022","Finance","Hampshire and Isle of Wight","G6/G7","G7","55","55","55440","54540"
"In post","2022","Finance","Hampshire and Isle of Wight","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Finance","Hampshire and Isle of Wight","SEO/HEO","HEO","255","250","33800","33300"
"In post","2022","Finance","Hampshire and Isle of Wight","SEO/HEO","SEO","160","155","42240","40580"
