"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Planning Inspectorate","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Lincolnshire CC","Outside London","10","10","56070","58810"
"In post","2022","Planning Inspectorate","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","North Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2022","Planning Inspectorate","North Yorkshire CC","Outside London","10","10","63520","65210"
"In post","2022","Planning Inspectorate","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","South and West Derbyshire","Outside London","10","10","52820","51110"
"In post","2022","Planning Inspectorate","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Tyneside","Outside London","20","20","53150","47660"
"In post","2022","Planning Inspectorate","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Worcestershire CC","Outside London","10","5","[c]","[c]"
"In post","2022","Planning Inspectorate","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Westminster","London","45","40","41240","37470"
"In post","2022","Registers of Scotland","City of Edinburgh","Outside London","995","950","33990","30840"
"In post","2022","Registers of Scotland","Glasgow City","Outside London","190","180","33520","30840"
"In post","2022","Revenue Scotland","City of Edinburgh","Outside London","75","75","39500","36130"
"In post","2022","Royal Fleet Auxiliary","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Rural Payments Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Berkshire","Outside London","180","170","29700","25300"
"In post","2022","Rural Payments Agency","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Bristol, City of","Outside London","55","50","28230","24920"
"In post","2022","Rural Payments Agency","Cambridgeshire CC","Outside London","50","50","25530","21300"
"In post","2022","Rural Payments Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Cheshire East","Outside London","120","115","25040","21300"
"In post","2022","Rural Payments Agency","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","Rural Payments Agency","Devon CC","Outside London","205","190","27360","25450"
"In post","2022","Rural Payments Agency","East Cumbria","Outside London","310","280","26870","24920"
"In post","2022","Rural Payments Agency","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2022","Rural Payments Agency","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2022","Rural Payments Agency","Leeds","Outside London","80","80","25050","24920"
"In post","2022","Rural Payments Agency","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Rural Payments Agency","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Rural Payments Agency","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","North Yorkshire CC","Outside London","10","10","30390","27850"
