"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Undeclared","40","[c]","32680","32090"
"New entrant CS","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA","Unknown","220","[c]","20920","20950"
"New entrant CS","2022","50-59","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AO","Unknown","590","[c]","22060","21260"
"New entrant CS","2022","50-59","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","EO","Unknown","580","[c]","28230","27230"
"New entrant CS","2022","50-59","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","G6","Unknown","65","[c]","71150","66230"
"New entrant CS","2022","50-59","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","G7","Unknown","145","[c]","57340","54490"
"New entrant CS","2022","50-59","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","HEO","Unknown","150","[c]","32460","32560"
"New entrant CS","2022","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SCS level","Unknown","35","[c]","110590","95000"
"New entrant CS","2022","50-59","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SEO","Unknown","155","[c]","40780","40000"
"New entrant CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","705","[c]","30290","28200"
"New entrant CS","2022","50-59","White","AA","Heterosexual / straight","260","[c]","20690","20890"
"New entrant CS","2022","50-59","White","AA","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","AO","Heterosexual / straight","1165","[c]","21820","21260"
"New entrant CS","2022","50-59","White","AO","LGBO","45","[c]","22030","21260"
"New entrant CS","2022","50-59","White","AO","Undeclared","50","[c]","21760","21260"
"New entrant CS","2022","50-59","White","AO","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","EO","Heterosexual / straight","1000","[c]","27740","27570"
"New entrant CS","2022","50-59","White","EO","LGBO","60","[c]","27410","27570"
"New entrant CS","2022","50-59","White","EO","Undeclared","35","[c]","27370","27350"
"New entrant CS","2022","50-59","White","EO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","G6","Heterosexual / straight","115","[c]","68720","66240"
"New entrant CS","2022","50-59","White","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","G7","Heterosexual / straight","370","[c]","54570","52610"
"New entrant CS","2022","50-59","White","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","HEO","Heterosexual / straight","465","[c]","32770","32410"
"New entrant CS","2022","50-59","White","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SCS level","Heterosexual / straight","45","[c]","106240","1e+05"
"New entrant CS","2022","50-59","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SEO","Heterosexual / straight","445","[c]","41200","40050"
"New entrant CS","2022","50-59","White","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Heterosexual / straight","1015","[c]","31000","28200"
"New entrant CS","2022","50-59","White","Unknown","LGBO","55","[c]","35060","28760"
"New entrant CS","2022","50-59","White","Unknown","Undeclared","45","[c]","31320","28400"
"New entrant CS","2022","50-59","White","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Heterosexual / straight","55","[c]","34530","33700"
"New entrant CS","2022","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
