"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Defence","Policy","South East (England)","HEO","40","40","34040","33300"
"In post","2022","Ministry of Defence","Policy","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","South East (England)","SEO","35","35","40890","40580"
"In post","2022","Ministry of Defence","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","South West (England)","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","South West (England)","EO","20","15","27080","26670"
"In post","2022","Ministry of Defence","Policy","South West (England)","G6","10","10","65530","64840"
"In post","2022","Ministry of Defence","Policy","South West (England)","G7","30","30","52670","53500"
"In post","2022","Ministry of Defence","Policy","South West (England)","HEO","30","30","32260","33000"
"In post","2022","Ministry of Defence","Policy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","South West (England)","SEO","55","55","39750","40440"
"In post","2022","Ministry of Defence","Policy","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","West Midlands (England)","HEO","10","10","33240","33300"
"In post","2022","Ministry of Defence","Policy","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Policy","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","East Midlands (England)","G7","10","10","54350","54540"
"In post","2022","Ministry of Defence","Project Delivery","East Midlands (England)","HEO","10","10","32330","33000"
"In post","2022","Ministry of Defence","Project Delivery","East Midlands (England)","SEO","15","15","39950","40290"
"In post","2022","Ministry of Defence","Project Delivery","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","East of England","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","East of England","EO","20","15","27190","26510"
"In post","2022","Ministry of Defence","Project Delivery","East of England","G6","20","20","65140","65500"
"In post","2022","Ministry of Defence","Project Delivery","East of England","G7","45","40","55520","54540"
"In post","2022","Ministry of Defence","Project Delivery","East of England","HEO","85","80","34390","33300"
"In post","2022","Ministry of Defence","Project Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","East of England","SEO","100","95","42300","41000"
"In post","2022","Ministry of Defence","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","London","EO","10","10","29530","30200"
"In post","2022","Ministry of Defence","Project Delivery","London","G6","35","35","69380","68580"
"In post","2022","Ministry of Defence","Project Delivery","London","G7","70","70","59200","58550"
"In post","2022","Ministry of Defence","Project Delivery","London","HEO","55","55","36670","37000"
"In post","2022","Ministry of Defence","Project Delivery","London","SCS level","20","20","84590","78960"
"In post","2022","Ministry of Defence","Project Delivery","London","SEO","120","115","44560","44500"
"In post","2022","Ministry of Defence","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","North West (England)","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","North West (England)","HEO","20","15","34310","33300"
"In post","2022","Ministry of Defence","Project Delivery","North West (England)","SEO","30","25","42190","42040"
"In post","2022","Ministry of Defence","Project Delivery","North West (England)","Unknown","45","45","47550","50050"
"In post","2022","Ministry of Defence","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Overseas","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Overseas","HEO","10","10","35050","33300"
"In post","2022","Ministry of Defence","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Overseas","SEO","20","20","45340","42600"
"In post","2022","Ministry of Defence","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","EO","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","G6","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","G7","20","20","56700","54770"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","HEO","25","25","33930","33300"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","SEO","45","45","41670","40580"
"In post","2022","Ministry of Defence","Project Delivery","Scotland","Unknown","20","20","44960","41000"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","EO","75","75","26500","26670"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","G6","60","60","65700","64220"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","G7","215","210","53450","54540"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","HEO","260","250","32840","33300"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","SCS level","10","10","84750","79840"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","SEO","330","325","40580","40580"
"In post","2022","Ministry of Defence","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","AO","10","10","21630","21170"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","EO","280","270","24810","25500"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","G6","215","215","66520","65860"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","G7","685","670","52340","53500"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","HEO","950","915","31390","31700"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","SCS level","50","45","91490","86760"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","SEO","1225","1175","40630","40580"
"In post","2022","Ministry of Defence","Project Delivery","South West (England)","Unknown","420","410","44790","41270"
"In post","2022","Ministry of Defence","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Wales","EO","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Wales","HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","West Midlands (England)","EO","15","15","26790","26670"
"In post","2022","Ministry of Defence","Project Delivery","West Midlands (England)","G6","10","10","65420","64220"
"In post","2022","Ministry of Defence","Project Delivery","West Midlands (England)","G7","20","20","54060","53500"
"In post","2022","Ministry of Defence","Project Delivery","West Midlands (England)","HEO","35","30","33250","33300"
"In post","2022","Ministry of Defence","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","West Midlands (England)","SEO","60","55","40540","40580"
"In post","2022","Ministry of Defence","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Project Delivery","Yorkshire and The Humber","G7","10","10","54280","54540"
"In post","2022","Ministry of Defence","Project Delivery","Yorkshire and The Humber","HEO","15","15","34380","33300"
"In post","2022","Ministry of Defence","Project Delivery","Yorkshire and The Humber","SEO","20","20","40510","40580"
"In post","2022","Ministry of Defence","Property","East Midlands (England)","AA","80","75","18500","19010"
"In post","2022","Ministry of Defence","Property","East Midlands (England)","AO","10","10","21110","20970"
"In post","2022","Ministry of Defence","Property","East Midlands (England)","EO","15","15","27160","26670"
"In post","2022","Ministry of Defence","Property","East Midlands (England)","HEO","30","30","33240","33300"
"In post","2022","Ministry of Defence","Property","East Midlands (England)","SEO","10","10","41570","40580"
"In post","2022","Ministry of Defence","Property","East of England","AA","60","60","18580","17490"
"In post","2022","Ministry of Defence","Property","East of England","AO","20","20","21570","21380"
"In post","2022","Ministry of Defence","Property","East of England","EO","55","55","26770","26350"
"In post","2022","Ministry of Defence","Property","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Property","East of England","G7","20","20","54470","53500"
"In post","2022","Ministry of Defence","Property","East of England","HEO","120","115","33560","33300"
"In post","2022","Ministry of Defence","Property","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Property","East of England","SEO","60","60","42270","40580"
"In post","2022","Ministry of Defence","Property","London","AA","30","30","19270","18980"
"In post","2022","Ministry of Defence","Property","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Property","London","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Property","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Property","London","G7","[c]","[c]","[c]","[c]"
