"Status","Year","Ethnicity","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Rural Payments Agency","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Scottish Courts and Tribunals Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Fiscal Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government (excl. agencies)","Heterosexual / straight","105","100","38970","34600"
"In post","2022","Asian","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Prison Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Serious Fraud Office","Heterosexual / straight","45","40","43590","40170"
"In post","2022","Asian","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Security Scotland","Heterosexual / straight","55","55","28890","27230"
"In post","2022","Asian","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Standards and Testing Agency","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Asian","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Submarine Delivery Agency","Heterosexual / straight","50","45","39260","36980"
"In post","2022","Asian","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Teaching Regulation Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The Insolvency Service","Heterosexual / straight","100","90","29010","25060"
"In post","2022","Asian","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The Insolvency Service","Unknown","45","40","27960","25060"
"In post","2022","Asian","The National Archives","Heterosexual / straight","30","30","34880","35530"
"In post","2022","Asian","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Transport Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Debt Management Office","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Heterosexual / straight","80","80","49860","42660"
"In post","2022","Asian","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Health Security Agency","Heterosexual / straight","580","540","39660","32330"
"In post","2022","Asian","UK Health Security Agency","LGBO","15","10","[c]","[c]"
"In post","2022","Asian","UK Health Security Agency","Undeclared","70","60","39210","32650"
"In post","2022","Asian","UK Health Security Agency","Unknown","85","80","53300","40470"
"In post","2022","Asian","UK Hydrographic Office","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Space Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","Heterosexual / straight","160","145","32680","30460"
"In post","2022","Asian","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","Unknown","20","15","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Valuation Office Agency","Heterosexual / straight","155","145","35800","32390"
"In post","2022","Asian","Valuation Office Agency","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Valuation Office Agency","Undeclared","20","15","[c]","[c]"
"In post","2022","Asian","Valuation Office Agency","Unknown","30","30","31840","30620"
"In post","2022","Asian","Vehicle Certification Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","Heterosexual / straight","60","60","39260","38160"
"In post","2022","Asian","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","35","35","34310","31040"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","Heterosexual / straight","235","230","42250","37300"
"In post","2022","Black","Cabinet Office (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Heterosexual / straight","35","35","40810","34870"
"In post","2022","Black","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
