"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","35","[c]","36050","37510"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","AA/AO","Unknown","45","[c]","19180","18310"
"New entrant CS","2022","16-19","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","AA/AO","Heterosexual / straight","95","[c]","21660","21260"
"New entrant CS","2022","16-19","Department for Work and Pensions","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
