"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Yorkshire and The Humber","South Yorkshire","AA/AO","Unknown","530","475","22380","21680"
"In post","2022","Yorkshire and The Humber","South Yorkshire","EO","Heterosexual / straight","2055","1850","26940","27380"
"In post","2022","Yorkshire and The Humber","South Yorkshire","EO","LGBO","120","115","26970","27570"
"In post","2022","Yorkshire and The Humber","South Yorkshire","EO","Undeclared","230","210","27170","27570"
"In post","2022","Yorkshire and The Humber","South Yorkshire","EO","Unknown","450","400","27570","27570"
"In post","2022","Yorkshire and The Humber","South Yorkshire","G6/G7","Heterosexual / straight","985","945","55690","52220"
"In post","2022","Yorkshire and The Humber","South Yorkshire","G6/G7","LGBO","50","50","55710","52150"
"In post","2022","Yorkshire and The Humber","South Yorkshire","G6/G7","Undeclared","85","85","54030","52050"
"In post","2022","Yorkshire and The Humber","South Yorkshire","G6/G7","Unknown","215","205","56900","54190"
"In post","2022","Yorkshire and The Humber","South Yorkshire","SCS level","Heterosexual / straight","65","65","80230","75000"
"In post","2022","Yorkshire and The Humber","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","South Yorkshire","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Yorkshire and The Humber","South Yorkshire","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Yorkshire and The Humber","South Yorkshire","SEO/HEO","Heterosexual / straight","2090","1975","35220","35310"
"In post","2022","Yorkshire and The Humber","South Yorkshire","SEO/HEO","LGBO","155","150","35040","34190"
"In post","2022","Yorkshire and The Humber","South Yorkshire","SEO/HEO","Undeclared","235","225","35960","36480"
"In post","2022","Yorkshire and The Humber","South Yorkshire","SEO/HEO","Unknown","295","275","35280","35310"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Unknown","Heterosexual / straight","380","345","29460","28200"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Unknown","LGBO","30","25","[c]","[c]"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Unknown","Undeclared","45","45","33750","37170"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Unknown","Unknown","85","80","27950","26310"
"In post","2022","Yorkshire and The Humber","West Yorkshire","AA/AO","Heterosexual / straight","2920","2625","22620","21260"
"In post","2022","Yorkshire and The Humber","West Yorkshire","AA/AO","LGBO","180","165","22620","21260"
"In post","2022","Yorkshire and The Humber","West Yorkshire","AA/AO","Undeclared","370","320","22710","21260"
"In post","2022","Yorkshire and The Humber","West Yorkshire","AA/AO","Unknown","1500","1345","22240","21250"
"In post","2022","Yorkshire and The Humber","West Yorkshire","EO","Heterosexual / straight","3490","3240","27390","27570"
"In post","2022","Yorkshire and The Humber","West Yorkshire","EO","LGBO","250","245","27340","27570"
"In post","2022","Yorkshire and The Humber","West Yorkshire","EO","Undeclared","440","400","27210","27570"
"In post","2022","Yorkshire and The Humber","West Yorkshire","EO","Unknown","1270","1175","27070","26820"
"In post","2022","Yorkshire and The Humber","West Yorkshire","G6/G7","Heterosexual / straight","1620","1555","56620","55210"
"In post","2022","Yorkshire and The Humber","West Yorkshire","G6/G7","LGBO","95","95","55880","55210"
"In post","2022","Yorkshire and The Humber","West Yorkshire","G6/G7","Undeclared","215","205","56020","55210"
"In post","2022","Yorkshire and The Humber","West Yorkshire","G6/G7","Unknown","500","480","57420","55210"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SCS level","Heterosexual / straight","110","110","87330","78660"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SCS level","Unknown","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SEO/HEO","Heterosexual / straight","3415","3250","35810","34000"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SEO/HEO","LGBO","255","250","34920","33370"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SEO/HEO","Undeclared","475","460","36000","35900"
"In post","2022","Yorkshire and The Humber","West Yorkshire","SEO/HEO","Unknown","1070","1035","35000","33370"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Unknown","Heterosexual / straight","665","620","30250","28200"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Unknown","LGBO","50","50","30320","26970"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Unknown","Undeclared","35","30","33290","35750"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Unknown","Unknown","165","145","27230","25480"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","270","[c]","21040","21260"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","Unknown","145","[c]","20870","20970"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","160","[c]","27170","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Unknown","115","[c]","26900","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","90","[c]","38020","37300"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","275","[c]","20690","21010"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","235","[c]","20360","20970"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","110","[c]","27410","27570"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Unknown","65","[c]","27240","27570"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","60","[c]","39530","38110"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","AA/AO","Heterosexual / straight","110","[c]","20540","20970"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","EO","Heterosexual / straight","55","[c]","27660","27570"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","155","[c]","21650","21170"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","145","[c]","28640","28550"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","EO","Undeclared","15","[c]","[c]","[c]"
