"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Asian","London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","EO","35","[c]","29000","28310"
"Leaver Dept.","2022","50-59","Black","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","G7","35","[c]","53460","52800"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","SEO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","London","EO","75","[c]","28390","28230"
"Leaver Dept.","2022","50-59","White","London","G6","115","[c]","71640","68480"
"Leaver Dept.","2022","50-59","White","London","G7","185","[c]","54820","54700"
"Leaver Dept.","2022","50-59","White","London","HEO","85","[c]","33860","33340"
"Leaver Dept.","2022","50-59","White","London","SCS level","105","[c]","102000","98950"
"Leaver Dept.","2022","50-59","White","London","SEO","100","[c]","41570","40600"
"Leaver Dept.","2022","50-59","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Outside London","AA","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Outside London","AO","250","[c]","21220","21260"
"Leaver Dept.","2022","50-59","White","Outside London","EO","375","[c]","26680","27570"
"Leaver Dept.","2022","50-59","White","Outside London","G6","125","[c]","68890","67470"
"Leaver Dept.","2022","50-59","White","Outside London","G7","265","[c]","52790","51570"
"Leaver Dept.","2022","50-59","White","Outside London","HEO","280","[c]","32130","31990"
"Leaver Dept.","2022","50-59","White","Outside London","SCS level","70","[c]","111990","112900"
"Leaver Dept.","2022","50-59","White","Outside London","SEO","295","[c]","39860","39750"
"Leaver Dept.","2022","50-59","White","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Outside London","G7","[c]","[c]","[c]","[c]"
