"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Commercial","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Ministry of Defence","Outside London","115","[c]","30330","26670"
"New entrant CS","2022","White","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Ministry of Justice","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","UK Export Finance","London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","UK Export Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Cabinet Office","London","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Education","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Environment, Food and Rural Affairs","London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Transport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department of Health and Social Care","London","45","[c]","37440","32330"
"New entrant CS","2022","White","Communications","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","HM Revenue and Customs","Outside London","330","[c]","27480","26590"
"New entrant CS","2022","White","Communications","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Ministry of Defence","Outside London","30","[c]","29790","28610"
"New entrant CS","2022","White","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office of Gas and Electricity Markets","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Department for Work and Pensions","Outside London","475","[c]","24850","24250"
"New entrant CS","2022","White","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","HM Revenue and Customs","London","60","[c]","34140","30750"
"New entrant CS","2022","White","Counter Fraud","HM Revenue and Customs","Outside London","350","[c]","27510","26590"
"New entrant CS","2022","White","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Debt","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Debt","Department for Work and Pensions","Outside London","200","[c]","21900","21260"
"New entrant CS","2022","White","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Debt","HM Revenue and Customs","Outside London","300","[c]","21510","21250"
"New entrant CS","2022","White","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Cabinet Office","London","50","[c]","48360","54700"
"New entrant CS","2022","White","Digital, Data & Technology","Cabinet Office","Outside London","70","[c]","41850","37300"
"New entrant CS","2022","White","Digital, Data & Technology","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
