"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Defence","Property","East of England","30","[c]","26910","21830"
"Leaver CS","2022","Ministry of Defence","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Scotland","15","[c]","31610","33300"
"Leaver CS","2022","Ministry of Defence","Property","South East (England)","40","[c]","33250","33300"
"Leaver CS","2022","Ministry of Defence","Property","South West (England)","25","[c]","31330","33150"
"Leaver CS","2022","Ministry of Defence","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","West Midlands (England)","10","[c]","32790","33150"
"Leaver CS","2022","Ministry of Defence","Property","Yorkshire and The Humber","15","[c]","33190","33300"
"Leaver CS","2022","Ministry of Defence","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","East Midlands (England)","15","[c]","32470","32350"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","East of England","25","[c]","28540","27190"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","London","15","[c]","49800","44430"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","North West (England)","15","[c]","35180","33000"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Scotland","30","[c]","29300","26350"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","South East (England)","105","[c]","36370","35620"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","South West (England)","435","[c]","34470","32720"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","West Midlands (England)","15","[c]","31790","27290"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","10","[c]","25160","22620"
"Leaver CS","2022","Ministry of Defence","Security","East Midlands (England)","15","[c]","24660","25000"
"Leaver CS","2022","Ministry of Defence","Security","East of England","55","[c]","38110","39070"
"Leaver CS","2022","Ministry of Defence","Security","London","30","[c]","29600","25660"
"Leaver CS","2022","Ministry of Defence","Security","North West (England)","20","[c]","26660","24070"
"Leaver CS","2022","Ministry of Defence","Security","Northern Ireland","15","[c]","22090","20560"
"Leaver CS","2022","Ministry of Defence","Security","Scotland","105","[c]","35020","39070"
"Leaver CS","2022","Ministry of Defence","Security","South East (England)","165","[c]","30960","26930"
"Leaver CS","2022","Ministry of Defence","Security","South West (England)","120","[c]","28810","26010"
"Leaver CS","2022","Ministry of Defence","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","Wales","10","[c]","21670","19810"
"Leaver CS","2022","Ministry of Defence","Security","West Midlands (England)","30","[c]","31710","36190"
"Leaver CS","2022","Ministry of Defence","Security","Yorkshire and The Humber","30","[c]","33410","39070"
"Leaver CS","2022","Ministry of Defence","Statistics","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","East Midlands (England)","825","[c]","22060","20450"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","East of England","940","[c]","23660","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","London","1500","[c]","32760","25890"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","North East (England)","340","[c]","25080","20440"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","North West (England)","890","[c]","25080","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Scotland","25","[c]","27320","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","South East (England)","1380","[c]","24340","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","South West (England)","675","[c]","23260","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Wales","475","[c]","22510","20670"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","West Midlands (England)","860","[c]","24230","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","885","[c]","26880","20970"
"Leaver CS","2022","Ministry of Justice","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","East Midlands (England)","55","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","East of England","80","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","95","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","North West (England)","70","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","South East (England)","90","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","South West (England)","60","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Wales","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","West Midlands (England)","45","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Yorkshire and The Humber","70","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","East of England","15","[c]","39240","39980"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","75","[c]","48060","40170"
"Leaver CS","2022","National Crime Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","North West (England)","55","[c]","38220","34140"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","South East (England)","20","[c]","39340","40380"
"Leaver CS","2022","National Crime Agency","Operational Delivery","South West (England)","20","[c]","38060","36580"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","West Midlands (England)","25","[c]","38720","36410"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Yorkshire and The Humber","20","[c]","35720","36410"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
