"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Merseyside","AA/AO","45","40","20990","21260"
"In post","2022","Declared disabled","East Merseyside","EO","80","65","27450","27570"
"In post","2022","Declared disabled","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Merseyside","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Merseyside","Unknown","45","45","31300","28200"
"In post","2022","Declared disabled","East Riding of Yorkshire","AA/AO","70","65","24920","23140"
"In post","2022","Declared disabled","East Riding of Yorkshire","EO","70","65","28020","27380"
"In post","2022","Declared disabled","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Riding of Yorkshire","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","East Riding of Yorkshire","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","East Surrey","AA/AO","50","45","29780","31020"
"In post","2022","Declared disabled","East Surrey","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Surrey","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Surrey","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Sussex CC","AA/AO","130","115","21390","21260"
"In post","2022","Declared disabled","East Sussex CC","EO","115","100","27360","27570"
"In post","2022","Declared disabled","East Sussex CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Sussex CC","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Sussex CC","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Enfield","EO","40","35","31250","31060"
"In post","2022","Declared disabled","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Enfield","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Enfield","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Essex Haven Gateway","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Essex Haven Gateway","EO","70","60","29410","29290"
"In post","2022","Declared disabled","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex Haven Gateway","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Essex Haven Gateway","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Essex Thames Gateway","AA/AO","65","55","23900","24250"
"In post","2022","Declared disabled","Essex Thames Gateway","EO","75","70","29840","29290"
"In post","2022","Declared disabled","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex Thames Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Essex Thames Gateway","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Falkirk","AA/AO","80","65","21840","21260"
"In post","2022","Declared disabled","Falkirk","EO","90","80","29220","27570"
"In post","2022","Declared disabled","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Falkirk","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Flintshire and Wrexham","AA/AO","105","95","22060","21260"
"In post","2022","Declared disabled","Flintshire and Wrexham","EO","70","65","27910","27570"
"In post","2022","Declared disabled","Flintshire and Wrexham","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Flintshire and Wrexham","SEO/HEO","35","35","37410","37150"
"In post","2022","Declared disabled","Flintshire and Wrexham","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Glasgow City","AA/AO","510","455","21450","21260"
"In post","2022","Declared disabled","Glasgow City","EO","415","380","27410","27570"
"In post","2022","Declared disabled","Glasgow City","G6/G7","95","90","59280","56300"
"In post","2022","Declared disabled","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Glasgow City","SEO/HEO","360","345","37250","35290"
"In post","2022","Declared disabled","Gloucestershire CC","AA/AO","50","45","21640","21260"
"In post","2022","Declared disabled","Gloucestershire CC","EO","75","65","27800","27570"
"In post","2022","Declared disabled","Gloucestershire CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire CC","SEO/HEO","30","25","34910","33840"
"In post","2022","Declared disabled","Gloucestershire CC","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North East","AA/AO","50","40","22690","21260"
"In post","2022","Declared disabled","Greater Manchester North East","EO","100","90","27370","27570"
"In post","2022","Declared disabled","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North East","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North East","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North West","AA/AO","155","140","21370","21260"
"In post","2022","Declared disabled","Greater Manchester North West","EO","105","90","27490","27570"
"In post","2022","Declared disabled","Greater Manchester North West","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North West","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North West","Unknown","30","30","29630","28200"
"In post","2022","Declared disabled","Greater Manchester South East","AA/AO","80","70","21090","21260"
"In post","2022","Declared disabled","Greater Manchester South East","EO","50","50","27600","27570"
"In post","2022","Declared disabled","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester South East","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester South East","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester South West","AA/AO","180","160","21320","21250"
"In post","2022","Declared disabled","Greater Manchester South West","EO","165","150","26750","26820"
"In post","2022","Declared disabled","Greater Manchester South West","G6/G7","65","65","57260","55210"
"In post","2022","Declared disabled","Greater Manchester South West","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester South West","SEO/HEO","195","185","35260","33370"
"In post","2022","Declared disabled","Greater Manchester South West","Unknown","35","30","33800","32690"
"In post","2022","Declared disabled","Gwent Valleys","AA/AO","40","35","21120","21190"
"In post","2022","Declared disabled","Gwent Valleys","EO","80","70","27470","27570"
"In post","2022","Declared disabled","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gwent Valleys","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Gwent Valleys","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Gwynedd","AA/AO","50","45","21360","21260"
"In post","2022","Declared disabled","Gwynedd","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gwynedd","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Gwynedd","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Hackney and Newham","AA/AO","160","140","24740","25110"
"In post","2022","Declared disabled","Hackney and Newham","EO","225","210","31210","31060"
"In post","2022","Declared disabled","Hackney and Newham","G6/G7","110","105","63970","62120"
"In post","2022","Declared disabled","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Hackney and Newham","SEO/HEO","195","190","40710","40880"
"In post","2022","Declared disabled","Hackney and Newham","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Haringey and Islington","AA/AO","65","65","28120","25740"
"In post","2022","Declared disabled","Haringey and Islington","EO","80","75","31590","31060"
"In post","2022","Declared disabled","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Haringey and Islington","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Haringey and Islington","Unknown","40","35","36560","38230"
"In post","2022","Declared disabled","Harrow and Hillingdon","AA/AO","55","50","25000","25630"
"In post","2022","Declared disabled","Harrow and Hillingdon","EO","185","165","29470","29510"
"In post","2022","Declared disabled","Harrow and Hillingdon","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Harrow and Hillingdon","SEO/HEO","65","60","37200","36650"
"In post","2022","Declared disabled","Harrow and Hillingdon","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","AA/AO","105","90","23510","21260"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","EO","100","85","27930","27570"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","AA/AO","40","40","23640","21700"
"In post","2022","Declared disabled","Heart of Essex","EO","40","40","29280","29290"
"In post","2022","Declared disabled","Heart of Essex","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","AA/AO","70","60","24470","23720"
"In post","2022","Declared disabled","Hertfordshire CC","EO","140","125","30060","29290"
"In post","2022","Declared disabled","Hertfordshire CC","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","SEO/HEO","50","50","39520","37980"
"In post","2022","Declared disabled","Hertfordshire CC","Unknown","35","30","30500","28200"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","AA/AO","85","80","26140","24900"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","EO","85","80","30440","30110"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","SEO/HEO","60","60","38230","36220"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","35","25","22800","21260"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","EO","55","50","28380","27570"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","40","35","21930","21260"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","60","55","28720","27570"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
