"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","West Midlands","Outside London","15","[c]","32960","27570"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","South Yorkshire","Outside London","20","[c]","38400","37300"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","West Yorkshire","Outside London","30","[c]","39920","36330"
"Leaver Dept.","2022","Internal Audit","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Inner London - East","London","15","[c]","48110","54700"
"Leaver Dept.","2022","Legal","London","Inner London - West","London","145","[c]","48030","51250"
"Leaver Dept.","2022","Legal","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands (England)","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","340","[c]","33940","28080"
"Leaver Dept.","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","80","[c]","25500","21260"
"Leaver Dept.","2022","No function","East Midlands (England)","Lincolnshire","Outside London","20","[c]","28910","28590"
"Leaver Dept.","2022","No function","East of England","Bedfordshire and Hertfordshire","Outside London","50","[c]","34980","29290"
"Leaver Dept.","2022","No function","East of England","East Anglia","Outside London","345","[c]","38660","30460"
"Leaver Dept.","2022","No function","East of England","Essex","Outside London","95","[c]","40950","32310"
"Leaver Dept.","2022","No function","London","Inner London - East","London","1875","[c]","45980","40070"
"Leaver Dept.","2022","No function","London","Inner London - West","London","3520","[c]","43390","36880"
"Leaver Dept.","2022","No function","London","Outer London - East and North East","London","85","[c]","31200","31060"
"Leaver Dept.","2022","No function","London","Outer London - South","London","120","[c]","32230","31060"
"Leaver Dept.","2022","No function","London","Outer London - West and North West","London","1095","[c]","41530","33880"
"Leaver Dept.","2022","No function","North East (England)","Northumberland, and Tyne and Wear","Outside London","370","[c]","32080","27570"
"Leaver Dept.","2022","No function","North East (England)","Tees Valley and Durham","Outside London","120","[c]","29790","27570"
"Leaver Dept.","2022","No function","North West (England)","Cheshire","Outside London","50","[c]","33680","27570"
"Leaver Dept.","2022","No function","North West (England)","Cumbria","Outside London","20","[c]","34670","27570"
"Leaver Dept.","2022","No function","North West (England)","Greater Manchester","Outside London","635","[c]","32050","27570"
"Leaver Dept.","2022","No function","North West (England)","Lancashire","Outside London","135","[c]","31530","27570"
"Leaver Dept.","2022","No function","North West (England)","Merseyside","Outside London","290","[c]","33000","27570"
"Leaver Dept.","2022","No function","Northern Ireland","Northern Ireland","Outside London","10","[c]","37220","34520"
"Leaver Dept.","2022","No function","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scotland","Eastern Scotland","Outside London","250","[c]","26040","27570"
"Leaver Dept.","2022","No function","Scotland","Highlands and Islands","Outside London","10","[c]","29110","27570"
"Leaver Dept.","2022","No function","Scotland","North Eastern Scotland","Outside London","10","[c]","27620","27570"
"Leaver Dept.","2022","No function","Scotland","Southern Scotland","Outside London","40","[c]","28210","27570"
"Leaver Dept.","2022","No function","Scotland","West Central Scotland","Outside London","305","[c]","28080","27570"
"Leaver Dept.","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","360","[c]","43100","39360"
"Leaver Dept.","2022","No function","South East (England)","Hampshire and Isle of Wight","Outside London","145","[c]","35290","28290"
"Leaver Dept.","2022","No function","South East (England)","Kent","Outside London","130","[c]","41440","31060"
"Leaver Dept.","2022","No function","South East (England)","Surrey, East and West Sussex","Outside London","135","[c]","37800","29800"
"Leaver Dept.","2022","No function","South West (England)","Cornwall and Isles of Scilly","Outside London","25","[c]","39490","34480"
"Leaver Dept.","2022","No function","South West (England)","Devon","Outside London","105","[c]","35050","28590"
"Leaver Dept.","2022","No function","South West (England)","Dorset and Somerset","Outside London","30","[c]","34010","28060"
"Leaver Dept.","2022","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1295","[c]","37490","32290"
"Leaver Dept.","2022","No function","Unknown","Unknown","Unknown","440","[c]","37080","32000"
"Leaver Dept.","2022","No function","Wales","East Wales","Outside London","250","[c]","33010","27570"
"Leaver Dept.","2022","No function","Wales","West Wales and The Valleys","Outside London","125","[c]","29890","27570"
"Leaver Dept.","2022","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","70","[c]","36500","27570"
"Leaver Dept.","2022","No function","West Midlands (England)","Shropshire and Staffordshire","Outside London","100","[c]","31350","27570"
"Leaver Dept.","2022","No function","West Midlands (England)","West Midlands","Outside London","805","[c]","33370","27570"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","35","[c]","35260","27570"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","North Yorkshire","Outside London","140","[c]","40730","34500"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","South Yorkshire","Outside London","105","[c]","35950","29360"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","West Yorkshire","Outside London","615","[c]","35700","29320"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","East Anglia","Outside London","10","[c]","34130","32960"
"Leaver Dept.","2022","Project Delivery","London","Inner London - East","London","25","[c]","37330","34570"
"Leaver Dept.","2022","Project Delivery","London","Inner London - West","London","125","[c]","51740","44500"
"Leaver Dept.","2022","Project Delivery","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Outside London","25","[c]","34640","31940"
"Leaver Dept.","2022","Project Delivery","North West (England)","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Southern Scotland","Outside London","25","[c]","42290","43700"
"Leaver Dept.","2022","Project Delivery","Scotland","West Central Scotland","Outside London","20","[c]","33900","31990"
"Leaver Dept.","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Outside London","20","[c]","43910","40000"
"Leaver Dept.","2022","Project Delivery","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Devon","Outside London","10","[c]","33170","37340"
"Leaver Dept.","2022","Project Delivery","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","270","[c]","35210","32790"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","Unknown","10","[c]","45780","39250"
"Leaver Dept.","2022","Project Delivery","Wales","East Wales","Outside London","20","[c]","39340","37500"
"Leaver Dept.","2022","Project Delivery","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","West Midlands","Outside London","10","[c]","45620","46840"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","39200","33700"
"Leaver Dept.","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
