"Status","Year","Region_ITL3","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","East Sussex CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Female","Heterosexual / straight","55","[c]","27900","29290"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Male","Heterosexual / straight","40","[c]","32850","29290"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Female","Heterosexual / straight","50","[c]","27080","29290"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Outside London","Female","Heterosexual / straight","35","[c]","23870","21260"
"Leaver CS","2022","Falkirk","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Outside London","Male","Unknown","30","[c]","28640","26900"
"Leaver CS","2022","Falkirk","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Female","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Male","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Glasgow City","Outside London","Female","Heterosexual / straight","160","[c]","29410","25820"
"Leaver CS","2022","Glasgow City","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Glasgow City","Outside London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Glasgow City","Outside London","Female","Unknown","140","[c]","29970","25210"
"Leaver CS","2022","Glasgow City","Outside London","Male","Heterosexual / straight","195","[c]","32140","27570"
"Leaver CS","2022","Glasgow City","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Glasgow City","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Glasgow City","Outside London","Male","Unknown","135","[c]","35270","30950"
"Leaver CS","2022","Glasgow City","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Glasgow City","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Outside London","Female","Heterosexual / straight","55","[c]","30160","27570"
"Leaver CS","2022","Gloucestershire CC","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Outside London","Male","Heterosexual / straight","35","[c]","34070","31330"
"Leaver CS","2022","Gloucestershire CC","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Female","Heterosexual / straight","40","[c]","31740","27570"
"Leaver CS","2022","Greater Manchester North East","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Female","Heterosexual / straight","60","[c]","24890","21260"
"Leaver CS","2022","Greater Manchester North West","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Male","Heterosexual / straight","50","[c]","23120","21260"
"Leaver CS","2022","Greater Manchester North West","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Female","Heterosexual / straight","50","[c]","24570","21260"
"Leaver CS","2022","Greater Manchester South East","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Outside London","Female","Heterosexual / straight","75","[c]","26740","25220"
"Leaver CS","2022","Greater Manchester South West","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Outside London","Female","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Outside London","Male","Heterosexual / straight","70","[c]","34130","27570"
"Leaver CS","2022","Greater Manchester South West","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Outside London","Male","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Female","Heterosexual / straight","50","[c]","31320","31060"
"Leaver CS","2022","Hackney and Newham","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Female","Unknown","155","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Male","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Female","Heterosexual / straight","65","[c]","28280","31060"
"Leaver CS","2022","Haringey and Islington","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","London","Female","Heterosexual / straight","70","[c]","30710","29080"
"Leaver CS","2022","Harrow and Hillingdon","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","London","Female","Undeclared","20","[c]","[c]","[c]"
