"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Property","Outside London","EO","20","[c]","27070","27000"
"Leaver CS","2022","65+","Property","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Outside London","SEO/HEO","30","[c]","39180","36460"
"Leaver CS","2022","65+","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Outside London","AA/AO","60","[c]","24070","21380"
"Leaver CS","2022","65+","Security","Outside London","EO","15","[c]","29490","26670"
"Leaver CS","2022","65+","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Outside London","SEO/HEO","20","[c]","36310","35260"
"Leaver CS","2022","65+","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","AA/AO","65","[c]","24180","25630"
"Leaver CS","2022","65+","Unknown","London","EO","65","[c]","30050","29370"
"Leaver CS","2022","65+","Unknown","London","G6/G7","30","[c]","63880","63180"
"Leaver CS","2022","65+","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","SEO/HEO","55","[c]","39880","38560"
"Leaver CS","2022","65+","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Outside London","AA/AO","635","[c]","21300","21380"
"Leaver CS","2022","65+","Unknown","Outside London","EO","295","[c]","28420","27570"
"Leaver CS","2022","65+","Unknown","Outside London","G6/G7","70","[c]","68920","63490"
"Leaver CS","2022","65+","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Outside London","SEO/HEO","230","[c]","38370","36300"
"Leaver CS","2022","65+","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Unknown","15","[c]","42710","34160"
"Leaver CS","2022","Unknown","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","London","EO","10","[c]","28790","28000"
"Leaver Dept.","2022","20-29","Analysis","London","G6/G7","35","[c]","54470","53720"
"Leaver Dept.","2022","20-29","Analysis","London","SEO/HEO","115","[c]","35410","34560"
"Leaver Dept.","2022","20-29","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Outside London","SEO/HEO","65","[c]","33560","31660"
"Leaver Dept.","2022","20-29","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Outside London","SEO/HEO","30","[c]","34370","33150"
"Leaver Dept.","2022","20-29","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","London","EO","30","[c]","28670","28040"
"Leaver Dept.","2022","20-29","Communications","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","London","SEO/HEO","50","[c]","37130","34990"
"Leaver Dept.","2022","20-29","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Outside London","EO","10","[c]","27460","27570"
"Leaver Dept.","2022","20-29","Counter Fraud","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Outside London","AA/AO","15","[c]","21220","21260"
"Leaver Dept.","2022","20-29","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","London","EO","15","[c]","28260","28420"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","London","SEO/HEO","60","[c]","36850","35800"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Outside London","EO","20","[c]","26100","26240"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Outside London","SEO/HEO","50","[c]","34600","35310"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","London","SEO/HEO","35","[c]","36500","34550"
"Leaver Dept.","2022","20-29","Finance","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Outside London","EO","20","[c]","24710","25000"
"Leaver Dept.","2022","20-29","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Outside London","SEO/HEO","15","[c]","33750","33480"
"Leaver Dept.","2022","20-29","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Outside London","AA/AO","20","[c]","21150","21300"
"Leaver Dept.","2022","20-29","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","London","EO","50","[c]","27160","27500"
"Leaver Dept.","2022","20-29","Human Resources","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","London","SEO/HEO","70","[c]","33270","32640"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","AA/AO","25","[c]","21440","21110"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","EO","30","[c]","26550","26550"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","SEO/HEO","25","[c]","30900","30470"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","London","AA/AO","15","[c]","23920","23770"
"Leaver Dept.","2022","20-29","Legal","London","EO","20","[c]","27270","27350"
"Leaver Dept.","2022","20-29","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Outside London","AA/AO","15","[c]","22860","22200"
"Leaver Dept.","2022","20-29","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","London","AA/AO","175","[c]","23320","23720"
"Leaver Dept.","2022","20-29","No function","London","EO","605","[c]","28480","27680"
"Leaver Dept.","2022","20-29","No function","London","G6/G7","255","[c]","54210","54110"
"Leaver Dept.","2022","20-29","No function","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","London","SEO/HEO","1410","[c]","34640","33570"
"Leaver Dept.","2022","20-29","No function","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Outside London","AA/AO","660","[c]","20650","20970"
"Leaver Dept.","2022","20-29","No function","Outside London","EO","735","[c]","26080","27570"
"Leaver Dept.","2022","20-29","No function","Outside London","G6/G7","25","[c]","52760","52580"
"Leaver Dept.","2022","20-29","No function","Outside London","SEO/HEO","450","[c]","31930","30590"
"Leaver Dept.","2022","20-29","No function","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Unknown","AA/AO","25","[c]","21190","21840"
"Leaver Dept.","2022","20-29","No function","Unknown","EO","15","[c]","27530","27570"
"Leaver Dept.","2022","20-29","No function","Unknown","G6/G7","15","[c]","54740","53380"
"Leaver Dept.","2022","20-29","No function","Unknown","SEO/HEO","155","[c]","32920","32000"
"Leaver Dept.","2022","20-29","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","London","EO","10","[c]","28220","28160"
"Leaver Dept.","2022","20-29","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","London","SEO/HEO","20","[c]","36750","36650"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","EO","60","[c]","24220","25500"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","SEO/HEO","70","[c]","31770","30940"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Outside London","AA/AO","10","[c]","21530","22010"
"Leaver Dept.","2022","20-29","Property","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","SEO/HEO","10","[c]","36060","34640"
"Leaver Dept.","2022","20-29","Security","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","AA/AO","20","[c]","24700","25630"
"Leaver Dept.","2022","20-29","Unknown","London","EO","95","[c]","29530","28670"
"Leaver Dept.","2022","20-29","Unknown","London","G6/G7","45","[c]","58090","57460"
"Leaver Dept.","2022","20-29","Unknown","London","SEO/HEO","255","[c]","37750","36650"
"Leaver Dept.","2022","20-29","Unknown","London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Outside London","AA/AO","340","[c]","21770","21680"
"Leaver Dept.","2022","20-29","Unknown","Outside London","EO","240","[c]","25820","24890"
"Leaver Dept.","2022","20-29","Unknown","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Outside London","SEO/HEO","85","[c]","34390","31990"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
