"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Work and Pensions","Greater Manchester","Greater Manchester North West","Outside London","105","[c]","23190","21260"
"New entrant CS","2022","Department for Work and Pensions","Greater Manchester","Greater Manchester South East","Outside London","65","[c]","22560","21260"
"New entrant CS","2022","Department for Work and Pensions","Greater Manchester","Greater Manchester South West","Outside London","35","[c]","24450","21260"
"New entrant CS","2022","Department for Work and Pensions","Greater Manchester","Manchester","Outside London","365","[c]","30560","27570"
"New entrant CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Isle of Wight","Outside London","40","[c]","21930","21260"
"New entrant CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","North Hampshire","Outside London","25","[c]","29870","27570"
"New entrant CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Portsmouth","Outside London","10","[c]","27040","27570"
"New entrant CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","South Hampshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Southampton","Outside London","25","[c]","26480","27570"
"New entrant CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","20","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","70","[c]","26690","27570"
"New entrant CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","30","[c]","27350","27570"
"New entrant CS","2022","Department for Work and Pensions","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","35","[c]","25780","27570"
"New entrant CS","2022","Department for Work and Pensions","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Inner London - East","Hackney and Newham","London","90","[c]","30450","31060"
"New entrant CS","2022","Department for Work and Pensions","Inner London - East","Haringey and Islington","London","55","[c]","30610","31060"
"New entrant CS","2022","Department for Work and Pensions","Inner London - East","Lambeth","London","60","[c]","30290","31060"
"New entrant CS","2022","Department for Work and Pensions","Inner London - East","Lewisham and Southwark","London","50","[c]","30190","31060"
"New entrant CS","2022","Department for Work and Pensions","Inner London - East","Tower Hamlets","London","35","[c]","31670","31060"
"New entrant CS","2022","Department for Work and Pensions","Inner London - West","Camden and City of London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","15","[c]","30640","31060"
"New entrant CS","2022","Department for Work and Pensions","Inner London - West","Wandsworth","London","50","[c]","29440","31060"
"New entrant CS","2022","Department for Work and Pensions","Inner London - West","Westminster","London","270","[c]","37170","36650"
"New entrant CS","2022","Department for Work and Pensions","Kent","East Kent","Outside London","130","[c]","24750","24250"
"New entrant CS","2022","Department for Work and Pensions","Kent","Kent Thames Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Kent","Medway","Outside London","15","[c]","30310","29290"
"New entrant CS","2022","Department for Work and Pensions","Kent","Mid Kent","Outside London","10","[c]","27560","29290"
"New entrant CS","2022","Department for Work and Pensions","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Lancashire","Blackburn with Darwen","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Lancashire","Blackpool","Outside London","640","[c]","25500","21260"
"New entrant CS","2022","Department for Work and Pensions","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Lancashire","East Lancashire","Outside London","15","[c]","30110","27570"
"New entrant CS","2022","Department for Work and Pensions","Lancashire","Lancaster and Wyre","Outside London","25","[c]","21960","21260"
"New entrant CS","2022","Department for Work and Pensions","Lancashire","Mid Lancashire","Outside London","155","[c]","22660","21260"
"New entrant CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","115","[c]","22270","21260"
"New entrant CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","10","[c]","28470","27570"
"New entrant CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","85","[c]","22270","21260"
"New entrant CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","35","[c]","26540","27570"
"New entrant CS","2022","Department for Work and Pensions","Lincolnshire","Lincolnshire CC","Outside London","65","[c]","26480","27570"
"New entrant CS","2022","Department for Work and Pensions","Merseyside","East Merseyside","Outside London","50","[c]","25800","27570"
"New entrant CS","2022","Department for Work and Pensions","Merseyside","Liverpool","Outside London","165","[c]","27390","27570"
"New entrant CS","2022","Department for Work and Pensions","Merseyside","Sefton","Outside London","300","[c]","26920","26370"
"New entrant CS","2022","Department for Work and Pensions","Merseyside","Wirral","Outside London","155","[c]","22000","21260"
"New entrant CS","2022","Department for Work and Pensions","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","40","[c]","34610","27570"
"New entrant CS","2022","Department for Work and Pensions","North Yorkshire","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","North Yorkshire","York","Outside London","60","[c]","27700","26370"
"New entrant CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Northumberland","Outside London","20","[c]","26130","27570"
"New entrant CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Sunderland","Outside London","185","[c]","23490","21260"
"New entrant CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Tyneside","Outside London","840","[c]","25570","21260"
"New entrant CS","2022","Department for Work and Pensions","Outer London - East and North East","Barking & Dagenham and Havering","London","60","[c]","30860","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - East and North East","Bexley and Greenwich","London","40","[c]","30630","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - East and North East","Enfield","London","25","[c]","30820","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - East and North East","Redbridge and Waltham Forest","London","135","[c]","27760","25110"
"New entrant CS","2022","Department for Work and Pensions","Outer London - South","Bromley","London","25","[c]","29200","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - South","Croydon","London","45","[c]","30400","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - South","Merton, Kingston upon Thames and Sutton","London","45","[c]","30470","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - West and North West","Barnet","London","55","[c]","30480","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - West and North West","Brent","London","55","[c]","30520","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - West and North West","Ealing","London","35","[c]","30980","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - West and North West","Harrow and Hillingdon","London","45","[c]","30670","31060"
"New entrant CS","2022","Department for Work and Pensions","Outer London - West and North West","Hounslow and Richmond upon Thames","London","30","[c]","30390","31060"
"New entrant CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Shropshire","Outside London","20","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Staffordshire CC","Outside London","45","[c]","24210","21260"
"New entrant CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","20","[c]","25560","27570"
"New entrant CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Telford and Wrekin","Outside London","15","[c]","27170","27570"
"New entrant CS","2022","Department for Work and Pensions","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","115","[c]","24460","27570"
"New entrant CS","2022","Department for Work and Pensions","South Yorkshire","Sheffield","Outside London","255","[c]","27800","27570"
"New entrant CS","2022","Department for Work and Pensions","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","85","[c]","23850","21260"
"New entrant CS","2022","Department for Work and Pensions","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Southern Scotland","South Ayrshire","Outside London","40","[c]","27090","27570"
"New entrant CS","2022","Department for Work and Pensions","Southern Scotland","South Lanarkshire","Outside London","45","[c]","27920","27570"
"New entrant CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","East Surrey","Outside London","15","[c]","30000","29290"
"New entrant CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","East Sussex CC","Outside London","115","[c]","21910","21260"
"New entrant CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","West Surrey","Outside London","20","[c]","29610","29290"
"New entrant CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (North East)","Outside London","10","[c]","29730","27570"
"New entrant CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (South West)","Outside London","35","[c]","27370","27570"
