"Status","Year","Age","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","140","140","34080","32610"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Overseas","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Overseas","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","HM Land Registry","London","Heterosexual / straight","30","30","32990","30600"
"In post","2022","20-29","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","London","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Outside London","Heterosexual / straight","545","535","25970","27130"
"In post","2022","20-29","HM Land Registry","Outside London","LGBO","55","55","25350","22600"
"In post","2022","20-29","HM Land Registry","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Outside London","Unknown","430","420","25370","22600"
"In post","2022","20-29","HM Revenue and Customs","London","Heterosexual / straight","825","820","39690","37610"
"In post","2022","20-29","HM Revenue and Customs","London","LGBO","85","85","41540","37930"
"In post","2022","20-29","HM Revenue and Customs","London","Undeclared","75","75","41040","37930"
"In post","2022","20-29","HM Revenue and Customs","London","Unknown","530","530","37610","37610"
"In post","2022","20-29","HM Revenue and Customs","Outside London","Heterosexual / straight","5285","5175","28140","26590"
"In post","2022","20-29","HM Revenue and Customs","Outside London","LGBO","700","690","27620","26590"
"In post","2022","20-29","HM Revenue and Customs","Outside London","Undeclared","320","315","29030","26820"
"In post","2022","20-29","HM Revenue and Customs","Outside London","Unknown","4335","4235","26180","26590"
"In post","2022","20-29","HM Treasury","London","Heterosexual / straight","745","740","38950","33120"
"In post","2022","20-29","HM Treasury","London","LGBO","105","105","38410","33420"
"In post","2022","20-29","HM Treasury","London","Undeclared","120","115","38300","32460"
"In post","2022","20-29","HM Treasury","London","Unknown","30","30","39440","35750"
"In post","2022","20-29","HM Treasury","Outside London","Heterosexual / straight","40","40","32920","29320"
"In post","2022","20-29","HM Treasury","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","HM Treasury","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","London","Heterosexual / straight","1055","1050","36940","35050"
"In post","2022","20-29","Home Office","London","LGBO","90","90","39860","36970"
"In post","2022","20-29","Home Office","London","Undeclared","85","85","40460","41950"
"In post","2022","20-29","Home Office","London","Unknown","885","880","35600","35050"
"In post","2022","20-29","Home Office","Outside London","Heterosexual / straight","2085","2030","25040","24880"
"In post","2022","20-29","Home Office","Outside London","LGBO","155","150","26150","24880"
"In post","2022","20-29","Home Office","Outside London","Undeclared","135","125","24210","24880"
"In post","2022","20-29","Home Office","Outside London","Unknown","1040","1035","24540","24880"
"In post","2022","20-29","Home Office","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","London","Heterosexual / straight","485","480","37730","37000"
"In post","2022","20-29","Ministry of Defence","London","LGBO","60","60","38660","37000"
"In post","2022","20-29","Ministry of Defence","London","Undeclared","45","45","38740","37000"
"In post","2022","20-29","Ministry of Defence","London","Unknown","160","160","38610","37640"
"In post","2022","20-29","Ministry of Defence","Outside London","Heterosexual / straight","4135","4105","27930","26670"
"In post","2022","20-29","Ministry of Defence","Outside London","LGBO","365","360","27950","27100"
"In post","2022","20-29","Ministry of Defence","Outside London","Undeclared","300","300","28910","27540"
"In post","2022","20-29","Ministry of Defence","Outside London","Unknown","1700","1690","28160","27010"
"In post","2022","20-29","Ministry of Defence","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Overseas","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Unknown","Unknown","370","370","28280","28980"
"In post","2022","20-29","Ministry of Justice","London","Heterosexual / straight","1695","1685","32440","31000"
"In post","2022","20-29","Ministry of Justice","London","LGBO","215","215","34420","33490"
"In post","2022","20-29","Ministry of Justice","London","Undeclared","135","135","33740","31890"
"In post","2022","20-29","Ministry of Justice","London","Unknown","985","980","31340","30520"
"In post","2022","20-29","Ministry of Justice","Outside London","Heterosexual / straight","8185","8065","25410","24730"
"In post","2022","20-29","Ministry of Justice","Outside London","LGBO","1005","990","25070","24090"
"In post","2022","20-29","Ministry of Justice","Outside London","Undeclared","505","495","25670","25120"
"In post","2022","20-29","Ministry of Justice","Outside London","Unknown","2990","2930","24290","23170"
"In post","2022","20-29","Ministry of Justice","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Justice","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","National Crime Agency","London","Heterosexual / straight","235","235","36700","36200"
"In post","2022","20-29","National Crime Agency","London","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","National Crime Agency","London","Undeclared","25","25","[c]","[c]"
"In post","2022","20-29","National Crime Agency","London","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","National Crime Agency","Outside London","Heterosexual / straight","440","435","32010","32770"
"In post","2022","20-29","National Crime Agency","Outside London","LGBO","45","45","31500","32770"
"In post","2022","20-29","National Crime Agency","Outside London","Undeclared","40","40","33180","32770"
"In post","2022","20-29","National Crime Agency","Outside London","Unknown","35","35","31990","32770"
"In post","2022","20-29","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","London","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","30","30","31600","28880"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","80","80","27610","25620"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","London","Heterosexual / straight","135","135","31030","28500"
"In post","2022","20-29","Office of Gas and Electricity Markets","London","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","London","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","London","Unknown","40","40","36190","35000"
"In post","2022","20-29","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","95","95","28670","25670"
"In post","2022","20-29","Office of Gas and Electricity Markets","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","Outside London","Unknown","40","40","29740","29980"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","London","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
