"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","Unknown","685","670","57620","55620"
"In post","2022","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","415","410","86550","77970"
"In post","2022","Foreign, Commonwealth and Development Office","SCS level","LGBO","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","SCS level","Undeclared","40","40","85690","77060"
"In post","2022","Foreign, Commonwealth and Development Office","SCS level","Unknown","55","55","85740","78010"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","2135","2100","38120","37560"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","145","145","37170","37340"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","255","250","38260","37560"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","490","485","37990","38600"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","60","60","21620","21600"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","AA/AO","Heterosexual / straight","905","845","22690","22600"
"In post","2022","HM Land Registry","AA/AO","LGBO","70","70","22590","22600"
"In post","2022","HM Land Registry","AA/AO","Undeclared","55","50","23000","22600"
"In post","2022","HM Land Registry","AA/AO","Unknown","715","675","22680","22600"
"In post","2022","HM Land Registry","EO","Heterosexual / straight","1380","1225","27440","27130"
"In post","2022","HM Land Registry","EO","LGBO","45","45","27450","27130"
"In post","2022","HM Land Registry","EO","Undeclared","275","240","27420","27130"
"In post","2022","HM Land Registry","EO","Unknown","660","600","27540","27130"
"In post","2022","HM Land Registry","G6/G7","Heterosexual / straight","220","210","61690","60520"
"In post","2022","HM Land Registry","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Unknown","50","50","61390","60520"
"In post","2022","HM Land Registry","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SEO/HEO","Heterosexual / straight","1440","1305","37500","37290"
"In post","2022","HM Land Registry","SEO/HEO","LGBO","50","50","37280","33840"
"In post","2022","HM Land Registry","SEO/HEO","Undeclared","295","255","37050","33840"
"In post","2022","HM Land Registry","SEO/HEO","Unknown","415","375","36940","33840"
"In post","2022","HM Revenue and Customs","AA/AO","Heterosexual / straight","9880","8625","21710","21250"
"In post","2022","HM Revenue and Customs","AA/AO","LGBO","700","655","21580","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Undeclared","1210","1025","22000","22040"
"In post","2022","HM Revenue and Customs","AA/AO","Unknown","8505","7410","21670","21250"
"In post","2022","HM Revenue and Customs","EO","Heterosexual / straight","9570","8880","27420","26820"
"In post","2022","HM Revenue and Customs","EO","LGBO","705","680","27160","26820"
"In post","2022","HM Revenue and Customs","EO","Undeclared","1055","955","27970","26820"
"In post","2022","HM Revenue and Customs","EO","Unknown","5430","5125","27350","26820"
"In post","2022","HM Revenue and Customs","G6/G7","Heterosexual / straight","6020","5815","59820","55210"
"In post","2022","HM Revenue and Customs","G6/G7","LGBO","375","370","59690","55800"
"In post","2022","HM Revenue and Customs","G6/G7","Undeclared","725","695","60550","57150"
"In post","2022","HM Revenue and Customs","G6/G7","Unknown","1620","1565","60160","58440"
"In post","2022","HM Revenue and Customs","SCS level","Heterosexual / straight","370","365","84440","78760"
"In post","2022","HM Revenue and Customs","SCS level","LGBO","25","25","[c]","[c]"
"In post","2022","HM Revenue and Customs","SCS level","Undeclared","35","35","84370","81590"
"In post","2022","HM Revenue and Customs","SCS level","Unknown","80","80","91090","80130"
"In post","2022","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","15965","15275","36620","33680"
"In post","2022","HM Revenue and Customs","SEO/HEO","LGBO","1010","990","36020","33370"
"In post","2022","HM Revenue and Customs","SEO/HEO","Undeclared","1930","1820","37110","35980"
"In post","2022","HM Revenue and Customs","SEO/HEO","Unknown","6150","5940","36270","33370"
"In post","2022","HM Treasury","AA/AO","Heterosexual / straight","45","45","22610","22750"
"In post","2022","HM Treasury","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","HM Treasury","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","EO","Heterosexual / straight","190","185","26790","26750"
"In post","2022","HM Treasury","EO","LGBO","15","15","[c]","[c]"
"In post","2022","HM Treasury","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","HM Treasury","EO","Unknown","25","25","[c]","[c]"
"In post","2022","HM Treasury","G6/G7","Heterosexual / straight","905","880","58220","55930"
"In post","2022","HM Treasury","G6/G7","LGBO","85","80","56430","53850"
"In post","2022","HM Treasury","G6/G7","Undeclared","120","120","57850","55530"
"In post","2022","HM Treasury","G6/G7","Unknown","80","75","68570","65000"
"In post","2022","HM Treasury","SCS level","Heterosexual / straight","155","150","87140","78000"
"In post","2022","HM Treasury","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","HM Treasury","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Treasury","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","HM Treasury","SEO/HEO","Heterosexual / straight","790","770","35910","34020"
"In post","2022","HM Treasury","SEO/HEO","LGBO","90","90","34430","32320"
"In post","2022","HM Treasury","SEO/HEO","Undeclared","135","135","35910","34020"
"In post","2022","HM Treasury","SEO/HEO","Unknown","60","60","40780","40000"
"In post","2022","Home Office","AA/AO","Heterosexual / straight","5595","4925","22210","21680"
"In post","2022","Home Office","AA/AO","LGBO","195","185","21840","21680"
"In post","2022","Home Office","AA/AO","Undeclared","685","590","22560","21680"
"In post","2022","Home Office","AA/AO","Unknown","890","870","22000","21680"
"In post","2022","Home Office","EO","Heterosexual / straight","10760","9940","26860","25580"
"In post","2022","Home Office","EO","LGBO","455","440","26210","25220"
"In post","2022","Home Office","EO","Undeclared","1640","1475","27480","27370"
"In post","2022","Home Office","EO","Unknown","2065","1955","26950","24880"
"In post","2022","Home Office","G6/G7","Heterosexual / straight","2800","2735","60490","57680"
"In post","2022","Home Office","G6/G7","LGBO","165","165","60090","57460"
"In post","2022","Home Office","G6/G7","Undeclared","415","410","61050","57740"
"In post","2022","Home Office","G6/G7","Unknown","500","495","60140","57430"
"In post","2022","Home Office","SCS level","Heterosexual / straight","240","235","89600","82710"
"In post","2022","Home Office","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","Home Office","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","Home Office","SCS level","Unknown","30","30","[c]","[c]"
"In post","2022","Home Office","SEO/HEO","Heterosexual / straight","7450","7210","36280","35200"
"In post","2022","Home Office","SEO/HEO","LGBO","350","345","36000","35200"
"In post","2022","Home Office","SEO/HEO","Undeclared","1105","1060","36890","36620"
"In post","2022","Home Office","SEO/HEO","Unknown","930","925","37330","36340"
"In post","2022","Home Office","Unknown","Heterosexual / straight","160","160","[c]","[c]"
"In post","2022","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2022","Home Office","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","AA/AO","Heterosexual / straight","11440","10965","22900","21170"
"In post","2022","Ministry of Defence","AA/AO","LGBO","375","365","23840","21170"
"In post","2022","Ministry of Defence","AA/AO","Undeclared","1520","1455","24060","21380"
"In post","2022","Ministry of Defence","AA/AO","Unknown","1960","1900","24040","21270"
"In post","2022","Ministry of Defence","EO","Heterosexual / straight","7560","7305","27010","26670"
"In post","2022","Ministry of Defence","EO","LGBO","290","285","27220","26670"
"In post","2022","Ministry of Defence","EO","Undeclared","1145","1105","28340","26930"
"In post","2022","Ministry of Defence","EO","Unknown","1100","1055","26440","26500"
"In post","2022","Ministry of Defence","G6/G7","Heterosexual / straight","4160","4025","59030","56500"
"In post","2022","Ministry of Defence","G6/G7","LGBO","145","145","57170","56500"
"In post","2022","Ministry of Defence","G6/G7","Undeclared","610","590","59690","56870"
"In post","2022","Ministry of Defence","G6/G7","Unknown","1855","1765","55000","52180"
"In post","2022","Ministry of Defence","SCS level","Heterosexual / straight","370","360","92750","86700"
"In post","2022","Ministry of Defence","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","SCS level","Undeclared","55","55","90360","82550"
"In post","2022","Ministry of Defence","SCS level","Unknown","40","35","104480","92600"
"In post","2022","Ministry of Defence","SEO/HEO","Heterosexual / straight","15110","14650","37140","36460"
"In post","2022","Ministry of Defence","SEO/HEO","LGBO","575","565","36010","35300"
"In post","2022","Ministry of Defence","SEO/HEO","Undeclared","2365","2285","38000","37640"
"In post","2022","Ministry of Defence","SEO/HEO","Unknown","3250","3150","36520","38070"
"In post","2022","Ministry of Defence","Unknown","Heterosexual / straight","1670","1635","40860","38250"
"In post","2022","Ministry of Defence","Unknown","LGBO","60","60","32470","31250"
"In post","2022","Ministry of Defence","Unknown","Undeclared","210","200","42690","40380"
"In post","2022","Ministry of Defence","Unknown","Unknown","1945","1940","37350","33770"
"In post","2022","Ministry of Justice","AA/AO","Heterosexual / straight","26700","24745","24720","23720"
"In post","2022","Ministry of Justice","AA/AO","LGBO","1890","1835","25280","24260"
"In post","2022","Ministry of Justice","AA/AO","Undeclared","3020","2740","24780","22030"
"In post","2022","Ministry of Justice","AA/AO","Unknown","8095","7515","25500","23960"
"In post","2022","Ministry of Justice","EO","Heterosexual / straight","7815","7450","28940","28310"
"In post","2022","Ministry of Justice","EO","LGBO","495","485","29370","28310"
"In post","2022","Ministry of Justice","EO","Undeclared","1045","995","29310","28310"
"In post","2022","Ministry of Justice","EO","Unknown","1400","1325","29960","28640"
"In post","2022","Ministry of Justice","G6/G7","Heterosexual / straight","2470","2410","62330","60280"
"In post","2022","Ministry of Justice","G6/G7","LGBO","185","185","61680","59290"
"In post","2022","Ministry of Justice","G6/G7","Undeclared","325","320","62650","60500"
"In post","2022","Ministry of Justice","G6/G7","Unknown","390","380","61460","59110"
"In post","2022","Ministry of Justice","SCS level","Heterosexual / straight","250","245","89520","85100"
"In post","2022","Ministry of Justice","SCS level","LGBO","25","25","[c]","[c]"
"In post","2022","Ministry of Justice","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2022","Ministry of Justice","SCS level","Unknown","30","30","[c]","[c]"
