"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Human Resources","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","South West (England)","AO","15","[c]","21110","21170"
"New entrant CS","2022","20-29","Human Resources","South West (England)","EO","15","[c]","23750","23490"
"New entrant CS","2022","20-29","Human Resources","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","South West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Wales","AO","10","[c]","21530","21560"
"New entrant CS","2022","20-29","Human Resources","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Yorkshire and The Humber","EO","10","[c]","24400","23690"
"New entrant CS","2022","20-29","Human Resources","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","East of England","EO","10","[c]","26060","26350"
"New entrant CS","2022","20-29","Intelligence Analysis","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","EO","40","[c]","29300","28700"
"New entrant CS","2022","20-29","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","HEO","15","[c]","36590","37610"
"New entrant CS","2022","20-29","Intelligence Analysis","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","South East (England)","HEO","10","[c]","26550","26030"
"New entrant CS","2022","20-29","Intelligence Analysis","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","London","EO","50","[c]","26010","26250"
"New entrant CS","2022","20-29","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","London","HEO","55","[c]","31850","31800"
"New entrant CS","2022","20-29","International Trade","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","EO","10","[c]","27470","26950"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","HEO","10","[c]","31610","31400"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","South East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","EO","55","[c]","29030","29280"
"New entrant CS","2022","20-29","Legal","London","G7","20","[c]","54240","53050"
"New entrant CS","2022","20-29","Legal","London","HEO","65","[c]","38530","37610"
"New entrant CS","2022","20-29","Legal","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","North West (England)","EO","15","[c]","26300","26590"
"New entrant CS","2022","20-29","Legal","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","North West (England)","HEO","15","[c]","33690","30450"
"New entrant CS","2022","20-29","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Scotland","EO","25","[c]","27150","27230"
"New entrant CS","2022","20-29","Legal","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Scotland","SEO","30","[c]","41640","41750"
"New entrant CS","2022","20-29","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Wales","EO","10","[c]","26040","25860"
"New entrant CS","2022","20-29","Legal","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","East of England","G7","[c]","[c]","[c]","[c]"
