"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Asian","Unknown","Male","35","35","29440","29290"
"In post","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Wales","Female","235","220","31090","27570"
"In post","2022","Declared non-disabled","Asian","Wales","Male","235","230","31120","26820"
"In post","2022","Declared non-disabled","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","West Midlands (England)","Female","2145","1945","28100","26820"
"In post","2022","Declared non-disabled","Asian","West Midlands (England)","Male","1665","1625","29250","27570"
"In post","2022","Declared non-disabled","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Female","1145","1010","28180","26820"
"In post","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Male","1190","1150","29550","27570"
"In post","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","East Midlands (England)","Female","280","260","27540","26520"
"In post","2022","Declared non-disabled","Black","East Midlands (England)","Male","190","185","29240","27380"
"In post","2022","Declared non-disabled","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","East of England","Female","305","285","29880","28820"
"In post","2022","Declared non-disabled","Black","East of England","Male","185","185","31680","29290"
"In post","2022","Declared non-disabled","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","London","Female","5305","5085","34840","31060"
"In post","2022","Declared non-disabled","Black","London","Male","2680","2640","35950","32080"
"In post","2022","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North East (England)","Female","65","60","26450","21300"
"In post","2022","Declared non-disabled","Black","North East (England)","Male","75","70","30950","27570"
"In post","2022","Declared non-disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","North West (England)","Female","405","385","28560","26820"
"In post","2022","Declared non-disabled","Black","North West (England)","Male","345","335","30010","27570"
"In post","2022","Declared non-disabled","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Scotland","Female","140","135","27780","26590"
"In post","2022","Declared non-disabled","Black","Scotland","Male","110","105","34040","27570"
"In post","2022","Declared non-disabled","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","South East (England)","Female","395","375","30150","28670"
"In post","2022","Declared non-disabled","Black","South East (England)","Male","335","325","31720","29290"
"In post","2022","Declared non-disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","South West (England)","Female","215","205","31620","28900"
"In post","2022","Declared non-disabled","Black","South West (England)","Male","245","245","33740","33080"
"In post","2022","Declared non-disabled","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","Female","30","30","32300","31060"
"In post","2022","Declared non-disabled","Black","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Wales","Female","100","95","29120","26820"
"In post","2022","Declared non-disabled","Black","Wales","Male","90","85","31320","27570"
"In post","2022","Declared non-disabled","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","West Midlands (England)","Female","705","655","28200","27130"
"In post","2022","Declared non-disabled","Black","West Midlands (England)","Male","370","360","29290","27570"
"In post","2022","Declared non-disabled","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Yorkshire and The Humber","Female","255","245","29040","27570"
"In post","2022","Declared non-disabled","Black","Yorkshire and The Humber","Male","220","215","29470","27130"
"In post","2022","Declared non-disabled","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East Midlands (England)","Female","170","155","28800","25700"
"In post","2022","Declared non-disabled","Mixed","East Midlands (England)","Male","120","120","33000","27570"
"In post","2022","Declared non-disabled","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","East of England","Female","180","165","29370","28140"
"In post","2022","Declared non-disabled","Mixed","East of England","Male","140","135","33560","29290"
"In post","2022","Declared non-disabled","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","London","Female","1580","1510","40970","35690"
"In post","2022","Declared non-disabled","Mixed","London","Male","1040","1030","43190","38020"
"In post","2022","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North East (England)","Female","100","90","29510","27570"
"In post","2022","Declared non-disabled","Mixed","North East (England)","Male","85","85","29360","26820"
"In post","2022","Declared non-disabled","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","North West (England)","Female","375","355","29340","26620"
"In post","2022","Declared non-disabled","Mixed","North West (England)","Male","245","240","32460","27570"
"In post","2022","Declared non-disabled","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland","Female","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","Female","40","40","44750","38050"
"In post","2022","Declared non-disabled","Mixed","Overseas","Male","45","45","53240","52430"
"In post","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Scotland","Female","120","115","35760","30650"
"In post","2022","Declared non-disabled","Mixed","Scotland","Male","100","100","34890","27570"
"In post","2022","Declared non-disabled","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","South East (England)","Female","285","270","29940","27570"
"In post","2022","Declared non-disabled","Mixed","South East (England)","Male","255","250","33380","30430"
"In post","2022","Declared non-disabled","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","South West (England)","Female","265","240","32420","28910"
"In post","2022","Declared non-disabled","Mixed","South West (England)","Male","230","225","34790","33000"
"In post","2022","Declared non-disabled","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Wales","Female","175","165","31600","27570"
"In post","2022","Declared non-disabled","Mixed","Wales","Male","125","120","32670","28200"
"In post","2022","Declared non-disabled","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","West Midlands (England)","Female","320","295","29590","27570"
"In post","2022","Declared non-disabled","Mixed","West Midlands (England)","Male","165","160","30190","27570"
"In post","2022","Declared non-disabled","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","Female","235","220","31040","27570"
"In post","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","Male","170","160","32820","27570"
"In post","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","Female","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","Male","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","East of England","Female","50","45","29530","27570"
"In post","2022","Declared non-disabled","Other ethnicity","East of England","Male","30","30","33280","27570"
"In post","2022","Declared non-disabled","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","London","Female","555","520","39750","34550"
"In post","2022","Declared non-disabled","Other ethnicity","London","Male","390","385","41440","35490"
"In post","2022","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","North East (England)","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","North West (England)","Female","65","60","28580","27570"
"In post","2022","Declared non-disabled","Other ethnicity","North West (England)","Male","60","55","32960","27570"
"In post","2022","Declared non-disabled","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Scotland","Female","45","40","32110","27570"
"In post","2022","Declared non-disabled","Other ethnicity","Scotland","Male","30","30","35910","29260"
"In post","2022","Declared non-disabled","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","South East (England)","Female","75","70","29850","27570"
"In post","2022","Declared non-disabled","Other ethnicity","South East (England)","Male","60","60","33990","31020"
"In post","2022","Declared non-disabled","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
