"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Commercial","London","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Commercial","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Communications","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Counter Fraud","London","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Debt","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Digital, Data & Technology","London","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Digital, Data & Technology","Outside London","20","20","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Finance","London","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Finance","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Human Resources","London","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Legal","London","20","20","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Legal","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","No function","London","170","160","40420","34260"
"In post","2022","40-49","Other ethnicity","No function","Outside London","200","185","32450","27570"
"In post","2022","40-49","Other ethnicity","No function","Overseas","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Project Delivery","London","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Project Delivery","Outside London","20","20","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Property","London","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","London","40","35","40560","35200"
"In post","2022","40-49","Other ethnicity","Unknown","Outside London","25","25","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","London","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","Outside London","30","30","46190","45260"
"In post","2022","40-49","Undeclared","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","London","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","Outside London","45","45","38940","38330"
"In post","2022","40-49","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","London","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","Outside London","30","30","31740","27460"
"In post","2022","40-49","Undeclared","Counter Fraud","London","55","50","37360","36190"
"In post","2022","40-49","Undeclared","Counter Fraud","Outside London","170","165","33460","31990"
"In post","2022","40-49","Undeclared","Debt","London","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Debt","Outside London","50","45","22980","21260"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","London","40","40","54180","54550"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","Outside London","260","255","41460","39480"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Finance","London","30","30","52140","51910"
"In post","2022","40-49","Undeclared","Finance","Outside London","100","95","38080","33370"
"In post","2022","40-49","Undeclared","Grants Management","Outside London","30","30","26170","25880"
"In post","2022","40-49","Undeclared","Human Resources","London","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","Outside London","60","55","32810","30760"
"In post","2022","40-49","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","London","45","40","62020","65710"
"In post","2022","40-49","Undeclared","Legal","Outside London","55","55","42300","41140"
"In post","2022","40-49","Undeclared","No function","London","435","415","43240","37930"
"In post","2022","40-49","Undeclared","No function","Outside London","1820","1700","31820","27570"
"In post","2022","40-49","Undeclared","No function","Overseas","40","40","55960","56040"
"In post","2022","40-49","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Project Delivery","London","45","45","46640","43810"
"In post","2022","40-49","Undeclared","Project Delivery","Outside London","270","265","44660","41040"
"In post","2022","40-49","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","London","35","30","39990","37890"
"In post","2022","40-49","Undeclared","Property","Outside London","130","120","35550","33300"
"In post","2022","40-49","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","London","30","30","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","Outside London","95","95","35510","39070"
"In post","2022","40-49","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","London","230","220","41430","36500"
"In post","2022","40-49","Undeclared","Unknown","Outside London","585","560","33870","29960"
"In post","2022","40-49","Undeclared","Unknown","Overseas","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Analysis","London","50","45","56950","55500"
"In post","2022","40-49","Unknown","Analysis","Outside London","80","75","41930","40000"
"In post","2022","40-49","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Commercial","London","215","210","73130","68420"
"In post","2022","40-49","Unknown","Commercial","Outside London","340","335","62090","61710"
"In post","2022","40-49","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Communications","London","105","100","57780","54700"
"In post","2022","40-49","Unknown","Communications","Outside London","285","270","31990","26820"
"In post","2022","40-49","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Counter Fraud","London","105","100","39060","37610"
"In post","2022","40-49","Unknown","Counter Fraud","Outside London","325","305","31550","28920"
"In post","2022","40-49","Unknown","Debt","London","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Debt","Outside London","175","155","22760","21250"
"In post","2022","40-49","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Digital, Data & Technology","London","160","155","51620","50430"
"In post","2022","40-49","Unknown","Digital, Data & Technology","Outside London","590","580","43780","40520"
"In post","2022","40-49","Unknown","Finance","London","70","70","53910","48610"
"In post","2022","40-49","Unknown","Finance","Outside London","250","235","37780","35310"
"In post","2022","40-49","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Grants Management","Outside London","195","180","24870","21300"
"In post","2022","40-49","Unknown","Human Resources","London","55","55","44520","40480"
"In post","2022","40-49","Unknown","Human Resources","Outside London","175","165","35760","32220"
"In post","2022","40-49","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Legal","London","185","175","57460","60920"
"In post","2022","40-49","Unknown","Legal","Outside London","180","160","42640","40520"
"In post","2022","40-49","Unknown","No function","London","1355","1295","46820","40170"
"In post","2022","40-49","Unknown","No function","Outside London","5495","5070","29220","26820"
"In post","2022","40-49","Unknown","No function","Overseas","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","No function","Unknown","30","25","[c]","[c]"
"In post","2022","40-49","Unknown","Project Delivery","London","185","175","58540","58210"
"In post","2022","40-49","Unknown","Project Delivery","Outside London","370","355","42810","40520"
"In post","2022","40-49","Unknown","Project Delivery","Overseas","50","50","58270","56860"
"In post","2022","40-49","Unknown","Property","London","40","40","45970","41750"
"In post","2022","40-49","Unknown","Property","Outside London","180","175","32420","26880"
"In post","2022","40-49","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Security","London","35","35","48030","44920"
"In post","2022","40-49","Unknown","Security","Outside London","195","190","33490","33300"
"In post","2022","40-49","Unknown","Security","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","London","285","280","46750","41950"
"In post","2022","40-49","Unknown","Unknown","Outside London","1375","1310","36590","30040"
"In post","2022","40-49","Unknown","Unknown","Overseas","85","85","46600","41600"
"In post","2022","40-49","Unknown","Unknown","Unknown","365","365","41210","35380"
"In post","2022","40-49","White","Analysis","London","430","400","63160","61940"
"In post","2022","40-49","White","Analysis","Outside London","820","765","43500","40050"
"In post","2022","40-49","White","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","White","Commercial","London","185","180","65860","59640"
"In post","2022","40-49","White","Commercial","Outside London","780","750","41720","38980"
"In post","2022","40-49","White","Commercial","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","White","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","White","Communications","London","340","320","56320","54570"
"In post","2022","40-49","White","Communications","Outside London","870","830","35520","33370"
"In post","2022","40-49","White","Communications","Overseas","[c]","[c]","[c]","[c]"
