"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Operational Delivery","Central Hampshire","Outside London","Male","345","335","33760","31410"
"In post","2022","Operational Delivery","Central Valleys","Outside London","Female","1065","960","28200","27570"
"In post","2022","Operational Delivery","Central Valleys","Outside London","Male","590","570","30650","27570"
"In post","2022","Operational Delivery","Cheshire East","Outside London","Female","445","410","28490","26610"
"In post","2022","Operational Delivery","Cheshire East","Outside London","Male","260","240","28460","26930"
"In post","2022","Operational Delivery","Cheshire West and Chester","Outside London","Female","280","250","26820","27570"
"In post","2022","Operational Delivery","Cheshire West and Chester","Outside London","Male","145","140","26390","26470"
"In post","2022","Operational Delivery","Chorley and West Lancashire","Outside London","Female","585","535","27670","26610"
"In post","2022","Operational Delivery","Chorley and West Lancashire","Outside London","Male","685","630","30610","28550"
"In post","2022","Operational Delivery","City of Edinburgh","Outside London","Female","1710","1590","28800","26900"
"In post","2022","Operational Delivery","City of Edinburgh","Outside London","Male","1680","1610","30350","27370"
"In post","2022","Operational Delivery","Clackmannanshire and Fife","Outside London","Female","435","385","26970","27570"
"In post","2022","Operational Delivery","Clackmannanshire and Fife","Outside London","Male","335","315","31000","31990"
"In post","2022","Operational Delivery","Conwy and Denbighshire","Outside London","Female","265","245","30720","27570"
"In post","2022","Operational Delivery","Conwy and Denbighshire","Outside London","Male","140","135","34460","27570"
"In post","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Female","675","590","25840","26310"
"In post","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Male","385","365","27420","27570"
"In post","2022","Operational Delivery","Coventry","Outside London","Female","825","745","32900","27570"
"In post","2022","Operational Delivery","Coventry","Outside London","Male","425","415","34140","29360"
"In post","2022","Operational Delivery","Croydon","London","Female","3030","2770","32750","29370"
"In post","2022","Operational Delivery","Croydon","London","Male","1785","1750","34790","30600"
"In post","2022","Operational Delivery","Darlington","Outside London","Female","285","260","31450","27570"
"In post","2022","Operational Delivery","Darlington","Outside London","Male","145","140","32800","29730"
"In post","2022","Operational Delivery","Derby","Outside London","Female","680","575","25280","23170"
"In post","2022","Operational Delivery","Derby","Outside London","Male","285","275","25500","24800"
"In post","2022","Operational Delivery","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Devon CC","Outside London","Female","1615","1365","26280","24800"
"In post","2022","Operational Delivery","Devon CC","Outside London","Male","1410","1335","29670","27570"
"In post","2022","Operational Delivery","Dorset","Outside London","Female","630","560","27520","27130"
"In post","2022","Operational Delivery","Dorset","Outside London","Male","675","645","29290","27570"
"In post","2022","Operational Delivery","Dudley","Outside London","Female","630","515","25090","25810"
"In post","2022","Operational Delivery","Dudley","Outside London","Male","225","210","26910","27570"
"In post","2022","Operational Delivery","Dumfries and Galloway","Outside London","Female","140","125","27560","27570"
"In post","2022","Operational Delivery","Dumfries and Galloway","Outside London","Male","120","110","31620","32170"
"In post","2022","Operational Delivery","Durham","Outside London","Female","2815","2465","25730","23140"
"In post","2022","Operational Delivery","Durham","Outside London","Male","2130","1975","28140","27120"
"In post","2022","Operational Delivery","Ealing","London","Female","260","240","32180","31060"
"In post","2022","Operational Delivery","Ealing","London","Male","145","140","32490","31060"
"In post","2022","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Female","255","220","26030","27570"
"In post","2022","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Male","95","90","27940","27570"
"In post","2022","Operational Delivery","East Cumbria","Outside London","Female","435","380","26360","24920"
"In post","2022","Operational Delivery","East Cumbria","Outside London","Male","270","260","27330","24920"
"In post","2022","Operational Delivery","East Derbyshire","Outside London","Female","240","200","26390","27570"
"In post","2022","Operational Delivery","East Derbyshire","Outside London","Male","95","90","29270","27570"
"In post","2022","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","385","335","26390","26670"
"In post","2022","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","335","325","30010","27930"
"In post","2022","Operational Delivery","East Kent","Outside London","Female","1570","1400","27440","25310"
"In post","2022","Operational Delivery","East Kent","Outside London","Male","1760","1670","28000","26780"
"In post","2022","Operational Delivery","East Lancashire","Outside London","Female","330","285","26180","26720"
"In post","2022","Operational Delivery","East Lancashire","Outside London","Male","150","140","26380","27570"
"In post","2022","Operational Delivery","East Lothian and Midlothian","Outside London","Female","50","40","27180","27570"
"In post","2022","Operational Delivery","East Lothian and Midlothian","Outside London","Male","30","30","28790","27570"
"In post","2022","Operational Delivery","East Merseyside","Outside London","Female","595","520","27080","27570"
"In post","2022","Operational Delivery","East Merseyside","Outside London","Male","220","210","28350","27570"
"In post","2022","Operational Delivery","East Riding of Yorkshire","Outside London","Female","570","520","26670","25610"
"In post","2022","Operational Delivery","East Riding of Yorkshire","Outside London","Male","795","750","30370","28010"
"In post","2022","Operational Delivery","East Surrey","Outside London","Female","495","465","32820","31020"
"In post","2022","Operational Delivery","East Surrey","Outside London","Male","470","450","33210","33890"
"In post","2022","Operational Delivery","East Sussex CC","Outside London","Female","960","825","25530","25190"
"In post","2022","Operational Delivery","East Sussex CC","Outside London","Male","660","630","27350","27260"
"In post","2022","Operational Delivery","Enfield","London","Female","220","195","30790","31060"
"In post","2022","Operational Delivery","Enfield","London","Male","100","95","30280","31060"
"In post","2022","Operational Delivery","Essex Haven Gateway","Outside London","Female","320","290","29630","29290"
"In post","2022","Operational Delivery","Essex Haven Gateway","Outside London","Male","230","220","30810","29290"
"In post","2022","Operational Delivery","Essex Thames Gateway","Outside London","Female","600","530","27190","25110"
"In post","2022","Operational Delivery","Essex Thames Gateway","Outside London","Male","200","195","27290","25120"
"In post","2022","Operational Delivery","Falkirk","Outside London","Female","995","840","25620","23230"
"In post","2022","Operational Delivery","Falkirk","Outside London","Male","515","480","28990","27570"
"In post","2022","Operational Delivery","Flintshire and Wrexham","Outside London","Female","905","835","25730","24090"
"In post","2022","Operational Delivery","Flintshire and Wrexham","Outside London","Male","665","650","27800","26100"
"In post","2022","Operational Delivery","Glasgow City","Outside London","Female","3205","2825","26710","25600"
"In post","2022","Operational Delivery","Glasgow City","Outside London","Male","2510","2390","28030","26820"
"In post","2022","Operational Delivery","Gloucestershire CC","Outside London","Female","595","510","27930","27130"
"In post","2022","Operational Delivery","Gloucestershire CC","Outside London","Male","330","300","29520","27570"
"In post","2022","Operational Delivery","Greater Manchester North East","Outside London","Female","655","595","27230","27570"
"In post","2022","Operational Delivery","Greater Manchester North East","Outside London","Male","390","370","28450","27570"
"In post","2022","Operational Delivery","Greater Manchester North West","Outside London","Female","1290","1125","25040","23140"
"In post","2022","Operational Delivery","Greater Manchester North West","Outside London","Male","625","600","26320","26230"
"In post","2022","Operational Delivery","Greater Manchester South East","Outside London","Female","620","545","25320","23170"
"In post","2022","Operational Delivery","Greater Manchester South East","Outside London","Male","310","305","25230","24800"
"In post","2022","Operational Delivery","Greater Manchester South West","Outside London","Female","1725","1555","27310","25220"
"In post","2022","Operational Delivery","Greater Manchester South West","Outside London","Male","1455","1405","27720","26590"
"In post","2022","Operational Delivery","Gwent Valleys","Outside London","Female","560","495","26900","27570"
"In post","2022","Operational Delivery","Gwent Valleys","Outside London","Male","205","195","28000","27570"
"In post","2022","Operational Delivery","Gwynedd","Outside London","Female","425","375","24780","21300"
"In post","2022","Operational Delivery","Gwynedd","Outside London","Male","245","235","24970","21300"
"In post","2022","Operational Delivery","Hackney and Newham","London","Female","1445","1305","31370","31020"
"In post","2022","Operational Delivery","Hackney and Newham","London","Male","870","840","32490","31060"
"In post","2022","Operational Delivery","Haringey and Islington","London","Female","835","775","30880","31060"
"In post","2022","Operational Delivery","Haringey and Islington","London","Male","640","625","32810","31880"
"In post","2022","Operational Delivery","Harrow and Hillingdon","London","Female","1225","1090","30890","29080"
"In post","2022","Operational Delivery","Harrow and Hillingdon","London","Male","1245","1165","31230","29080"
"In post","2022","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","Female","825","735","27250","27570"
"In post","2022","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","Male","635","610","28290","27570"
"In post","2022","Operational Delivery","Heart of Essex","Outside London","Female","585","545","28520","26970"
"In post","2022","Operational Delivery","Heart of Essex","Outside London","Male","455","445","31810","30110"
"In post","2022","Operational Delivery","Herefordshire, County of","Outside London","Female","85","75","28950","27570"
"In post","2022","Operational Delivery","Herefordshire, County of","Outside London","Male","35","35","29700","27570"
"In post","2022","Operational Delivery","Hertfordshire CC","Outside London","Female","1030","950","30570","29290"
"In post","2022","Operational Delivery","Hertfordshire CC","Outside London","Male","650","635","31640","29430"
"In post","2022","Operational Delivery","Hounslow and Richmond upon Thames","London","Female","1090","1010","30500","29080"
"In post","2022","Operational Delivery","Hounslow and Richmond upon Thames","London","Male","890","860","32740","31460"
"In post","2022","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","485","425","27180","27230"
"In post","2022","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","395","370","31370","27570"
"In post","2022","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","235","210","27570","27570"
"In post","2022","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","170","165","30080","27570"
"In post","2022","Operational Delivery","Isle of Anglesey","Outside London","Female","80","70","27370","27570"
"In post","2022","Operational Delivery","Isle of Anglesey","Outside London","Male","75","70","29420","27570"
"In post","2022","Operational Delivery","Isle of Wight","Outside London","Female","350","305","26140","25610"
"In post","2022","Operational Delivery","Isle of Wight","Outside London","Male","475","450","28230","27120"
"In post","2022","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","Female","410","390","32010","31060"
"In post","2022","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","Male","400","385","33190","31880"
"In post","2022","Operational Delivery","Kent Thames Gateway","Outside London","Female","695","640","28470","29260"
"In post","2022","Operational Delivery","Kent Thames Gateway","Outside London","Male","785","755","31460","31650"
"In post","2022","Operational Delivery","Kingston upon Hull, City of","Outside London","Female","990","845","26700","27130"
