"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Legal","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Outside London","Unknown","35","[c]","37990","33370"
"New entrant CS","2022","30-39","Medicine","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Outside London","Heterosexual / straight","60","[c]","47220","39030"
"New entrant CS","2022","30-39","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Outside London","Unknown","40","[c]","44350","39030"
"New entrant CS","2022","30-39","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","London","Heterosexual / straight","600","[c]","32990","31060"
"New entrant CS","2022","30-39","Operational Delivery","London","LGBO","55","[c]","33570","31060"
"New entrant CS","2022","30-39","Operational Delivery","London","Undeclared","80","[c]","35210","31060"
"New entrant CS","2022","30-39","Operational Delivery","London","Unknown","365","[c]","33750","30520"
"New entrant CS","2022","30-39","Operational Delivery","Outside London","Heterosexual / straight","4255","[c]","25650","24250"
"New entrant CS","2022","30-39","Operational Delivery","Outside London","LGBO","475","[c]","25730","24430"
"New entrant CS","2022","30-39","Operational Delivery","Outside London","Undeclared","235","[c]","26980","24920"
"New entrant CS","2022","30-39","Operational Delivery","Outside London","Unknown","2420","[c]","24560","23140"
"New entrant CS","2022","30-39","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","London","Heterosexual / straight","70","[c]","38310","32240"
"New entrant CS","2022","30-39","Other","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Outside London","Heterosexual / straight","295","[c]","26700","21260"
"New entrant CS","2022","30-39","Other","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Outside London","Unknown","110","[c]","27370","22690"
"New entrant CS","2022","30-39","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","London","Heterosexual / straight","300","[c]","43990","40050"
"New entrant CS","2022","30-39","Policy","London","LGBO","40","[c]","38420","34360"
"New entrant CS","2022","30-39","Policy","London","Undeclared","45","[c]","40230","38750"
"New entrant CS","2022","30-39","Policy","London","Unknown","100","[c]","45090","41950"
"New entrant CS","2022","30-39","Policy","Outside London","Heterosexual / straight","315","[c]","36130","35900"
"New entrant CS","2022","30-39","Policy","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Outside London","Undeclared","35","[c]","37550","36500"
"New entrant CS","2022","30-39","Policy","Outside London","Unknown","90","[c]","35590","35900"
"New entrant CS","2022","30-39","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","Heterosexual / straight","50","[c]","46100","44500"
"New entrant CS","2022","30-39","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","Unknown","30","[c]","42270","37770"
"New entrant CS","2022","30-39","Project Delivery","Outside London","Heterosexual / straight","175","[c]","36240","34000"
"New entrant CS","2022","30-39","Project Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Outside London","Unknown","65","[c]","34730","33900"
"New entrant CS","2022","30-39","Property","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Outside London","Heterosexual / straight","80","[c]","35750","33000"
"New entrant CS","2022","30-39","Property","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Outside London","Unknown","40","[c]","31720","26350"
"New entrant CS","2022","30-39","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","London","Heterosexual / straight","40","[c]","37900","40070"
"New entrant CS","2022","30-39","Science and Engineering","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Outside London","Heterosexual / straight","185","[c]","35430","33000"
"New entrant CS","2022","30-39","Science and Engineering","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Outside London","Undeclared","30","[c]","35470","32170"
"New entrant CS","2022","30-39","Science and Engineering","Outside London","Unknown","55","[c]","34530","32000"
"New entrant CS","2022","30-39","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Outside London","Heterosexual / straight","70","[c]","28590","25000"
"New entrant CS","2022","30-39","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Outside London","Unknown","60","[c]","26830","25000"
"New entrant CS","2022","30-39","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Outside London","Heterosexual / straight","45","[c]","35410","33080"
"New entrant CS","2022","30-39","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Outside London","Heterosexual / straight","30","[c]","37190","33790"
"New entrant CS","2022","30-39","Statistics","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","London","Heterosexual / straight","35","[c]","34650","37610"
"New entrant CS","2022","30-39","Tax","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Outside London","Heterosexual / straight","445","[c]","27560","26590"
"New entrant CS","2022","30-39","Tax","Outside London","LGBO","50","[c]","27760","26590"
"New entrant CS","2022","30-39","Tax","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Outside London","Unknown","230","[c]","26540","26590"
"New entrant CS","2022","30-39","Unknown","London","Heterosexual / straight","115","[c]","43750","40600"
"New entrant CS","2022","30-39","Unknown","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","Unknown","140","[c]","48760","40600"
"New entrant CS","2022","30-39","Unknown","Outside London","Heterosexual / straight","820","[c]","31630","27570"
