"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Property","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Scottish Prison Service","AA/AO","50","50","26590","26900"
"In post","2022","50-59","Property","Scottish Prison Service","EO","10","10","35890","36000"
"In post","2022","50-59","Property","Scottish Prison Service","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Property","Scottish Prison Service","SEO/HEO","10","10","42990","43030"
"In post","2022","50-59","Property","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Health Security Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Valuation Office Agency","AA/AO","230","210","22530","22040"
"In post","2022","50-59","Property","Valuation Office Agency","EO","295","280","27950","27000"
"In post","2022","50-59","Property","Valuation Office Agency","G6/G7","180","175","60560","58250"
"In post","2022","50-59","Property","Valuation Office Agency","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Property","Valuation Office Agency","SEO/HEO","415","395","40840","42750"
"In post","2022","50-59","Property","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Cabinet Office (excl. agencies)","AA/AO","65","60","21270","21170"
"In post","2022","50-59","Security","Cabinet Office (excl. agencies)","EO","50","45","26000","26570"
"In post","2022","50-59","Security","Cabinet Office (excl. agencies)","G6/G7","25","25","58250","54700"
"In post","2022","50-59","Security","Cabinet Office (excl. agencies)","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Security","Cabinet Office (excl. agencies)","SEO/HEO","155","150","34450","33300"
"In post","2022","50-59","Security","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Crown Prosecution Service","EO","5","5","[c]","[c]"
"In post","2022","50-59","Security","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Crown Prosecution Service","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Security","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Defence Equipment and Support","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Security","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Defence Science and Technology Laboratory","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Security","Defence Science and Technology Laboratory","SEO/HEO","10","10","35990","38070"
"In post","2022","50-59","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for Education (excl. agencies)","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Security","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for International Trade","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Security","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for Transport (excl. agencies)","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Security","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Department for Transport (excl. agencies)","SEO/HEO","35","35","39830","37660"
"In post","2022","50-59","Security","Department for Work and Pensions (excl. agencies)","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Security","Department for Work and Pensions (excl. agencies)","EO","20","15","27420","27570"
"In post","2022","50-59","Security","Department for Work and Pensions (excl. agencies)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Security","Department for Work and Pensions (excl. agencies)","SEO/HEO","20","20","34760","35310"
"In post","2022","50-59","Security","Driver and Vehicle Licensing Agency","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Security","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Driver and Vehicle Standards Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Security","FCDO Services","AA/AO","30","30","26570","24570"
"In post","2022","50-59","Security","FCDO Services","EO","10","10","[c]","[c]"
"In post","2022","50-59","Security","FCDO Services","G6/G7","10","10","61110","58910"
"In post","2022","50-59","Security","FCDO Services","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","FCDO Services","SEO/HEO","35","35","41770","42540"
"In post","2022","50-59","Security","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Foreign, Commonwealth and Development Office (excl. agencies)","EO","20","20","31600","32400"
"In post","2022","50-59","Security","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","25","25","60800","60250"
"In post","2022","50-59","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","65","65","36540","34770"
"In post","2022","50-59","Security","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","HM Prison and Probation Service","AA/AO","25","25","32840","31650"
"In post","2022","50-59","Security","HM Prison and Probation Service","EO","40","40","33370","31530"
"In post","2022","50-59","Security","HM Prison and Probation Service","G6/G7","15","15","70960","70050"
"In post","2022","50-59","Security","HM Prison and Probation Service","SEO/HEO","120","120","44790","38180"
"In post","2022","50-59","Security","HM Prison and Probation Service","Unknown","15","15","39060","39120"
"In post","2022","50-59","Security","HM Revenue and Customs (excl. agencies)","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Security","HM Revenue and Customs (excl. agencies)","EO","10","10","29190","27870"
"In post","2022","50-59","Security","HM Revenue and Customs (excl. agencies)","G6/G7","30","30","60130","57060"
"In post","2022","50-59","Security","HM Revenue and Customs (excl. agencies)","SEO/HEO","35","35","39240","40520"
"In post","2022","50-59","Security","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Ministry of Defence (excl. agencies)","AA/AO","1800","1775","27060","21360"
"In post","2022","50-59","Security","Ministry of Defence (excl. agencies)","EO","335","330","36880","43920"
"In post","2022","50-59","Security","Ministry of Defence (excl. agencies)","G6/G7","40","40","63850","59730"
"In post","2022","50-59","Security","Ministry of Defence (excl. agencies)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Security","Ministry of Defence (excl. agencies)","SEO/HEO","355","355","43030","40580"
"In post","2022","50-59","Security","Ministry of Defence (excl. agencies)","Unknown","35","35","30460","27370"
"In post","2022","50-59","Security","Ministry of Justice (excl. agencies)","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Security","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Ministry of Justice (excl. agencies)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Security","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","National Crime Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Security","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Submarine Delivery Agency","Unknown","10","10","38590","37850"
"In post","2022","50-59","Security","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","UK Statistics Authority","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Accountant in Bankruptcy","EO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Accountant in Bankruptcy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Accountant in Bankruptcy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Accountant in Bankruptcy","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Crown Prosecution Service","G6/G7","15","15","58530","56580"
"In post","2022","50-59","Unknown","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Crown Prosecution Service","SEO/HEO","15","15","38260","38180"
"In post","2022","50-59","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","30","30","21680","21260"
"In post","2022","50-59","Unknown","Department for Work and Pensions (excl. agencies)","EO","105","100","28080","27570"
"In post","2022","50-59","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","130","125","56390","54070"
"In post","2022","50-59","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","15","15","88610","79880"
"In post","2022","50-59","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","260","250","36110","35340"
"In post","2022","50-59","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Department of Health and Social Care (excl. agencies)","EO","5","5","[c]","[c]"
