"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Mixed","Outside London","SCS level","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Outside London","SEO","380","370","41050","40180"
"In post","2022","Declared non-disabled","Mixed","Outside London","Unknown","295","275","29490","26810"
"In post","2022","Declared non-disabled","Mixed","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","G6","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","G7","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","HEO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","SEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","London","AA","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","London","AO","125","115","26870","25330"
"In post","2022","Declared non-disabled","Other ethnicity","London","EO","250","235","30030","30620"
"In post","2022","Declared non-disabled","Other ethnicity","London","G6","65","60","69260","66440"
"In post","2022","Declared non-disabled","Other ethnicity","London","G7","150","145","57110","55430"
"In post","2022","Declared non-disabled","Other ethnicity","London","HEO","160","155","35540","35070"
"In post","2022","Declared non-disabled","Other ethnicity","London","SCS level","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","London","SEO","125","120","43210","41950"
"In post","2022","Declared non-disabled","Other ethnicity","London","Unknown","40","35","34270","34100"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","AA","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","AO","260","240","22960","21260"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","EO","260","240","27190","27570"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","G6","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","G7","70","65","54290","53400"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","HEO","130","120","32540","33040"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","SEO","120","120","42830","40520"
"In post","2022","Declared non-disabled","Other ethnicity","Outside London","Unknown","35","35","27040","25190"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","London","AA","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","London","AO","275","250","25450","25110"
"In post","2022","Declared non-disabled","Undeclared","London","EO","630","585","30520","31020"
"In post","2022","Declared non-disabled","Undeclared","London","G6","155","150","70030","69090"
"In post","2022","Declared non-disabled","Undeclared","London","G7","330","320","57970","57460"
"In post","2022","Declared non-disabled","Undeclared","London","HEO","330","315","36580","36650"
"In post","2022","Declared non-disabled","Undeclared","London","SCS level","35","35","88010","80010"
"In post","2022","Declared non-disabled","Undeclared","London","SEO","250","240","43630","42770"
"In post","2022","Declared non-disabled","Undeclared","London","Unknown","45","40","35380","35310"
"In post","2022","Declared non-disabled","Undeclared","Outside London","AA","145","130","19960","19810"
"In post","2022","Declared non-disabled","Undeclared","Outside London","AO","1815","1580","22390","21260"
"In post","2022","Declared non-disabled","Undeclared","Outside London","EO","2070","1870","27660","27570"
"In post","2022","Declared non-disabled","Undeclared","Outside London","G6","145","135","68110","67550"
"In post","2022","Declared non-disabled","Undeclared","Outside London","G7","595","575","53710","53260"
"In post","2022","Declared non-disabled","Undeclared","Outside London","HEO","1035","985","33580","33300"
"In post","2022","Declared non-disabled","Undeclared","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Outside London","SEO","880","845","41800","40520"
"In post","2022","Declared non-disabled","Undeclared","Outside London","Unknown","190","175","33610","33360"
"In post","2022","Declared non-disabled","Undeclared","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","SEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","London","AA","35","35","22150","21650"
"In post","2022","Declared non-disabled","Unknown","London","AO","170","150","25860","24900"
"In post","2022","Declared non-disabled","Unknown","London","EO","345","330","30620","31060"
"In post","2022","Declared non-disabled","Unknown","London","G6","120","115","69450","68200"
"In post","2022","Declared non-disabled","Unknown","London","G7","255","245","56780","56020"
"In post","2022","Declared non-disabled","Unknown","London","HEO","245","240","35820","35560"
"In post","2022","Declared non-disabled","Unknown","London","SCS level","70","70","100490","92500"
"In post","2022","Declared non-disabled","Unknown","London","SEO","200","195","43280","42550"
"In post","2022","Declared non-disabled","Unknown","London","Unknown","45","40","33930","32090"
"In post","2022","Declared non-disabled","Unknown","Outside London","AA","280","255","20390","20890"
"In post","2022","Declared non-disabled","Unknown","Outside London","AO","2655","2350","22300","21300"
"In post","2022","Declared non-disabled","Unknown","Outside London","EO","1975","1815","27380","27570"
"In post","2022","Declared non-disabled","Unknown","Outside London","G6","150","140","68390","66610"
"In post","2022","Declared non-disabled","Unknown","Outside London","G7","530","510","54160","53690"
"In post","2022","Declared non-disabled","Unknown","Outside London","HEO","965","915","32530","32140"
"In post","2022","Declared non-disabled","Unknown","Outside London","SCS level","30","30","87370","81030"
"In post","2022","Declared non-disabled","Unknown","Outside London","SEO","710","680","41260","40140"
"In post","2022","Declared non-disabled","Unknown","Outside London","Unknown","300","270","32760","34340"
"In post","2022","Declared non-disabled","Unknown","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","G7","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","SEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","London","AA","460","420","22880","22460"
"In post","2022","Declared non-disabled","White","London","AO","2570","2405","26940","25330"
"In post","2022","Declared non-disabled","White","London","EO","5725","5450","30110","30200"
"In post","2022","Declared non-disabled","White","London","G6","5005","4790","69430","68280"
"In post","2022","Declared non-disabled","White","London","G7","9855","9510","56750","55590"
"In post","2022","Declared non-disabled","White","London","HEO","7305","7140","35820","35200"
"In post","2022","Declared non-disabled","White","London","SCS level","2710","2610","90010","82000"
"In post","2022","Declared non-disabled","White","London","SEO","6450","6280","43340","42440"
"In post","2022","Declared non-disabled","White","London","Unknown","675","645","36990","35310"
"In post","2022","Declared non-disabled","White","Outside London","AA","8950","8145","20280","20310"
"In post","2022","Declared non-disabled","White","Outside London","AO","57485","51605","23000","21380"
"In post","2022","Declared non-disabled","White","Outside London","EO","60990","56065","27390","27570"
"In post","2022","Declared non-disabled","White","Outside London","G6","6240","6010","68390","67550"
"In post","2022","Declared non-disabled","White","Outside London","G7","18085","17375","54380","54160"
"In post","2022","Declared non-disabled","White","Outside London","HEO","35535","33865","33170","33080"
