"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","EO","40","[c]","25660","26880"
"New entrant CS","2022","Declared non-disabled","Public Health England","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","HEO","40","[c]","31190","30460"
"New entrant CS","2022","Declared non-disabled","Public Health England","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","SEO","55","[c]","39350","40060"
"New entrant CS","2022","Declared non-disabled","Queen Elizabeth II Centre","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Queen Elizabeth II Centre","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","AO","460","[c]","21220","21300"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","EO","40","[c]","25000","24920"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","AA","95","[c]","20950","20950"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","AO","120","[c]","22030","22000"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","AA","75","[c]","21970","21050"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","AO","80","[c]","24650","24400"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","EO","110","[c]","27350","27230"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","G7","70","[c]","52980","49860"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","HEO","170","[c]","32090","31540"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","SEO","140","[c]","41110","39660"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Public Pensions Agency","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Public Pensions Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Public Pensions Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","AA","195","[c]","21270","21050"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","EO","265","[c]","27460","27230"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","HEO","90","[c]","32060","31540"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","SEO","45","[c]","40280","39660"
"New entrant CS","2022","Declared non-disabled","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Student Awards Agency for Scotland","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Student Awards Agency for Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Student Awards Agency for Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Student Awards Agency for Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Submarine Delivery Agency","Unknown","145","[c]","35950","33000"
"New entrant CS","2022","Declared non-disabled","Teaching Regulation Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Teaching Regulation Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Teaching Regulation Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The Insolvency Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The Insolvency Service","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The Insolvency Service","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Transport Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Transport Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Transport Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Transport Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Transport Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Debt Management Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","SEO","35","[c]","46170","47000"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","AA","45","[c]","20420","19100"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","AO","185","[c]","21720","21820"
