"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Outside London","45","45","32930","31000"
"In post","2022","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Outside London","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","London","130","125","53090","54780"
"In post","2022","Undeclared","Attorney General's Departments","Outside London","85","80","37720","32700"
"In post","2022","Undeclared","Cabinet Office","London","165","160","50750","54700"
"In post","2022","Undeclared","Cabinet Office","Outside London","100","100","39070","34640"
"In post","2022","Undeclared","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","260","255","51610","53380"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","350","335","39100","38000"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","45","45","46840","51730"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education","London","90","90","49640","53420"
"In post","2022","Undeclared","Department for Education","Outside London","200","195","41000","36960"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","70","70","44350","39370"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","420","400","34620","31080"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Overseas","55","55","54380","52400"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","50","50","47760","46120"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","60","55","41100","36340"
"In post","2022","Undeclared","Department for Transport","London","190","185","45440","42680"
"In post","2022","Undeclared","Department for Transport","Outside London","840","800","31480","27930"
"In post","2022","Undeclared","Department for Work and Pensions","London","700","635","32460","31060"
"In post","2022","Undeclared","Department for Work and Pensions","Outside London","3695","3270","28100","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","London","195","180","48000","41020"
"In post","2022","Undeclared","Department of Health and Social Care","Outside London","255","235","44510","40060"
"In post","2022","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","London","160","160","50750","44110"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Outside London","60","55","41640","42420"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Overseas","105","105","48810","46660"
"In post","2022","Undeclared","HM Land Registry","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Outside London","225","195","33730","33840"
"In post","2022","Undeclared","HM Revenue and Customs","London","565","530","44320","38110"
"In post","2022","Undeclared","HM Revenue and Customs","Outside London","2300","2100","34330","33080"
"In post","2022","Undeclared","HM Treasury","London","75","75","48190","52500"
"In post","2022","Undeclared","HM Treasury","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Home Office","London","775","735","40180","35200"
"In post","2022","Undeclared","Home Office","Outside London","1155","1060","29310","27370"
"In post","2022","Undeclared","Home Office","Overseas","35","35","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","London","235","235","43040","40640"
"In post","2022","Undeclared","Ministry of Defence","Outside London","2795","2715","36580","35200"
"In post","2022","Undeclared","Ministry of Defence","Overseas","35","35","41360","38560"
"In post","2022","Undeclared","Ministry of Defence","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","London","535","520","37240","33700"
"In post","2022","Undeclared","Ministry of Justice","Outside London","1710","1585","29650","27380"
"In post","2022","Undeclared","National Crime Agency","London","60","60","42460","40000"
"In post","2022","Undeclared","National Crime Agency","Outside London","140","135","37040","36410"
"In post","2022","Undeclared","National Crime Agency","Overseas","5","5","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","London","15","10","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Outside London","675","630","38910","35000"
"In post","2022","Undeclared","UK Export Finance","London","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Outside London","75","65","35350","31700"
"In post","2022","Undeclared","Water Services Regulation Authority","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Outside London","240","230","43710","38160"
"In post","2022","Unknown","Attorney General's Departments","London","605","565","52100","53050"
"In post","2022","Unknown","Attorney General's Departments","Outside London","470","430","42470","46000"
"In post","2022","Unknown","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","London","2580","2560","47010","34550"
"In post","2022","Unknown","Cabinet Office","Outside London","1395","1370","48010","38980"
"In post","2022","Unknown","Cabinet Office","Unknown","300","295","34900","29250"
"In post","2022","Unknown","Chancellor's other departments","London","25","20","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","London","30","25","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Outside London","95","90","29790","25330"
"In post","2022","Unknown","Competition and Markets Authority","London","45","45","77370","72590"
"In post","2022","Unknown","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
