"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outside London","Female","120","[c]","27040","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outside London","Male","95","[c]","31090","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Outside London","Female","100","[c]","22580","21260"
"Leaver CS","2022","Declared non-disabled","Debt","Outside London","Male","60","[c]","22380","21260"
"Leaver CS","2022","Declared non-disabled","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","Female","80","[c]","52530","54010"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","Male","125","[c]","51380","53620"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","Female","165","[c]","36200","34080"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","Male","385","[c]","41200","38700"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","London","Female","35","[c]","40580","37820"
"Leaver CS","2022","Declared non-disabled","Finance","London","Male","50","[c]","53080","47000"
"Leaver CS","2022","Declared non-disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Outside London","Female","105","[c]","35270","33000"
"Leaver CS","2022","Declared non-disabled","Finance","Outside London","Male","110","[c]","39890","37100"
"Leaver CS","2022","Declared non-disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Outside London","Female","75","[c]","23980","21300"
"Leaver CS","2022","Declared non-disabled","Grants Management","Outside London","Male","70","[c]","23730","21300"
"Leaver CS","2022","Declared non-disabled","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","Female","100","[c]","44110","39920"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","Male","45","[c]","41660","38210"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Outside London","Female","185","[c]","32210","27570"
"Leaver CS","2022","Declared non-disabled","Human Resources","Outside London","Male","70","[c]","33330","27570"
"Leaver CS","2022","Declared non-disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","Female","145","[c]","49160","51250"
"Leaver CS","2022","Declared non-disabled","Legal","London","Male","100","[c]","54440","52520"
"Leaver CS","2022","Declared non-disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Outside London","Female","145","[c]","43360","40800"
"Leaver CS","2022","Declared non-disabled","Legal","Outside London","Male","80","[c]","46640","48880"
"Leaver CS","2022","Declared non-disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","London","Female","1880","[c]","38650","31880"
"Leaver CS","2022","Declared non-disabled","No function","London","Male","1280","[c]","41640","33570"
"Leaver CS","2022","Declared non-disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Outside London","Female","6580","[c]","28510","27570"
"Leaver CS","2022","Declared non-disabled","No function","Outside London","Male","4910","[c]","30130","27570"
"Leaver CS","2022","Declared non-disabled","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Unknown","Female","195","[c]","22670","21840"
"Leaver CS","2022","Declared non-disabled","No function","Unknown","Male","100","[c]","26480","21840"
"Leaver CS","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","London","Female","55","[c]","52210","46050"
"Leaver CS","2022","Declared non-disabled","Project Delivery","London","Male","55","[c]","57900","57790"
"Leaver CS","2022","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Outside London","Female","240","[c]","34780","32370"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Outside London","Male","485","[c]","37400","36130"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","London","Male","30","[c]","53070","43940"
"Leaver CS","2022","Declared non-disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Outside London","Female","140","[c]","29730","23270"
"Leaver CS","2022","Declared non-disabled","Property","Outside London","Male","165","[c]","34310","33300"
"Leaver CS","2022","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","London","Male","45","[c]","34580","29250"
"Leaver CS","2022","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Outside London","Female","95","[c]","29490","26630"
"Leaver CS","2022","Declared non-disabled","Security","Outside London","Male","300","[c]","32890","29540"
"Leaver CS","2022","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Female","530","[c]","37500","31060"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Male","510","[c]","42740","35070"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Female","2770","[c]","28690","24890"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Male","2395","[c]","31780","27370"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
