"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","East Lothian and Midlothian","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Falkirk","AA/AO","85","[c]","21660","21260"
"Leaver CS","2022","Eastern Scotland","Falkirk","EO","30","[c]","30600","27570"
"Leaver CS","2022","Eastern Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Falkirk","SEO/HEO","15","[c]","41180","40290"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","50","[c]","24880","24980"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","EO","40","[c]","31690","31620"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","SEO/HEO","20","[c]","39790","40290"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","West Lothian","AA/AO","45","[c]","22430","21260"
"Leaver CS","2022","Eastern Scotland","West Lothian","EO","10","[c]","29200","27570"
"Leaver CS","2022","Eastern Scotland","West Lothian","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","West Lothian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Haven Gateway","AA/AO","40","[c]","24470","21380"
"Leaver CS","2022","Essex","Essex Haven Gateway","EO","60","[c]","29680","29290"
"Leaver CS","2022","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Haven Gateway","SEO/HEO","15","[c]","46310","41650"
"Leaver CS","2022","Essex","Essex Haven Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Thames Gateway","AA/AO","45","[c]","23450","24250"
"Leaver CS","2022","Essex","Essex Thames Gateway","EO","40","[c]","29420","29290"
"Leaver CS","2022","Essex","Essex Thames Gateway","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Thames Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Heart of Essex","AA/AO","90","[c]","21520","20970"
"Leaver CS","2022","Essex","Heart of Essex","EO","40","[c]","28600","29290"
"Leaver CS","2022","Essex","Heart of Essex","G6/G7","15","[c]","56270","53220"
"Leaver CS","2022","Essex","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Heart of Essex","SEO/HEO","25","[c]","39770","39750"
"Leaver CS","2022","Essex","Heart of Essex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Southend-on-Sea","AA/AO","30","[c]","23370","24250"
"Leaver CS","2022","Essex","Southend-on-Sea","EO","25","[c]","29450","29290"
"Leaver CS","2022","Essex","Southend-on-Sea","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Southend-on-Sea","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Southend-on-Sea","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Thurrock","AA/AO","10","[c]","21860","21680"
"Leaver CS","2022","Essex","Thurrock","EO","20","[c]","27510","27370"
"Leaver CS","2022","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","West Essex","AA/AO","10","[c]","19830","19610"
"Leaver CS","2022","Essex","West Essex","EO","40","[c]","28600","29200"
"Leaver CS","2022","Essex","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","West Essex","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex","West Essex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","95","[c]","22510","21030"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","270","[c]","23330","24240"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","105","[c]","58100","55510"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","15","[c]","103200","94340"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","465","[c]","36340","36550"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","110","[c]","38650","37370"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","190","[c]","20470","20970"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","125","[c]","26360","27550"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","65","[c]","57140","53440"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","150","[c]","37720","36500"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","30","[c]","28550","21320"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","55","[c]","27150","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","30","[c]","34760","34130"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","15","[c]","21420","20970"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","20","[c]","27730","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","240","[c]","20890","19880"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","145","[c]","27250","26670"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","90","[c]","56860","54540"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","265","[c]","35370","35480"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","AA/AO","30","[c]","20810","21260"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","EO","45","[c]","27190","27570"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","SEO/HEO","10","[c]","36560","34290"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","AA/AO","105","[c]","20590","21010"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","EO","50","[c]","27080","27570"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","AA/AO","85","[c]","21040","21260"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","EO","30","[c]","27140","27570"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","AA/AO","250","[c]","20750","20970"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","EO","100","[c]","26600","27570"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","G6/G7","45","[c]","61740","60190"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","SEO/HEO","90","[c]","35450","35980"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","AA/AO","215","[c]","20660","21180"
"Leaver CS","2022","Greater Manchester","Manchester","EO","190","[c]","26700","27370"
"Leaver CS","2022","Greater Manchester","Manchester","G6/G7","90","[c]","58430","55000"
"Leaver CS","2022","Greater Manchester","Manchester","SCS level","20","[c]","90890","87650"
"Leaver CS","2022","Greater Manchester","Manchester","SEO/HEO","170","[c]","35690","36370"
"Leaver CS","2022","Greater Manchester","Manchester","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","AA/AO","130","[c]","21430","20450"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","EO","65","[c]","26280","26670"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","G6/G7","50","[c]","56790","54540"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","100","[c]","35990","34770"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","EO","15","[c]","27570","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","AA/AO","35","[c]","21260","21170"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","EO","30","[c]","27220","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","15","[c]","36200","34580"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","AA/AO","170","[c]","22930","21010"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","EO","85","[c]","27940","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","G6/G7","25","[c]","60120","57730"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","80","[c]","40480","39030"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","AA/AO","220","[c]","20230","19610"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","EO","110","[c]","25580","25220"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","G6/G7","20","[c]","57970","59740"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","105","[c]","34700","36460"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","AA/AO","35","[c]","21090","21490"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","EO","40","[c]","27070","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","G6/G7","15","[c]","60790","57050"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","SEO/HEO","45","[c]","37830","34040"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","30","[c]","27080","21170"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","20","[c]","29580","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","50","[c]","20610","21010"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","65","[c]","25890","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","15","[c]","32580","31740"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","160","[c]","20800","21010"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","55","[c]","27380","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","55","[c]","21840","21220"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","35","[c]","28810","27570"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","20","[c]","39040","37800"
"Leaver CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","10","[c]","24460","24980"
"Leaver CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","10","[c]","31780","30540"
"Leaver CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Na h-Eileanan Siar","AA/AO","20","[c]","21500","21260"
