"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Public Health England","London","55","[c]","41570","39030"
"Leaver CS","2022","Declared non-disabled","Black","Public Health England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Serious Fraud Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Health Security Agency","London","40","[c]","33710","32310"
"Leaver CS","2022","Declared non-disabled","Black","UK Health Security Agency","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Cabinet Office (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Crown Prosecution Service","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Defence Equipment and Support","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Transport (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
