"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Analysis","Central Hampshire","Outside London","105","105","31110","29230"
"In post","2022","20-29","Analysis","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","City of Edinburgh","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Croydon","London","15","15","37480","37610"
"In post","2022","20-29","Analysis","Darlington","Outside London","15","15","29990","30710"
"In post","2022","20-29","Analysis","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Dorset","Outside London","15","15","25270","25010"
"In post","2022","20-29","Analysis","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Glasgow City","Outside London","20","20","29120","30000"
"In post","2022","20-29","Analysis","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Hackney and Newham","London","75","75","40240","37930"
"In post","2022","20-29","Analysis","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Leeds","Outside London","110","110","33650","31000"
"In post","2022","20-29","Analysis","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Liverpool","Outside London","40","40","33780","33080"
"In post","2022","20-29","Analysis","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Manchester","Outside London","155","155","34510","33370"
"In post","2022","20-29","Analysis","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Monmouthshire and Newport","Outside London","440","435","32270","30710"
"In post","2022","20-29","Analysis","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Portsmouth","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Sefton","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Sheffield","Outside London","50","45","33240","31990"
"In post","2022","20-29","Analysis","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","South Hampshire","Outside London","185","185","33260","30710"
"In post","2022","20-29","Analysis","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Suffolk CC","Outside London","55","55","26070","25460"
"In post","2022","20-29","Analysis","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Tower Hamlets","London","225","225","39110","34610"
"In post","2022","20-29","Analysis","Tyneside","Outside London","55","55","32670","31990"
"In post","2022","20-29","Analysis","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Westminster","London","1180","1170","39280","36650"
"In post","2022","20-29","Analysis","Wiltshire","Outside London","30","30","30560","29230"
"In post","2022","20-29","Analysis","Wolverhampton","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","140","140","31070","30080"
"In post","2022","20-29","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Birmingham","Outside London","15","15","30000","30000"
"In post","2022","20-29","Commercial","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Bristol, City of","Outside London","10","10","29940","30110"
"In post","2022","20-29","Commercial","Buckinghamshire","Outside London","10","10","30390","26320"
"In post","2022","20-29","Commercial","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Central Hampshire","Outside London","35","35","27580","26350"
"In post","2022","20-29","Commercial","City of Edinburgh","Outside London","20","15","30510","27020"
"In post","2022","20-29","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Coventry","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Darlington","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Devon CC","Outside London","10","10","34590","33740"
"In post","2022","20-29","Commercial","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Glasgow City","Outside London","35","35","32430","32000"
"In post","2022","20-29","Commercial","Greater Manchester South West","Outside London","35","35","33180","33080"
"In post","2022","20-29","Commercial","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Leeds","Outside London","60","60","34610","30730"
"In post","2022","20-29","Commercial","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Liverpool","Outside London","35","35","32090","30940"
"In post","2022","20-29","Commercial","Manchester","Outside London","35","35","37370","36500"
"In post","2022","20-29","Commercial","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Monmouthshire and Newport","Outside London","20","20","31230","30420"
"In post","2022","20-29","Commercial","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Norwich and East Norfolk","Outside London","15","15","33530","31250"
"In post","2022","20-29","Commercial","Nottingham","Outside London","10","10","28010","26130"
"In post","2022","20-29","Commercial","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Oxfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Portsmouth","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Sheffield","Outside London","20","20","31400","29360"
"In post","2022","20-29","Commercial","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Swansea","Outside London","10","10","25630","21840"
"In post","2022","20-29","Commercial","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Tower Hamlets","London","25","25","33410","34260"
"In post","2022","20-29","Commercial","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Unknown","Unknown","20","20","34600","32000"
"In post","2022","20-29","Commercial","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Westminster","London","340","340","43070","40650"
"In post","2022","20-29","Commercial","Wiltshire","Outside London","55","55","29390","26670"
"In post","2022","20-29","Commercial","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","York","Outside London","10","10","28480","28440"
"In post","2022","20-29","Communications","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","26990","25680"
"In post","2022","20-29","Communications","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Birmingham","Outside London","185","185","27440","26590"
"In post","2022","20-29","Communications","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Camden and City of London","London","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Cardiff and Vale of Glamorgan","Outside London","185","185","28040","26820"
"In post","2022","20-29","Communications","Central Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","City of Edinburgh","Outside London","15","15","28120","30210"
"In post","2022","20-29","Communications","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Croydon","London","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Greater Manchester South West","Outside London","130","130","28660","26820"
"In post","2022","20-29","Communications","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Lambeth","London","10","10","35270","35650"
