"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","West Midlands (England)","Shropshire and Staffordshire","Undeclared","35","35","26300","27120"
"In post","2022","20-29","West Midlands (England)","Shropshire and Staffordshire","Unknown","250","245","25390","24260"
"In post","2022","20-29","West Midlands (England)","West Midlands","Heterosexual / straight","2135","2095","27290","26590"
"In post","2022","20-29","West Midlands (England)","West Midlands","LGBO","195","195","27650","26380"
"In post","2022","20-29","West Midlands (England)","West Midlands","Undeclared","145","140","27740","26750"
"In post","2022","20-29","West Midlands (England)","West Midlands","Unknown","895","875","26110","25000"
"In post","2022","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","465","455","24730","24730"
"In post","2022","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","45","45","24350","23700"
"In post","2022","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","35","35","24730","24910"
"In post","2022","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","160","160","23640","23140"
"In post","2022","20-29","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","365","360","27440","26370"
"In post","2022","20-29","Yorkshire and The Humber","North Yorkshire","LGBO","70","65","27860","26640"
"In post","2022","20-29","Yorkshire and The Humber","North Yorkshire","Undeclared","40","40","28020","26370"
"In post","2022","20-29","Yorkshire and The Humber","North Yorkshire","Unknown","130","130","25330","24610"
"In post","2022","20-29","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","970","950","27590","25480"
"In post","2022","20-29","Yorkshire and The Humber","South Yorkshire","LGBO","120","120","28480","26610"
"In post","2022","20-29","Yorkshire and The Humber","South Yorkshire","Undeclared","65","65","27240","27120"
"In post","2022","20-29","Yorkshire and The Humber","South Yorkshire","Unknown","335","330","26200","24880"
"In post","2022","20-29","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","2170","2135","28050","26820"
"In post","2022","20-29","Yorkshire and The Humber","West Yorkshire","LGBO","250","245","29130","27120"
"In post","2022","20-29","Yorkshire and The Humber","West Yorkshire","Undeclared","205","205","30040","27570"
"In post","2022","20-29","Yorkshire and The Humber","West Yorkshire","Unknown","1215","1190","26470","26180"
"In post","2022","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","1925","1815","31670","27700"
"In post","2022","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","175","170","30440","27570"
"In post","2022","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","165","155","31930","31180"
"In post","2022","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","600","560","29590","26820"
"In post","2022","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","875","805","28320","27120"
"In post","2022","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","80","75","28710","27570"
"In post","2022","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","90","85","28440","27250"
"In post","2022","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","230","210","26200","24880"
"In post","2022","30-39","East Midlands (England)","Lincolnshire","Heterosexual / straight","380","365","28320","26800"
"In post","2022","30-39","East Midlands (England)","Lincolnshire","LGBO","30","30","28690","27570"
"In post","2022","30-39","East Midlands (England)","Lincolnshire","Undeclared","35","35","27880","27120"
"In post","2022","30-39","East Midlands (England)","Lincolnshire","Unknown","45","45","28370","27570"
"In post","2022","30-39","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","665","630","33430","30460"
"In post","2022","30-39","East of England","Bedfordshire and Hertfordshire","LGBO","45","40","33780","29290"
"In post","2022","30-39","East of England","Bedfordshire and Hertfordshire","Undeclared","55","55","34290","32120"
"In post","2022","30-39","East of England","Bedfordshire and Hertfordshire","Unknown","145","140","32710","29520"
"In post","2022","30-39","East of England","East Anglia","Heterosexual / straight","1690","1585","29960","27570"
"In post","2022","30-39","East of England","East Anglia","LGBO","120","115","29620","27570"
"In post","2022","30-39","East of England","East Anglia","Undeclared","155","150","31380","31180"
"In post","2022","30-39","East of England","East Anglia","Unknown","425","390","29610","27380"
"In post","2022","30-39","East of England","Essex","Heterosexual / straight","615","580","30660","29290"
"In post","2022","30-39","East of England","Essex","LGBO","55","50","29100","29290"
"In post","2022","30-39","East of England","Essex","Undeclared","55","55","29570","28700"
"In post","2022","30-39","East of England","Essex","Unknown","170","160","30780","26820"
"In post","2022","30-39","London","Inner London - East","Heterosexual / straight","2915","2825","43830","39690"
"In post","2022","30-39","London","Inner London - East","LGBO","245","245","44260","40070"
"In post","2022","30-39","London","Inner London - East","Undeclared","315","305","44800","40450"
"In post","2022","30-39","London","Inner London - East","Unknown","865","835","42630","37930"
"In post","2022","30-39","London","Inner London - West","Heterosexual / straight","10635","10340","49950","52500"
"In post","2022","30-39","London","Inner London - West","LGBO","1160","1150","50490","53050"
"In post","2022","30-39","London","Inner London - West","Undeclared","1385","1350","49870","53360"
"In post","2022","30-39","London","Inner London - West","Unknown","2925","2865","49670","51970"
"In post","2022","30-39","London","Outer London - East and North East","Heterosexual / straight","570","545","32200","31060"
"In post","2022","30-39","London","Outer London - East and North East","LGBO","30","30","31430","31060"
"In post","2022","30-39","London","Outer London - East and North East","Undeclared","45","45","31810","31060"
"In post","2022","30-39","London","Outer London - East and North East","Unknown","140","130","31700","31060"
"In post","2022","30-39","London","Outer London - South","Heterosexual / straight","1540","1475","39110","35200"
"In post","2022","30-39","London","Outer London - South","LGBO","85","85","43300","37770"
"In post","2022","30-39","London","Outer London - South","Undeclared","145","140","40290","37610"
"In post","2022","30-39","London","Outer London - South","Unknown","440","425","40100","37290"
"In post","2022","30-39","London","Outer London - West and North West","Heterosexual / straight","1270","1220","33060","31060"
"In post","2022","30-39","London","Outer London - West and North West","LGBO","85","85","33650","32280"
"In post","2022","30-39","London","Outer London - West and North West","Undeclared","140","135","34960","31060"
"In post","2022","30-39","London","Outer London - West and North West","Unknown","265","260","32470","31020"
"In post","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","3230","3035","31050","27570"
"In post","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","LGBO","255","250","30860","27570"
"In post","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Undeclared","240","225","31650","27570"
"In post","2022","30-39","North East (England)","Northumberland, and Tyne and Wear","Unknown","1200","1115","29230","26820"
"In post","2022","30-39","North East (England)","Tees Valley and Durham","Heterosexual / straight","1410","1320","28460","27120"
"In post","2022","30-39","North East (England)","Tees Valley and Durham","LGBO","120","120","29890","27120"
"In post","2022","30-39","North East (England)","Tees Valley and Durham","Undeclared","120","110","30040","27380"
"In post","2022","30-39","North East (England)","Tees Valley and Durham","Unknown","340","320","26960","25210"
"In post","2022","30-39","North West (England)","Cheshire","Heterosexual / straight","685","660","32260","31060"
"In post","2022","30-39","North West (England)","Cheshire","LGBO","80","80","33370","30640"
"In post","2022","30-39","North West (England)","Cheshire","Undeclared","65","65","30340","29830"
"In post","2022","30-39","North West (England)","Cheshire","Unknown","140","130","29610","26610"
"In post","2022","30-39","North West (England)","Cumbria","Heterosexual / straight","230","210","28900","25900"
"In post","2022","30-39","North West (England)","Cumbria","LGBO","25","25","[c]","[c]"
"In post","2022","30-39","North West (England)","Cumbria","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","North West (England)","Cumbria","Unknown","120","110","24470","21300"
"In post","2022","30-39","North West (England)","Greater Manchester","Heterosexual / straight","3345","3220","33360","30450"
"In post","2022","30-39","North West (England)","Greater Manchester","LGBO","355","350","32710","29210"
"In post","2022","30-39","North West (England)","Greater Manchester","Undeclared","305","300","33740","30950"
"In post","2022","30-39","North West (England)","Greater Manchester","Unknown","1140","1090","31930","27570"
"In post","2022","30-39","North West (England)","Lancashire","Heterosexual / straight","1705","1615","27960","27380"
"In post","2022","30-39","North West (England)","Lancashire","LGBO","115","110","27990","27130"
"In post","2022","30-39","North West (England)","Lancashire","Undeclared","115","105","27550","27570"
"In post","2022","30-39","North West (England)","Lancashire","Unknown","555","505","26830","26610"
"In post","2022","30-39","North West (England)","Merseyside","Heterosexual / straight","3245","3060","29590","26820"
"In post","2022","30-39","North West (England)","Merseyside","LGBO","255","255","29810","26590"
"In post","2022","30-39","North West (England)","Merseyside","Undeclared","250","240","29820","26590"
"In post","2022","30-39","North West (England)","Merseyside","Unknown","950","895","28120","26590"
"In post","2022","30-39","Northern Ireland","Northern Ireland","Heterosexual / straight","615","595","31270","28840"
"In post","2022","30-39","Northern Ireland","Northern Ireland","LGBO","50","45","30580","26820"
"In post","2022","30-39","Northern Ireland","Northern Ireland","Undeclared","40","40","31090","28840"
"In post","2022","30-39","Northern Ireland","Northern Ireland","Unknown","300","285","27680","26310"
"In post","2022","30-39","Overseas","Overseas","Heterosexual / straight","665","665","45930","45710"
"In post","2022","30-39","Overseas","Overseas","LGBO","75","75","47810","52430"
"In post","2022","30-39","Overseas","Overseas","Undeclared","85","85","45020","42200"
"In post","2022","30-39","Overseas","Overseas","Unknown","210","210","49390","51500"
"In post","2022","30-39","Scotland","Eastern Scotland","Heterosexual / straight","2900","2775","36420","33080"
"In post","2022","30-39","Scotland","Eastern Scotland","LGBO","330","320","36580","33080"
"In post","2022","30-39","Scotland","Eastern Scotland","Undeclared","230","225","37320","33190"
"In post","2022","30-39","Scotland","Eastern Scotland","Unknown","1545","1485","32730","30450"
"In post","2022","30-39","Scotland","Highlands and Islands","Heterosexual / straight","215","205","29940","27570"
"In post","2022","30-39","Scotland","Highlands and Islands","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Scotland","Highlands and Islands","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Scotland","Highlands and Islands","Unknown","110","105","29190","27360"
"In post","2022","30-39","Scotland","North Eastern Scotland","Heterosexual / straight","265","250","36050","31660"
"In post","2022","30-39","Scotland","North Eastern Scotland","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Scotland","North Eastern Scotland","Undeclared","25","25","[c]","[c]"
"In post","2022","30-39","Scotland","North Eastern Scotland","Unknown","140","130","30770","29900"
"In post","2022","30-39","Scotland","Southern Scotland","Heterosexual / straight","775","735","31590","27570"
"In post","2022","30-39","Scotland","Southern Scotland","LGBO","60","55","31840","27570"
"In post","2022","30-39","Scotland","Southern Scotland","Undeclared","40","40","32770","29500"
"In post","2022","30-39","Scotland","Southern Scotland","Unknown","435","410","29640","26820"
"In post","2022","30-39","Scotland","West Central Scotland","Heterosexual / straight","2740","2630","32930","30450"
"In post","2022","30-39","Scotland","West Central Scotland","LGBO","280","280","32350","30450"
"In post","2022","30-39","Scotland","West Central Scotland","Undeclared","225","220","32580","28990"
"In post","2022","30-39","Scotland","West Central Scotland","Unknown","1290","1235","31120","27570"
"In post","2022","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","1350","1295","32950","30700"
