"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Inspector of Education and Training","G6/G7","Female","35","30","74760","75480"
"In post","2022","Project Delivery","Inspector of Education and Training","G6/G7","Male","35","30","75460","75480"
"In post","2022","Project Delivery","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","Project Delivery","Knowledge and Information Management","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","Legal","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Legal","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicine","G6/G7","Female","30","30","61010","58030"
"In post","2022","Project Delivery","Medicine","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","AA/AO","Female","105","95","21770","21300"
"In post","2022","Project Delivery","Operational Delivery","AA/AO","Male","45","45","21600","21300"
"In post","2022","Project Delivery","Operational Delivery","EO","Female","200","185","26430","26120"
"In post","2022","Project Delivery","Operational Delivery","EO","Male","110","105","26550","26820"
"In post","2022","Project Delivery","Operational Delivery","G6/G7","Female","170","160","53670","50680"
"In post","2022","Project Delivery","Operational Delivery","G6/G7","Male","185","180","56550","56680"
"In post","2022","Project Delivery","Operational Delivery","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","SEO/HEO","Female","380","355","35340","34260"
"In post","2022","Project Delivery","Operational Delivery","SEO/HEO","Male","330","320","36900","36470"
"In post","2022","Project Delivery","Operational Delivery","Unknown","Female","180","165","31240","28780"
"In post","2022","Project Delivery","Operational Delivery","Unknown","Male","145","140","35860","33900"
"In post","2022","Project Delivery","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","EO","Female","445","395","22320","21720"
"In post","2022","Project Delivery","Other","EO","Male","570","555","21370","20560"
"In post","2022","Project Delivery","Other","G6/G7","Female","215","205","56700","55260"
"In post","2022","Project Delivery","Other","G6/G7","Male","345","345","56930","55060"
"In post","2022","Project Delivery","Other","SCS level","Female","45","40","83300","77650"
"In post","2022","Project Delivery","Other","SCS level","Male","50","50","100450","85390"
"In post","2022","Project Delivery","Other","SEO/HEO","Female","705","655","31990","32460"
"In post","2022","Project Delivery","Other","SEO/HEO","Male","1020","1000","33700","33710"
"In post","2022","Project Delivery","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","EO","Female","50","45","29100","28810"
"In post","2022","Project Delivery","Policy","EO","Male","30","30","29270","28920"
"In post","2022","Project Delivery","Policy","G6/G7","Female","700","670","59800","58030"
"In post","2022","Project Delivery","Policy","G6/G7","Male","650","635","61750","62120"
"In post","2022","Project Delivery","Policy","SCS level","Female","35","35","84910","79930"
"In post","2022","Project Delivery","Policy","SCS level","Male","35","35","86810","80000"
"In post","2022","Project Delivery","Policy","SEO/HEO","Female","355","330","38870","39630"
"In post","2022","Project Delivery","Policy","SEO/HEO","Male","290","280","39010","39000"
"In post","2022","Project Delivery","Policy","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Policy","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","AA/AO","Female","315","255","22080","21260"
"In post","2022","Project Delivery","Project Delivery","AA/AO","Male","130","125","21970","21260"
"In post","2022","Project Delivery","Project Delivery","EO","Female","705","650","26980","26760"
"In post","2022","Project Delivery","Project Delivery","EO","Male","420","405","26520","26670"
"In post","2022","Project Delivery","Project Delivery","G6/G7","Female","1640","1580","56780","55210"
"In post","2022","Project Delivery","Project Delivery","G6/G7","Male","2110","2070","57880","55210"
"In post","2022","Project Delivery","Project Delivery","SCS level","Female","150","145","86580","79990"
"In post","2022","Project Delivery","Project Delivery","SCS level","Male","170","170","93850","87840"
"In post","2022","Project Delivery","Project Delivery","SEO/HEO","Female","3545","3340","36830","36840"
"In post","2022","Project Delivery","Project Delivery","SEO/HEO","Male","3280","3205","37930","39580"
"In post","2022","Project Delivery","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Project Delivery","Unknown","Female","175","165","41250","39860"
"In post","2022","Project Delivery","Project Delivery","Unknown","Male","320","320","47090","44430"
"In post","2022","Project Delivery","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Property","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Property","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Property","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2022","Project Delivery","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","EO","Female","85","85","23300","23650"
"In post","2022","Project Delivery","Science and Engineering","EO","Male","460","455","23940","25750"
"In post","2022","Project Delivery","Science and Engineering","G6/G7","Female","70","65","56010","55570"
"In post","2022","Project Delivery","Science and Engineering","G6/G7","Male","350","340","57150","56000"
"In post","2022","Project Delivery","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","SEO/HEO","Female","170","160","37590","37300"
"In post","2022","Project Delivery","Science and Engineering","SEO/HEO","Male","1595","1555","38150","38340"
"In post","2022","Project Delivery","Science and Engineering","Unknown","Female","85","85","39920","34000"
"In post","2022","Project Delivery","Science and Engineering","Unknown","Male","695","685","41480","39950"
"In post","2022","Project Delivery","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Security","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Security","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Statistics","G6/G7","Female","20","15","[c]","[c]"
"In post","2022","Project Delivery","Statistics","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Tax","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","EO","Female","85","70","28910","28920"
"In post","2022","Project Delivery","Tax","EO","Male","95","85","28910","28920"
"In post","2022","Project Delivery","Tax","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Tax","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","SEO/HEO","Female","190","175","35650","33370"
"In post","2022","Project Delivery","Tax","SEO/HEO","Male","215","205","35880","33430"
"In post","2022","Project Delivery","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6/G7","Female","55","55","60190","60640"
