"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gwynedd","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Shropshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Dumfries and Galloway","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Glasgow City","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Glasgow City","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","West Lothian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","Westminster","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","Westminster","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","Westminster","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","Westminster","HEO","10","[c]","32840","33100"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","Westminster","SEO","10","[c]","41900","40770"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Glasgow City","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Glasgow City","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","Coventry","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","Westminster","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scottish Government","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scottish Government","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","37170","38660"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","Coventry","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","Coventry","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","AO","10","[c]","[c]","[c]"
