"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Eastern Scotland","EO","Undeclared","40","35","28570","27570"
"In post","2022","Declared disabled","Eastern Scotland","EO","Unknown","105","95","32280","35000"
"In post","2022","Declared disabled","Eastern Scotland","G6/G7","Heterosexual / straight","165","160","61370","62170"
"In post","2022","Declared disabled","Eastern Scotland","G6/G7","LGBO","30","30","61410","61000"
"In post","2022","Declared disabled","Eastern Scotland","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SEO/HEO","Heterosexual / straight","395","380","38960","38600"
"In post","2022","Declared disabled","Eastern Scotland","SEO/HEO","LGBO","75","75","36530","34600"
"In post","2022","Declared disabled","Eastern Scotland","SEO/HEO","Undeclared","35","30","38250","36050"
"In post","2022","Declared disabled","Eastern Scotland","SEO/HEO","Unknown","45","40","41050","40290"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","AA/AO","Heterosexual / straight","130","110","23480","23230"
"In post","2022","Declared disabled","Essex","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Essex","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared disabled","Essex","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Essex","EO","Heterosexual / straight","225","205","29190","29290"
"In post","2022","Declared disabled","Essex","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Essex","EO","Undeclared","30","30","29450","29290"
"In post","2022","Declared disabled","Essex","EO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Essex","G6/G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared disabled","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SEO/HEO","Heterosexual / straight","70","65","37810","37810"
"In post","2022","Declared disabled","Essex","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Essex","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Essex","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","Heterosexual / straight","55","50","28210","26310"
"In post","2022","Declared disabled","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","295","265","22020","21260"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","35","35","22900","21260"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","55","50","22330","21260"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","30","25","21900","21360"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","505","465","26370","27130"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","65","60","25800","26700"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","75","65","26060","26350"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","40","35","26800","27550"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","280","275","56060","54570"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","55","55","55970","54540"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","35","30","53870","47060"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","910","870","36210","35900"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","90","85","33560","33370"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","145","140","37170","37400"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","75","70","36370","38070"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","220","210","34970","32690"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","35","30","36740","35930"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","AA/AO","Heterosexual / straight","480","425","21570","21260"
"In post","2022","Declared disabled","Greater Manchester","AA/AO","LGBO","65","65","21670","21260"
"In post","2022","Declared disabled","Greater Manchester","AA/AO","Undeclared","80","65","21620","21260"
"In post","2022","Declared disabled","Greater Manchester","AA/AO","Unknown","55","50","21280","21260"
"In post","2022","Declared disabled","Greater Manchester","EO","Heterosexual / straight","515","470","27040","27570"
"In post","2022","Declared disabled","Greater Manchester","EO","LGBO","65","65","26860","27570"
"In post","2022","Declared disabled","Greater Manchester","EO","Undeclared","85","80","27040","27570"
"In post","2022","Declared disabled","Greater Manchester","EO","Unknown","55","45","27530","27570"
"In post","2022","Declared disabled","Greater Manchester","G6/G7","Heterosexual / straight","175","170","57120","55210"
"In post","2022","Declared disabled","Greater Manchester","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SEO/HEO","Heterosexual / straight","410","390","35650","34020"
"In post","2022","Declared disabled","Greater Manchester","SEO/HEO","LGBO","80","75","34380","33370"
"In post","2022","Declared disabled","Greater Manchester","SEO/HEO","Undeclared","50","50","34460","33330"
"In post","2022","Declared disabled","Greater Manchester","SEO/HEO","Unknown","35","35","35400","33600"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Heterosexual / straight","130","125","31540","31420"
"In post","2022","Declared disabled","Greater Manchester","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","370","310","21870","21170"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","AA/AO","LGBO","50","45","22480","21260"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","AA/AO","Undeclared","55","45","21100","20970"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","AA/AO","Unknown","50","35","21840","21210"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","EO","Heterosexual / straight","350","325","27250","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","EO","Undeclared","50","45","27790","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","85","80","56720","54410"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","345","325","36390","35180"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","LGBO","40","35","35200","33300"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Undeclared","50","45","36340","33430"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Unknown","35","35","34660","34000"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","70","65","30320","28200"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","130","115","22970","21260"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","105","95","27260","27570"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","55","50","36490","35900"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","65","60","30730","30210"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","AA/AO","Heterosexual / straight","45","40","21940","21260"
