"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","London","EO","60","[c]","28080","27520"
"Leaver Dept.","2022","Mixed","No function","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","London","G7","50","[c]","54390","53860"
"Leaver Dept.","2022","Mixed","No function","London","HEO","60","[c]","33240","33570"
"Leaver Dept.","2022","Mixed","No function","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","London","SEO","45","[c]","40630","40470"
"Leaver Dept.","2022","Mixed","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","EO","55","[c]","27080","27570"
"Leaver Dept.","2022","Mixed","No function","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Overseas","G7","[c]","[c]","[c]","[c]"
