"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Security","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Security","Heterosexual / straight","490","475","31380","28280"
"In post","2022","Declared disabled","Security","Security","LGBO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Security","Security","Undeclared","65","65","34830","35730"
"In post","2022","Declared disabled","Security","Security","Unknown","35","35","32290","27680"
"In post","2022","Declared disabled","Security","Unknown","Heterosexual / straight","95","90","33960","33300"
"In post","2022","Declared disabled","Security","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Digital, Data and Technology","Heterosexual / straight","85","85","52670","48820"
"In post","2022","Declared disabled","Unknown","Digital, Data and Technology","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Digital, Data and Technology","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Finance","Heterosexual / straight","225","215","37110","33300"
"In post","2022","Declared disabled","Unknown","Finance","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Finance","Undeclared","35","35","35410","30840"
"In post","2022","Declared disabled","Unknown","Finance","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Human Resources","Heterosexual / straight","85","80","42780","37460"
"In post","2022","Declared disabled","Unknown","Human Resources","LGBO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Human Resources","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Intelligence Analysis","Heterosexual / straight","100","90","30120","28760"
"In post","2022","Declared disabled","Unknown","Intelligence Analysis","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Intelligence Analysis","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Medicine","Heterosexual / straight","75","70","50200","39630"
"In post","2022","Declared disabled","Unknown","Medicine","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Medicine","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Medicine","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Operational Delivery","Heterosexual / straight","1775","1620","28320","25630"
"In post","2022","Declared disabled","Unknown","Operational Delivery","LGBO","145","140","29780","25630"
"In post","2022","Declared disabled","Unknown","Operational Delivery","Undeclared","305","275","29040","27370"
"In post","2022","Declared disabled","Unknown","Operational Delivery","Unknown","30","30","25760","24880"
"In post","2022","Declared disabled","Unknown","Operational Research","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Other","Heterosexual / straight","1010","960","26920","22330"
"In post","2022","Declared disabled","Unknown","Other","LGBO","65","60","26410","26350"
"In post","2022","Declared disabled","Unknown","Other","Undeclared","140","135","27230","21830"
"In post","2022","Declared disabled","Unknown","Other","Unknown","30","30","24880","22330"
"In post","2022","Declared disabled","Unknown","Planning","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Policy","Heterosexual / straight","365","350","44900","40530"
"In post","2022","Declared disabled","Unknown","Policy","LGBO","55","50","47910","41980"
"In post","2022","Declared disabled","Unknown","Policy","Undeclared","65","60","45330","41950"
"In post","2022","Declared disabled","Unknown","Policy","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Project Delivery","Heterosexual / straight","130","125","42330","38120"
"In post","2022","Declared disabled","Unknown","Project Delivery","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Project Delivery","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Property","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Science and Engineering","Heterosexual / straight","115","110","35480","33160"
"In post","2022","Declared disabled","Unknown","Science and Engineering","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Science and Engineering","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Security","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Security","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Social Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Statistics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","935","895","38780","34600"
"In post","2022","Declared disabled","Unknown","Unknown","LGBO","220","215","36080","31540"
"In post","2022","Declared disabled","Unknown","Unknown","Undeclared","85","85","39650","35540"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","140","135","35260","30040"
"In post","2022","Declared disabled","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Digital, Data and Technology","Heterosexual / straight","80","75","45020","44170"
