"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Communications","London","Westminster","10","10","45010","38590"
"In post","2022","Attorney General's Office","Legal","London","Westminster","15","15","69960","65180"
"In post","2022","Attorney General's Office","Other","London","Westminster","10","10","35120","30950"
"In post","2022","Attorney General's Office","Policy","London","Westminster","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Digital, Data and Technology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Finance","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Human Resources","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Human Resources","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Operational Delivery","London","Westminster","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Operational Delivery","North West (England)","Greater Manchester South West","10","10","37300","37300"
"In post","2022","Cabinet Office (excl. agencies)","Other","London","Westminster","15","15","47280","47650"
"In post","2022","Cabinet Office (excl. agencies)","Other","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Other","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Policy","London","Tower Hamlets","10","10","59920","57880"
"In post","2022","Cabinet Office (excl. agencies)","Policy","London","Westminster","15","15","50490","40620"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Midlands (England)","Nottingham","35","35","50910","35910"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Cambridgeshire CC","15","15","47460","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Norwich and East Norfolk","65","60","51020","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Peterborough","10","10","63300","68150"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","London","Camden and City of London","70","70","56280","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","London","Croydon","20","20","62640","65320"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","London","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","London","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","London","Tower Hamlets","1000","985","51880","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","London","Westminster","5260","5200","49540","40600"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North East (England)","Darlington","15","15","62900","62010"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North East (England)","Tyneside","460","435","29460","25550"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Blackpool","40","35","56170","58210"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Greater Manchester South East","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Greater Manchester South West","230","230","44040","37620"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Liverpool","85","85","50630","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Manchester","135","135","47610","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","West Cumbria","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","City of Edinburgh","30","30","35390","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","Glasgow City","250","245","42310","33130"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","South Lanarkshire","10","10","70310","64860"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Berkshire","35","35","36480","29250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Buckinghamshire","10","10","52830","60920"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Central Hampshire","45","40","64070","64750"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Milton Keynes","90","85","34410","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","North Hampshire","25","25","45390","40600"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Portsmouth","15","15","44500","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","South Hampshire","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","West Surrey","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","50","50","55290","45140"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Bristol, City of","110","105","49480","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Dorset","10","10","35240","33470"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Plymouth","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Wiltshire","60","55","66730","62880"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","475","475","37420","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Wales","Cardiff and Vale of Glamorgan","50","45","43110","37300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Wales","Monmouthshire and Newport","30","30","39700","29250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Birmingham","105","105","53030","38740"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Coventry","10","10","66610","63110"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Telford and Wrekin","20","20","69660","64500"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Wolverhampton","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Leeds","220","215","47410","40250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","North Yorkshire CC","15","15","45630","45150"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Sheffield","85","80","50450","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","York","545","520","32540","32000"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Commercial","East of England","Suffolk CC","15","15","42290","42410"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","East of England","Suffolk CC","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","South West (England)","Dorset","[c]","[c]","[c]","[c]"
