"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Staffordshire CC","15","15","35190","33300"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Suffolk CC","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Westminster","100","100","45330","45030"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Wiltshire","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Leeds","55","50","36270","34610"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","380","365","48720","44130"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","45","40","47340","42430"
"In post","2022","Analysis","National Savings and Investments","Chancellor's other departments","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","Chancellor's other departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","Chancellor's other departments","Westminster","20","20","50940","48770"
"In post","2022","Analysis","Office for Budget Responsibility","HM Treasury","Westminster","35","35","51220","52530"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Bristol, City of","75","70","39980","32010"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Westminster","25","25","47540","42850"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","York","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Glasgow City","55","55","39680","35000"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tower Hamlets","120","115","46210","39080"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","25","25","56150","55430"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","York","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","Ministry of Justice","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Scottish Government","City of Edinburgh","25","25","39240","37710"
"In post","2022","Analysis","Registers of Scotland","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","10","10","31830","31510"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","5","5","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hackney and Newham","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Manchester","5","5","[c]","[c]"
