"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Cheshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","HEO","Female","35","[c]","31910","30320"
"New entrant CS","2022","Cheshire","SEO/HEO","HEO","Male","30","[c]","34670","33000"
"New entrant CS","2022","Cheshire","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Unknown","Female","85","[c]","25870","24800"
"New entrant CS","2022","Cheshire","Unknown","Unknown","Male","30","[c]","27430","25190"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","AO","Female","65","[c]","21270","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","AA/AO","AO","Male","55","[c]","21870","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","Female","35","[c]","27720","24090"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","AA/AO","AO","Female","110","[c]","21350","21300"
"New entrant CS","2022","Cumbria","AA/AO","AO","Male","65","[c]","22450","21300"
"New entrant CS","2022","Cumbria","EO","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","EO","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Unknown","Female","55","[c]","27380","26310"
"New entrant CS","2022","Cumbria","Unknown","Unknown","Male","40","[c]","35300","31930"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Female","50","[c]","20500","20890"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Female","385","[c]","21380","21250"
"New entrant CS","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Male","330","[c]","21740","21260"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","EO","Female","295","[c]","26490","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","EO","Male","265","[c]","26780","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Female","145","[c]","31820","32360"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Male","125","[c]","32120","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Female","55","[c]","39800","40060"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Male","40","[c]","39370","38600"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Female","260","[c]","27350","24800"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Male","85","[c]","29340","26710"
"New entrant CS","2022","Devon","AA/AO","AA","Female","65","[c]","19420","19200"
"New entrant CS","2022","Devon","AA/AO","AA","Male","75","[c]","19960","19810"
"New entrant CS","2022","Devon","AA/AO","AO","Female","165","[c]","21750","21750"
"New entrant CS","2022","Devon","AA/AO","AO","Male","170","[c]","22430","22010"
"New entrant CS","2022","Devon","EO","EO","Female","60","[c]","26030","25730"
"New entrant CS","2022","Devon","EO","EO","Male","80","[c]","26280","24910"
"New entrant CS","2022","Devon","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","HEO","Female","35","[c]","30560","30460"
"New entrant CS","2022","Devon","SEO/HEO","HEO","Male","45","[c]","32360","31990"
"New entrant CS","2022","Devon","SEO/HEO","SEO","Female","35","[c]","38650","37420"
"New entrant CS","2022","Devon","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Unknown","Female","130","[c]","26610","24090"
"New entrant CS","2022","Devon","Unknown","Unknown","Male","70","[c]","28540","27770"
"New entrant CS","2022","Dorset and Somerset","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","AO","Female","125","[c]","21780","21170"
"New entrant CS","2022","Dorset and Somerset","AA/AO","AO","Male","120","[c]","22180","21260"
"New entrant CS","2022","Dorset and Somerset","EO","EO","Female","45","[c]","26340","27130"
"New entrant CS","2022","Dorset and Somerset","EO","EO","Male","60","[c]","26150","26350"
"New entrant CS","2022","Dorset and Somerset","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","HEO","Male","40","[c]","32670","33000"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Unknown","Female","125","[c]","26350","24090"
"New entrant CS","2022","Dorset and Somerset","Unknown","Unknown","Male","60","[c]","28380","24800"
"New entrant CS","2022","East Anglia","AA/AO","AA","Female","90","[c]","20670","20890"
"New entrant CS","2022","East Anglia","AA/AO","AA","Male","70","[c]","20740","20890"
"New entrant CS","2022","East Anglia","AA/AO","AO","Female","255","[c]","22430","21260"
"New entrant CS","2022","East Anglia","AA/AO","AO","Male","320","[c]","23630","23140"
"New entrant CS","2022","East Anglia","EO","EO","Female","195","[c]","26480","26590"
"New entrant CS","2022","East Anglia","EO","EO","Male","125","[c]","26630","26590"
"New entrant CS","2022","East Anglia","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","HEO","Female","55","[c]","31190","30450"
"New entrant CS","2022","East Anglia","SEO/HEO","HEO","Male","60","[c]","32830","32410"
"New entrant CS","2022","East Anglia","SEO/HEO","SEO","Female","35","[c]","39110","38150"
"New entrant CS","2022","East Anglia","SEO/HEO","SEO","Male","35","[c]","40510","37450"
"New entrant CS","2022","East Anglia","Unknown","Unknown","Female","325","[c]","26190","24800"
"New entrant CS","2022","East Anglia","Unknown","Unknown","Male","150","[c]","26520","24800"
"New entrant CS","2022","East Wales","AA/AO","AA","Female","35","[c]","19990","20890"
"New entrant CS","2022","East Wales","AA/AO","AA","Male","45","[c]","20370","20890"
"New entrant CS","2022","East Wales","AA/AO","AO","Female","530","[c]","21130","21250"
"New entrant CS","2022","East Wales","AA/AO","AO","Male","450","[c]","21480","21250"
"New entrant CS","2022","East Wales","EO","EO","Female","250","[c]","25740","25860"
"New entrant CS","2022","East Wales","EO","EO","Male","240","[c]","26090","26130"
"New entrant CS","2022","East Wales","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","G7","Female","55","[c]","52710","50210"
"New entrant CS","2022","East Wales","G6/G7","G7","Male","65","[c]","53090","51380"
"New entrant CS","2022","East Wales","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","HEO","Female","220","[c]","31380","30710"
"New entrant CS","2022","East Wales","SEO/HEO","HEO","Male","190","[c]","31650","30900"
"New entrant CS","2022","East Wales","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","SEO","Female","130","[c]","39460","38340"
"New entrant CS","2022","East Wales","SEO/HEO","SEO","Male","100","[c]","40530","40100"
"New entrant CS","2022","East Wales","Unknown","Unknown","Female","125","[c]","24830","23170"
"New entrant CS","2022","East Wales","Unknown","Unknown","Male","60","[c]","29890","28710"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AA","Female","40","[c]","20430","20890"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Female","130","[c]","22140","22600"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Male","150","[c]","22700","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","EO","Female","35","[c]","26450","27570"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","EO","Male","40","[c]","26120","26350"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Female","125","[c]","27850","25480"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","AA","Female","270","[c]","21240","21050"
"New entrant CS","2022","Eastern Scotland","AA/AO","AA","Male","215","[c]","21680","21050"
"New entrant CS","2022","Eastern Scotland","AA/AO","AO","Female","555","[c]","22070","21260"
"New entrant CS","2022","Eastern Scotland","AA/AO","AO","Male","405","[c]","22090","21260"
"New entrant CS","2022","Eastern Scotland","EO","EO","Female","420","[c]","27230","27230"
"New entrant CS","2022","Eastern Scotland","EO","EO","Male","340","[c]","27250","27230"
"New entrant CS","2022","Eastern Scotland","G6/G7","G6","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","G7","Female","100","[c]","52080","49860"
"New entrant CS","2022","Eastern Scotland","G6/G7","G7","Male","85","[c]","53590","51920"
"New entrant CS","2022","Eastern Scotland","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","HEO","Female","285","[c]","32090","31540"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","HEO","Male","210","[c]","32530","31540"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","SEO","Female","205","[c]","40610","39660"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","SEO","Male","130","[c]","41330","39660"
"New entrant CS","2022","Eastern Scotland","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","AO","Female","140","[c]","23670","24250"
"New entrant CS","2022","Essex","AA/AO","AO","Male","85","[c]","23910","24250"
"New entrant CS","2022","Essex","EO","EO","Female","85","[c]","28720","29290"
"New entrant CS","2022","Essex","EO","EO","Male","75","[c]","29000","29290"
"New entrant CS","2022","Essex","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Unknown","Female","190","[c]","28020","24800"
"New entrant CS","2022","Essex","Unknown","Unknown","Male","70","[c]","28600","24800"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Female","95","[c]","19380","19200"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Male","90","[c]","19800","19100"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Female","380","[c]","21360","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Male","230","[c]","22080","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Female","385","[c]","24410","24750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Male","415","[c]","23710","24830"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Male","30","[c]","68160","65310"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Female","120","[c]","50960","49860"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Male","145","[c]","52430","52000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Female","375","[c]","30070","29230"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Male","390","[c]","30240","29860"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Female","205","[c]","39350","38130"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Male","295","[c]","40250","40000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Female","315","[c]","28180","24800"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Male","220","[c]","33050","29550"
"New entrant CS","2022","Greater Manchester","AA/AO","AA","Female","40","[c]","20000","20890"
"New entrant CS","2022","Greater Manchester","AA/AO","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","AA/AO","AO","Female","560","[c]","21410","21250"
"New entrant CS","2022","Greater Manchester","AA/AO","AO","Male","515","[c]","21450","21250"
"New entrant CS","2022","Greater Manchester","EO","EO","Female","425","[c]","26320","26590"
"New entrant CS","2022","Greater Manchester","EO","EO","Male","435","[c]","26680","26590"
"New entrant CS","2022","Greater Manchester","G6/G7","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","G6/G7","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","G6/G7","G7","Female","80","[c]","52550","50620"
"New entrant CS","2022","Greater Manchester","G6/G7","G7","Male","110","[c]","53760","52080"
"New entrant CS","2022","Greater Manchester","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SEO/HEO","HEO","Female","230","[c]","31580","31960"
"New entrant CS","2022","Greater Manchester","SEO/HEO","HEO","Male","240","[c]","32040","33080"
"New entrant CS","2022","Greater Manchester","SEO/HEO","SEO","Female","115","[c]","38460","37000"
"New entrant CS","2022","Greater Manchester","SEO/HEO","SEO","Male","115","[c]","38190","37300"
"New entrant CS","2022","Greater Manchester","Unknown","Unknown","Female","355","[c]","26750","24090"
"New entrant CS","2022","Greater Manchester","Unknown","Unknown","Male","140","[c]","28640","25240"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","AA","Female","105","[c]","19530","18830"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","AA","Male","75","[c]","20070","19250"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","AO","Female","265","[c]","21580","21170"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","AO","Male","225","[c]","22740","21260"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","EO","Female","160","[c]","25740","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","EO","Male","165","[c]","25750","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","G7","Female","45","[c]","53140","52330"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","G7","Male","70","[c]","53540","51500"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Female","135","[c]","30610","30710"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Male","170","[c]","29370","29230"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Female","50","[c]","39910","40000"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Male","75","[c]","39610","38340"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Unknown","Female","175","[c]","27830","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Unknown","Male","65","[c]","29230","28200"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Female","115","[c]","21690","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Male","90","[c]","22620","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Female","85","[c]","27020","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Male","65","[c]","26510","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Female","115","[c]","27590","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Male","45","[c]","32280","26530"
"New entrant CS","2022","Highlands and Islands","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","AO","Male","30","[c]","22580","21260"
"New entrant CS","2022","Highlands and Islands","EO","EO","Female","40","[c]","27440","27570"
"New entrant CS","2022","Highlands and Islands","EO","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","AO","Female","185","[c]","25520","24490"
"New entrant CS","2022","Inner London - East","AA/AO","AO","Male","160","[c]","26000","25110"
"New entrant CS","2022","Inner London - East","EO","EO","Female","510","[c]","29650","30750"
"New entrant CS","2022","Inner London - East","EO","EO","Male","350","[c]","29850","30750"
"New entrant CS","2022","Inner London - East","G6/G7","G6","Female","35","[c]","71160","70600"
"New entrant CS","2022","Inner London - East","G6/G7","G6","Male","40","[c]","71740","70940"
"New entrant CS","2022","Inner London - East","G6/G7","G7","Female","140","[c]","56520","54700"
"New entrant CS","2022","Inner London - East","G6/G7","G7","Male","125","[c]","57720","56440"
"New entrant CS","2022","Inner London - East","SCS level","SCS level","Female","30","[c]","101980","93220"
"New entrant CS","2022","Inner London - East","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SEO/HEO","HEO","Female","290","[c]","34530","34260"
"New entrant CS","2022","Inner London - East","SEO/HEO","HEO","Male","250","[c]","35240","35000"
"New entrant CS","2022","Inner London - East","SEO/HEO","SEO","Female","160","[c]","41850","40620"
"New entrant CS","2022","Inner London - East","SEO/HEO","SEO","Male","100","[c]","42220","42000"
"New entrant CS","2022","Inner London - East","Unknown","Unknown","Female","310","[c]","35850","33700"
"New entrant CS","2022","Inner London - East","Unknown","Unknown","Male","140","[c]","38270","34100"
"New entrant CS","2022","Inner London - West","AA/AO","AA","Female","65","[c]","22040","22460"
"New entrant CS","2022","Inner London - West","AA/AO","AA","Male","55","[c]","22960","22900"
"New entrant CS","2022","Inner London - West","AA/AO","AO","Female","365","[c]","24590","23720"
"New entrant CS","2022","Inner London - West","AA/AO","AO","Male","285","[c]","25640","24490"
