"Status","Year","Age","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Unknown","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Attorney General's Departments","SEO/HEO","95","95","36850","38000"
"In post","2022","30-39","Unknown","Cabinet Office","AA/AO","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Cabinet Office","EO","50","45","25910","25950"
"In post","2022","30-39","Unknown","Cabinet Office","G6/G7","490","485","61880","61710"
"In post","2022","30-39","Unknown","Cabinet Office","SCS level","40","40","87880","79500"
"In post","2022","30-39","Unknown","Cabinet Office","SEO/HEO","365","365","34200","32320"
"In post","2022","30-39","Unknown","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Chancellor's other departments","G6/G7","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","Chancellor's other departments","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Charity Commission","EO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Charity Commission","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Charity Commission","SEO/HEO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Competition and Markets Authority","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","100","95","21530","21130"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","EO","130","125","25730","24330"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","170","165","57100","53600"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","270","260","37510","38620"
"In post","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","EO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","50","45","56150","55050"
"In post","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Education","AA/AO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Education","EO","65","65","25350","25000"
"In post","2022","30-39","Unknown","Department for Education","G6/G7","240","230","54270","53420"
"In post","2022","30-39","Unknown","Department for Education","SCS level","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Education","SEO/HEO","370","355","35080","36500"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","EO","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","120","115","54590","53400"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","185","175","35390","35900"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","EO","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","G6/G7","180","180","56150","53680"
"In post","2022","30-39","Unknown","Department for International Trade","SCS level","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Department for International Trade","SEO/HEO","120","120","37730","38160"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","EO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","85","80","56350","54700"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","SEO/HEO","45","45","36530","36820"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","AA/AO","285","250","22070","21840"
"In post","2022","30-39","Unknown","Department for Transport","EO","175","175","27500","26470"
"In post","2022","30-39","Unknown","Department for Transport","G6/G7","115","110","59530","55990"
"In post","2022","30-39","Unknown","Department for Transport","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Transport","SEO/HEO","150","150","38030","38650"
"In post","2022","30-39","Unknown","Department for Work and Pensions","AA/AO","225","205","21580","21260"
"In post","2022","30-39","Unknown","Department for Work and Pensions","EO","545","515","28280","27570"
"In post","2022","30-39","Unknown","Department for Work and Pensions","G6/G7","85","85","60270","59590"
"In post","2022","30-39","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Work and Pensions","SEO/HEO","140","135","37510","36650"
"In post","2022","30-39","Unknown","Department of Health and Social Care","AA/AO","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","Department of Health and Social Care","EO","110","105","26480","27270"
"In post","2022","30-39","Unknown","Department of Health and Social Care","G6/G7","580","565","57150","53360"
"In post","2022","30-39","Unknown","Department of Health and Social Care","SCS level","55","50","78200","72910"
"In post","2022","30-39","Unknown","Department of Health and Social Care","SEO/HEO","585","570","36670","36820"
"In post","2022","30-39","Unknown","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Food Standards Agency","SEO/HEO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","AA/AO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","EO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","G6/G7","300","300","55530","54450"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","125","125","37900","38600"
"In post","2022","30-39","Unknown","HM Land Registry","AA/AO","225","210","22660","22600"
"In post","2022","30-39","Unknown","HM Land Registry","EO","130","125","27540","27130"
"In post","2022","30-39","Unknown","HM Land Registry","G6/G7","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","HM Land Registry","SEO/HEO","60","60","38370","38550"
"In post","2022","30-39","Unknown","HM Revenue and Customs","AA/AO","1465","1320","21370","21250"
"In post","2022","30-39","Unknown","HM Revenue and Customs","EO","1385","1340","26920","26820"
"In post","2022","30-39","Unknown","HM Revenue and Customs","G6/G7","420","415","59100","55210"
"In post","2022","30-39","Unknown","HM Revenue and Customs","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","HM Revenue and Customs","SEO/HEO","1725","1690","35350","33370"
"In post","2022","30-39","Unknown","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","HM Treasury","G6/G7","35","35","62070","62790"
"In post","2022","30-39","Unknown","HM Treasury","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","AA/AO","200","195","21930","21680"
"In post","2022","30-39","Unknown","Home Office","EO","640","630","25920","24880"
"In post","2022","30-39","Unknown","Home Office","G6/G7","235","235","59360","57430"
"In post","2022","30-39","Unknown","Home Office","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Home Office","SEO/HEO","300","295","37840","37450"
"In post","2022","30-39","Unknown","Home Office","Unknown","60","60","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence","AA/AO","575","555","26610","23280"
"In post","2022","30-39","Unknown","Ministry of Defence","EO","235","225","27550","26670"
"In post","2022","30-39","Unknown","Ministry of Defence","G6/G7","185","175","60300","58550"
"In post","2022","30-39","Unknown","Ministry of Defence","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Defence","SEO/HEO","575","550","37800","38000"
"In post","2022","30-39","Unknown","Ministry of Defence","Unknown","455","455","37550","34460"
"In post","2022","30-39","Unknown","Ministry of Justice","AA/AO","1395","1355","25130","24260"
"In post","2022","30-39","Unknown","Ministry of Justice","EO","170","170","28020","28310"
"In post","2022","30-39","Unknown","Ministry of Justice","G6/G7","120","120","59580","58130"
"In post","2022","30-39","Unknown","Ministry of Justice","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Ministry of Justice","SEO/HEO","350","345","36680","35570"
"In post","2022","30-39","Unknown","Ministry of Justice","Unknown","850","770","26660","24800"
"In post","2022","30-39","Unknown","National Crime Agency","AA/AO","35","35","23140","22850"
"In post","2022","30-39","Unknown","National Crime Agency","EO","545","530","33570","32770"
"In post","2022","30-39","Unknown","National Crime Agency","G6/G7","45","45","60840","59160"
"In post","2022","30-39","Unknown","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","National Crime Agency","SEO/HEO","345","340","42580","43630"
"In post","2022","30-39","Unknown","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Northern Ireland Office","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Northern Ireland Office","SEO/HEO","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Gas and Electricity Markets","G6/G7","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Gas and Electricity Markets","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Scottish Government","AA/AO","820","780","24090","23620"
"In post","2022","30-39","Unknown","Scottish Government","EO","935","910","31680","31940"
"In post","2022","30-39","Unknown","Scottish Government","G6/G7","300","290","59290","57190"
"In post","2022","30-39","Unknown","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
