"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","South West (England)","Outside London","EO","15","[c]","25300","26670"
"Leaver CS","2022","Security","South West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","AA","10","[c]","22360","22070"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","AO","15","[c]","34930","39070"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","AO","35","[c]","30470","28890"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","EO","15","[c]","28430","26670"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","HEO","15","[c]","33800","33300"
"Leaver CS","2022","Security","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","AA","20","[c]","19190","19300"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","AO","245","[c]","21350","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","EO","155","[c]","27920","27570"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","HEO","60","[c]","34540","34170"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Outside London","SEO","35","[c]","44390","45840"
"Leaver CS","2022","Unknown","East of England","Outside London","AA","30","[c]","19020","19010"
"Leaver CS","2022","Unknown","East of England","Outside London","AO","165","[c]","21900","21430"
"Leaver CS","2022","Unknown","East of England","Outside London","EO","180","[c]","27960","27570"
"Leaver CS","2022","Unknown","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Outside London","G7","15","[c]","60410","54540"
"Leaver CS","2022","Unknown","East of England","Outside London","HEO","55","[c]","35060","34210"
"Leaver CS","2022","Unknown","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Outside London","SEO","25","[c]","41870","41390"
"Leaver CS","2022","Unknown","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","London","AA","100","[c]","22290","22460"
"Leaver CS","2022","Unknown","London","London","AO","250","[c]","25200","25630"
"Leaver CS","2022","Unknown","London","London","EO","520","[c]","29600","29140"
"Leaver CS","2022","Unknown","London","London","G6","105","[c]","68410","68720"
"Leaver CS","2022","Unknown","London","London","G7","185","[c]","59400","57740"
"Leaver CS","2022","Unknown","London","London","HEO","340","[c]","36230","35380"
"Leaver CS","2022","Unknown","London","London","SCS level","65","[c]","100880","93760"
"Leaver CS","2022","Unknown","London","London","SEO","195","[c]","43550","43250"
"Leaver CS","2022","Unknown","London","London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","AA","60","[c]","18580","18240"
"Leaver CS","2022","Unknown","North East (England)","Outside London","AO","615","[c]","21380","21260"
"Leaver CS","2022","Unknown","North East (England)","Outside London","EO","190","[c]","26520","27570"
"Leaver CS","2022","Unknown","North East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","HEO","75","[c]","33180","32260"
"Leaver CS","2022","Unknown","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Outside London","SEO","35","[c]","38990","38290"
"Leaver CS","2022","Unknown","North West (England)","Outside London","AA","55","[c]","18270","18240"
"Leaver CS","2022","Unknown","North West (England)","Outside London","AO","750","[c]","21460","21430"
"Leaver CS","2022","Unknown","North West (England)","Outside London","EO","370","[c]","26300","25340"
"Leaver CS","2022","Unknown","North West (England)","Outside London","G6","30","[c]","71070","68760"
"Leaver CS","2022","Unknown","North West (England)","Outside London","G7","60","[c]","55010","54550"
"Leaver CS","2022","Unknown","North West (England)","Outside London","HEO","130","[c]","32050","30980"
"Leaver CS","2022","Unknown","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Outside London","SEO","70","[c]","39590","38390"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","AA","10","[c]","19790","19780"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","AO","100","[c]","21950","21680"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","EO","45","[c]","26450","24890"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","HEO","20","[c]","34440","33900"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","HEO","45","[c]","40210","40120"
"Leaver CS","2022","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Outside London","AA","160","[c]","22160","21050"
"Leaver CS","2022","Unknown","Scotland","Outside London","AO","795","[c]","23700","22210"
"Leaver CS","2022","Unknown","Scotland","Outside London","EO","325","[c]","28550","27730"
"Leaver CS","2022","Unknown","Scotland","Outside London","G6","70","[c]","74250","75340"
"Leaver CS","2022","Unknown","Scotland","Outside London","G7","85","[c]","57950","59590"
"Leaver CS","2022","Unknown","Scotland","Outside London","HEO","215","[c]","35120","36130"
"Leaver CS","2022","Unknown","Scotland","Outside London","SCS level","20","[c]","91880","85380"
"Leaver CS","2022","Unknown","Scotland","Outside London","SEO","170","[c]","44470","46930"
"Leaver CS","2022","Unknown","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Outside London","AA","95","[c]","19200","19050"
"Leaver CS","2022","Unknown","South East (England)","Outside London","AO","330","[c]","21770","21260"
"Leaver CS","2022","Unknown","South East (England)","Outside London","EO","295","[c]","27190","27370"
"Leaver CS","2022","Unknown","South East (England)","Outside London","G6","10","[c]","75520","73080"
"Leaver CS","2022","Unknown","South East (England)","Outside London","G7","20","[c]","57340","54540"
"Leaver CS","2022","Unknown","South East (England)","Outside London","HEO","120","[c]","35060","33910"
"Leaver CS","2022","Unknown","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Outside London","SEO","55","[c]","44990","41810"
"Leaver CS","2022","Unknown","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Outside London","AA","40","[c]","19220","19050"
"Leaver CS","2022","Unknown","South West (England)","Outside London","AO","170","[c]","21220","21170"
"Leaver CS","2022","Unknown","South West (England)","Outside London","EO","135","[c]","28750","27570"
"Leaver CS","2022","Unknown","South West (England)","Outside London","G6","15","[c]","78430","78480"
"Leaver CS","2022","Unknown","South West (England)","Outside London","G7","20","[c]","57260","54540"
"Leaver CS","2022","Unknown","South West (England)","Outside London","HEO","95","[c]","35580","33630"
"Leaver CS","2022","Unknown","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Outside London","SEO","45","[c]","41960","40580"
"Leaver CS","2022","Unknown","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","AO","25","[c]","23050","21590"
"Leaver CS","2022","Unknown","Unknown","Unknown","EO","15","[c]","28850","29030"
"Leaver CS","2022","Unknown","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","275","[c]","35910","33270"
"Leaver CS","2022","Unknown","Wales","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Outside London","AO","330","[c]","22070","21430"
"Leaver CS","2022","Unknown","Wales","Outside London","EO","180","[c]","27690","27570"
"Leaver CS","2022","Unknown","Wales","Outside London","G6","15","[c]","76410","75480"
"Leaver CS","2022","Unknown","Wales","Outside London","G7","35","[c]","59950","60830"
"Leaver CS","2022","Unknown","Wales","Outside London","HEO","95","[c]","35650","37410"
"Leaver CS","2022","Unknown","Wales","Outside London","SCS level","20","[c]","101050","101020"
"Leaver CS","2022","Unknown","Wales","Outside London","SEO","50","[c]","44190","47000"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","AA","20","[c]","18820","19010"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","AO","215","[c]","21440","21260"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","EO","185","[c]","27560","27570"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","HEO","70","[c]","34080","33300"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","AA","30","[c]","18830","19010"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","AO","400","[c]","21410","21260"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","EO","270","[c]","26980","27370"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","G6","15","[c]","68630","66590"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","G7","35","[c]","57200","53220"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","HEO","90","[c]","33310","32740"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","SEO","50","[c]","39170","38020"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
