"Status","Year","Age","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Wales","10","[c]","19800","18310"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","London","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","North West (England)","15","[c]","20710","19200"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","South West (England)","10","[c]","20080","20080"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","West Midlands (England)","10","[c]","20860","20970"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","East Midlands (England)","65","[c]","29600","28200"
"New entrant CS","2022","60-64","HM Prison and Probation Service","East of England","90","[c]","26910","25370"
"New entrant CS","2022","60-64","HM Prison and Probation Service","London","115","[c]","36500","34730"
"New entrant CS","2022","60-64","HM Prison and Probation Service","North East (England)","50","[c]","29820","28200"
"New entrant CS","2022","60-64","HM Prison and Probation Service","North West (England)","120","[c]","28990","28200"
"New entrant CS","2022","60-64","HM Prison and Probation Service","South East (England)","115","[c]","27830","27720"
"New entrant CS","2022","60-64","HM Prison and Probation Service","South West (England)","80","[c]","27360","27890"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Wales","35","[c]","31910","32390"
"New entrant CS","2022","60-64","HM Prison and Probation Service","West Midlands (England)","80","[c]","29120","28200"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Yorkshire and The Humber","95","[c]","28870","28200"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","North East (England)","15","[c]","22980","21250"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","North West (England)","20","[c]","27900","21250"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Scotland","20","[c]","27090","21250"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","London","10","[c]","41500","34630"
"New entrant CS","2022","60-64","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","North West (England)","15","[c]","29990","24880"
"New entrant CS","2022","60-64","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","South East (England)","15","[c]","33480","34630"
"New entrant CS","2022","60-64","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Intellectual Property Office","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Met Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Scotland","10","[c]","22120","21170"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","South East (England)","20","[c]","38170","33000"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","South West (England)","15","[c]","29280","32350"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","London","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Revenue Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Courts and Tribunals Service","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government (excl. agencies)","Scotland","20","[c]","42230","39660"
"New entrant CS","2022","60-64","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
