"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","HEO","125","[c]","32380","33080"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","SEO","35","[c]","39140","39460"
"New entrant CS","2022","Declared non-disabled","Nottingham","Outside London","Unknown","40","[c]","27080","24770"
"New entrant CS","2022","Declared non-disabled","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","AO","60","[c]","23880","21820"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","EO","35","[c]","26920","26350"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","HEO","30","[c]","31680","33000"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Oxfordshire CC","Outside London","Unknown","50","[c]","30300","25270"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Peterborough","Outside London","Unknown","30","[c]","29450","28200"
"New entrant CS","2022","Declared non-disabled","Plymouth","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Outside London","AO","50","[c]","22040","22010"
"New entrant CS","2022","Declared non-disabled","Plymouth","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Plymouth","Outside London","Unknown","40","[c]","26540","24800"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","AO","40","[c]","22320","21250"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Portsmouth","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Powys","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","London","AO","70","[c]","24840","25110"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","London","EO","55","[c]","30590","31060"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Redbridge and Waltham Forest","London","Unknown","40","[c]","33480","32090"
"New entrant CS","2022","Declared non-disabled","Sandwell","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sandwell","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sandwell","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sandwell","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sandwell","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Borders","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","AO","90","[c]","21090","21260"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","EO","120","[c]","26750","27570"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sefton","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","AO","90","[c]","21270","21260"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","EO","70","[c]","27210","27570"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","HEO","30","[c]","31510","31990"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","SEO","30","[c]","37670","36500"
"New entrant CS","2022","Declared non-disabled","Sheffield","Outside London","Unknown","70","[c]","29110","27780"
"New entrant CS","2022","Declared non-disabled","Shetland Islands","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shetland Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shetland Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Outside London","EO","35","[c]","27760","27570"
"New entrant CS","2022","Declared non-disabled","Shropshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Outside London","EO","55","[c]","27510","27570"
"New entrant CS","2022","Declared non-disabled","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","AO","55","[c]","20980","20970"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Somerset CC","Outside London","Unknown","45","[c]","25770","23170"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Outside London","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South and West Derbyshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Ayrshire","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Ayrshire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Ayrshire","Outside London","EO","35","[c]","27460","27570"
