"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","HM Courts and Tribunals Service","Finance","G6","5","5","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Finance","G7","20","20","57470","59980"
"In post","2022","Finance","HM Courts and Tribunals Service","Finance","HEO","30","25","32230","30450"
"In post","2022","Finance","HM Courts and Tribunals Service","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Finance","SEO","40","40","42000","41750"
"In post","2022","Finance","HM Courts and Tribunals Service","Operational Delivery","AO","20","20","21240","21410"
"In post","2022","Finance","HM Courts and Tribunals Service","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Operational Delivery","HEO","5","5","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Operational Delivery","SEO","5","5","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Land Registry","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Land Registry","Finance","EO","10","10","[c]","[c]"
"In post","2022","Finance","HM Land Registry","Finance","G6","5","5","[c]","[c]"
"In post","2022","Finance","HM Land Registry","Finance","G7","10","10","[c]","[c]"
"In post","2022","Finance","HM Land Registry","Finance","HEO","10","10","[c]","[c]"
"In post","2022","Finance","HM Land Registry","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Land Registry","Finance","SEO","15","15","45110","43180"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","AO","140","115","21720","21250"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","EO","140","125","28430","26820"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","G6","80","80","70680","70600"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","G7","195","190","57140","55210"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","HEO","225","215","34530","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","SCS level","20","20","89350","79060"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","SEO","265","255","41460","40520"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","AA","50","35","21250","21250"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","AO","765","625","21770","21250"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","EO","215","200","27380","26820"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","G7","25","25","54980","55210"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","HEO","165","160","33710","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","SEO","65","65","40580","40520"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","AO","25","25","21250","21250"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","EO","10","10","25820","26820"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","G7","10","10","54020","55210"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","HEO","20","20","35400","33430"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","SEO","25","25","42400","43430"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","AO","20","15","21340","21250"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","EO","25","25","28120","26820"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","G6","15","15","67260","67910"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","G7","50","50","57500","58600"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","HEO","45","45","34670","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","SCS level","20","20","87580","79760"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","SEO","50","50","41840","42260"
"In post","2022","Finance","HM Treasury (excl. agencies)","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","Finance","AO","5","5","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","Finance","EO","15","15","25090","24300"
"In post","2022","Finance","HM Treasury (excl. agencies)","Finance","G6","15","15","67780","70000"
"In post","2022","Finance","HM Treasury (excl. agencies)","Finance","G7","35","30","57810","57500"
"In post","2022","Finance","HM Treasury (excl. agencies)","Finance","HEO","20","20","38050","37000"
"In post","2022","Finance","HM Treasury (excl. agencies)","Finance","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","HM Treasury (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","Finance","EO","5","5","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","Finance","G7","5","5","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","Finance","SEO","10","10","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","Operational Delivery","AO","5","5","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Finance","AO","5","5","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Finance","EO","10","10","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Finance","G7","5","5","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Finance","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Finance","SEO","5","5","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","EO","15","15","27550","27140"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","G7","5","5","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","SEO","5","5","[c]","[c]"
"In post","2022","Finance","Met Office","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Met Office","Finance","G7","10","10","48290","48020"
"In post","2022","Finance","Met Office","Finance","HEO","10","10","[c]","[c]"
"In post","2022","Finance","Met Office","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Finance","AA","10","10","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Finance","AO","185","170","21800","21380"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Finance","EO","445","425","27450","26670"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Finance","G6","65","65","68450","67220"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Finance","G7","145","145","57970","57540"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Finance","HEO","385","375","35100","33300"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Finance","SCS level","40","40","90350","87210"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Finance","SEO","345","335","45220","44500"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Finance","AO","10","10","22970","23720"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Finance","EO","95","90","27090","26900"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Finance","G6","35","30","69870","69030"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Finance","G7","95","95","58250","59000"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Finance","HEO","75","70","33390","34110"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Finance","SCS level","15","15","90590","83600"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Finance","SEO","170","165","41730","41100"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","EO","5","5","[c]","[c]"
