"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Outside London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Outside London","HEO","75","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","London","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","London","AO","10","[c]","25630","25630"
"Leaver Dept.","2022","30-39","Home Office","London","EO","40","[c]","28980","28810"
"Leaver Dept.","2022","30-39","Home Office","London","G6","20","[c]","69140","68720"
"Leaver Dept.","2022","30-39","Home Office","London","G7","55","[c]","58160","57460"
"Leaver Dept.","2022","30-39","Home Office","London","HEO","40","[c]","35700","35070"
"Leaver Dept.","2022","30-39","Home Office","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","London","SEO","60","[c]","42670","41970"
"Leaver Dept.","2022","30-39","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Outside London","AO","40","[c]","21650","21680"
"Leaver Dept.","2022","30-39","Home Office","Outside London","EO","165","[c]","25220","24890"
"Leaver Dept.","2022","30-39","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Outside London","HEO","35","[c]","30980","30830"
"Leaver Dept.","2022","30-39","Home Office","Outside London","SEO","20","[c]","38120","37630"
"Leaver Dept.","2022","30-39","Home Office","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","London","G7","10","[c]","59490","59140"
"Leaver Dept.","2022","30-39","Ministry of Defence","London","HEO","15","[c]","37170","37640"
"Leaver Dept.","2022","30-39","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","London","SEO","25","[c]","44780","45200"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","AO","30","[c]","22130","21170"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","EO","40","[c]","25040","26350"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","G7","25","[c]","49420","47010"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","HEO","75","[c]","31710","33000"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","SEO","75","[c]","40470","40580"
"Leaver Dept.","2022","30-39","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","AO","20","[c]","23260","23290"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","EO","25","[c]","27400","28310"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","G7","20","[c]","55310","54850"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","HEO","40","[c]","33020","33930"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","SEO","55","[c]","40280","41120"
"Leaver Dept.","2022","30-39","Ministry of Justice","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","Outside London","AO","125","[c]","20690","20970"
"Leaver Dept.","2022","30-39","Ministry of Justice","Outside London","EO","60","[c]","23670","23700"
"Leaver Dept.","2022","30-39","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","Outside London","G7","15","[c]","55500","56870"
"Leaver Dept.","2022","30-39","Ministry of Justice","Outside London","HEO","50","[c]","29620","30450"
"Leaver Dept.","2022","30-39","Ministry of Justice","Outside London","SEO","40","[c]","36030","36050"
"Leaver Dept.","2022","30-39","Ministry of Justice","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government","Outside London","AO","10","[c]","23980","23780"
"Leaver Dept.","2022","30-39","Scottish Government","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scottish Government","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Outside London","EO","10","[c]","23810","23630"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Outside London","G7","10","[c]","50890","50210"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Outside London","HEO","15","[c]","30930","30210"
"Leaver Dept.","2022","30-39","UK Statistics Authority","Outside London","SEO","15","[c]","37830","37240"
"Leaver Dept.","2022","30-39","Welsh Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Welsh Government","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","London","G6","15","[c]","67560","66290"
"Leaver Dept.","2022","40-49","Attorney General's Departments","London","G7","20","[c]","55770","54760"
"Leaver Dept.","2022","40-49","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
