"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Leeds","55","50","36270","34610"
"In post","2022","Analysis","National Savings and Investments","London","Westminster","20","20","50940","48770"
"In post","2022","Analysis","National Savings and Investments","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Budget Responsibility","London","Westminster","35","35","51220","52530"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","Westminster","25","25","47540","42850"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","75","70","39980","32010"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","London","Tower Hamlets","120","115","46210","39080"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Scotland","Glasgow City","55","55","39680","35000"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","London","Tower Hamlets","25","25","56150","55430"
"In post","2022","Analysis","Office of Rail and Road","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Scotland","City of Edinburgh","25","25","39240","37710"
"In post","2022","Analysis","Registers of Scotland","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North East (England)","Tyneside","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","East Cumbria","10","10","31830","31510"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","South West (England)","Devon CC","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","London","Hackney and Newham","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","West Midlands (England)","Birmingham","10","10","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","London","Camden and City of London","20","20","68210","59590"
"In post","2022","Analysis","UK Export Finance","London","Westminster","30","30","49920","44750"
"In post","2022","Analysis","UK Space Agency","London","Westminster","15","15","50360","53380"
"In post","2022","Analysis","UK Space Agency","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","London","Westminster","210","210","43700","39840"
"In post","2022","Analysis","UK Statistics Authority","North East (England)","Darlington","15","15","31410","30710"
"In post","2022","Analysis","UK Statistics Authority","Scotland","City of Edinburgh","15","10","44510","41590"
"In post","2022","Analysis","UK Statistics Authority","South East (England)","South Hampshire","520","495","38000","36840"
"In post","2022","Analysis","UK Statistics Authority","Wales","Monmouthshire and Newport","1215","1165","37230","36840"
"In post","2022","Analysis","Valuation Office Agency","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","London","Tower Hamlets","20","20","47680","44250"
"In post","2022","Analysis","Valuation Office Agency","North East (England)","Tyneside","20","20","44470","40160"
"In post","2022","Analysis","Valuation Office Agency","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","London","Camden and City of London","30","30","62630","54800"
"In post","2022","Analysis","Water Services Regulation Authority","West Midlands (England)","Birmingham","15","10","55030","51630"
"In post","2022","Analysis","Welsh Revenue Authority","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","East Midlands (England)","South Nottinghamshire","15","15","26200","24920"
"In post","2022","Commercial","Animal and Plant Health Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","South East (England)","West Surrey","20","15","37600","32280"
"In post","2022","Commercial","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Wales","Powys","[c]","[c]","[c]","[c]"
