"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Transport","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Transport","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Department for Work and Pensions","London","10","[c]","[c]","[c]"
