"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","G6/G7","Heterosexual / straight","35","[c]","62360","59450"
"Leaver CS","2022","Competition and Markets Authority","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Heterosexual / straight","50","[c]","22470","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","G6/G7","Heterosexual / straight","45","[c]","57900","55000"
"Leaver CS","2022","Crown Prosecution Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","AA/AO","Heterosexual / straight","80","[c]","21820","22200"
"Leaver CS","2022","Crown Prosecution Service","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","G6/G7","Heterosexual / straight","70","[c]","57380","55610"
"Leaver CS","2022","Crown Prosecution Service","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","G6/G7","Unknown","35","[c]","57800","55610"
"Leaver CS","2022","Crown Prosecution Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","SEO/HEO","Heterosexual / straight","30","[c]","37090","38000"
"Leaver CS","2022","Crown Prosecution Service","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
