"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","No function","Department for Education","East Anglia","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","110","105","45850","49860"
"In post","2022","Declared non-disabled","No function","Department for Education","Greater Manchester","335","325","42950","37100"
"In post","2022","Declared non-disabled","No function","Department for Education","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Inner London - West","1050","1000","52740","53760"
"In post","2022","Declared non-disabled","No function","Department for Education","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Northumberland, and Tyne and Wear","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Outer London - South","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","South Yorkshire","530","500","43910","37100"
"In post","2022","Declared non-disabled","No function","Department for Education","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Education","Tees Valley and Durham","245","230","40220","36780"
"In post","2022","Declared non-disabled","No function","Department for Education","West Midlands","430","420","43590","37920"
"In post","2022","Declared non-disabled","No function","Department for Education","West Yorkshire","35","35","43740","49860"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Cheshire","70","65","37390","35140"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","55","50","34000","31300"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Cumbria","135","130","26980","21300"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","45","45","38060","35900"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Devon","195","185","31290","25190"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","45","40","36340","35900"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","East Anglia","110","105","35440","32160"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","East Wales","90","90","29590","25100"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","40","40","35660","29980"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Essex","40","40","29470","29180"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","530","505","37200","35900"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Greater Manchester","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","45","45","33100","29180"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","115","110","31880","29180"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Highlands and Islands","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Inner London - West","1655","1605","44790","39510"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Kent","45","40","28910","28290"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Lancashire","45","40","36070","32370"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Lincolnshire","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","North Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","430","420","36170","35900"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","130","125","38060","35900"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Outer London - East and North East","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Outer London - West and North West","60","60","33960","31800"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","100","95","30320","28140"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","South Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","40","35","32410","29180"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","500","475","33500","29280"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","West Midlands","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","160","145","28630","25190"
"In post","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","West Yorkshire","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","East Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Inner London - West","870","860","47480","42000"
"In post","2022","Declared non-disabled","No function","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
