"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Plymouth","G6/G7","G7","145","135","56990","56550"
"In post","2022","Plymouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","HEO","510","480","34960","33840"
"In post","2022","Plymouth","SEO/HEO","SEO","400","385","42860","42120"
"In post","2022","Plymouth","Unknown","Unknown","280","265","32060","28660"
"In post","2022","Portsmouth","AA/AO","AA","255","235","20120","19810"
"In post","2022","Portsmouth","AA/AO","AO","970","870","24150","21380"
"In post","2022","Portsmouth","EO","EO","1080","1015","27650","26820"
"In post","2022","Portsmouth","G6/G7","G6","60","55","70700","66710"
"In post","2022","Portsmouth","G6/G7","G7","235","230","56510","54760"
"In post","2022","Portsmouth","SCS level","SCS level","20","20","90280","89930"
"In post","2022","Portsmouth","SEO/HEO","HEO","700","665","34080","33300"
"In post","2022","Portsmouth","SEO/HEO","SEO","380","370","42140","40580"
"In post","2022","Portsmouth","Unknown","Unknown","110","100","30480","28200"
"In post","2022","Powys","AA/AO","AA","50","45","19430","19680"
"In post","2022","Powys","AA/AO","AO","165","155","22170","21380"
"In post","2022","Powys","EO","EO","170","160","27710","27570"
"In post","2022","Powys","G6/G7","G6","10","10","74820","75480"
"In post","2022","Powys","G6/G7","G7","25","25","57670","61440"
"In post","2022","Powys","SEO/HEO","HEO","85","80","35570","37310"
"In post","2022","Powys","SEO/HEO","SEO","60","60","43590","45130"
"In post","2022","Powys","Unknown","Unknown","30","30","28000","24800"
"In post","2022","Redbridge and Waltham Forest","AA/AO","AA","30","25","21550","21650"
"In post","2022","Redbridge and Waltham Forest","AA/AO","AO","370","330","24630","25110"
"In post","2022","Redbridge and Waltham Forest","EO","EO","560","515","30770","31060"
"In post","2022","Redbridge and Waltham Forest","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","G7","15","15","61920","58440"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","HEO","70","65","36420","36650"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","SEO","30","25","43110","41850"
"In post","2022","Redbridge and Waltham Forest","Unknown","Unknown","145","140","33640","32090"
"In post","2022","Sandwell","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","AA/AO","AO","55","50","21170","21260"
"In post","2022","Sandwell","EO","EO","285","260","27310","27570"
"In post","2022","Sandwell","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Sandwell","SEO/HEO","HEO","35","30","33220","32860"
"In post","2022","Sandwell","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2022","Sandwell","Unknown","Unknown","100","90","28530","25560"
"In post","2022","Scottish Borders","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Scottish Borders","AA/AO","AO","220","200","24910","25930"
"In post","2022","Scottish Borders","EO","EO","170","155","28840","27940"
"In post","2022","Scottish Borders","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Scottish Borders","G6/G7","G7","20","20","56220","54520"
"In post","2022","Scottish Borders","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","SEO/HEO","HEO","70","70","34120","33070"
"In post","2022","Scottish Borders","SEO/HEO","SEO","25","25","44240","44100"
"In post","2022","Sefton","AA/AO","AA","190","165","18550","18240"
"In post","2022","Sefton","AA/AO","AO","1190","1035","21500","21680"
"In post","2022","Sefton","EO","EO","1870","1735","26630","26820"
"In post","2022","Sefton","G6/G7","G6","95","95","67280","66610"
"In post","2022","Sefton","G6/G7","G7","350","340","55310","54160"
"In post","2022","Sefton","SCS level","SCS level","25","25","87140","79990"
"In post","2022","Sefton","SEO/HEO","HEO","820","785","32160","31990"
"In post","2022","Sefton","SEO/HEO","SEO","615","590","41790","40180"
"In post","2022","Sefton","Unknown","Unknown","115","110","28560","24800"
"In post","2022","Sheffield","AA/AO","AA","80","65","18620","18240"
"In post","2022","Sheffield","AA/AO","AO","1360","1195","21500","21680"
"In post","2022","Sheffield","EO","EO","1900","1735","26380","25480"
"In post","2022","Sheffield","G6/G7","G6","345","330","64400","63260"
"In post","2022","Sheffield","G6/G7","G7","945","905","52470","50630"
"In post","2022","Sheffield","SCS level","SCS level","85","80","80540","75020"
"In post","2022","Sheffield","SEO/HEO","HEO","1240","1170","31690","30980"
"In post","2022","Sheffield","SEO/HEO","SEO","1165","1110","38340","37100"
"In post","2022","Sheffield","Unknown","Unknown","235","215","30050","28200"
"In post","2022","Shetland Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","AA/AO","AO","20","15","25970","26840"
"In post","2022","Shetland Islands","EO","EO","20","20","27960","27570"
"In post","2022","Shetland Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","SEO/HEO","HEO","15","15","34880","35040"
"In post","2022","Shetland Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","AA/AO","AA","105","95","20080","19810"
"In post","2022","Shropshire","AA/AO","AO","345","325","24990","23960"
"In post","2022","Shropshire","EO","EO","445","425","28450","27570"
"In post","2022","Shropshire","G6/G7","G6","15","10","78490","79710"
"In post","2022","Shropshire","G6/G7","G7","35","35","60110","57100"
"In post","2022","Shropshire","SEO/HEO","HEO","175","170","34740","34320"
"In post","2022","Shropshire","SEO/HEO","SEO","75","75","43110","40580"
"In post","2022","Shropshire","Unknown","Unknown","55","50","31110","32690"
"In post","2022","Solihull","AA/AO","AA","15","10","18240","18240"
"In post","2022","Solihull","AA/AO","AO","185","165","21620","21680"
"In post","2022","Solihull","EO","EO","555","510","26450","26120"
"In post","2022","Solihull","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Solihull","G6/G7","G7","40","40","54210","52050"
"In post","2022","Solihull","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","SEO/HEO","HEO","165","155","31680","30980"
"In post","2022","Solihull","SEO/HEO","SEO","85","80","38670","37460"
"In post","2022","Solihull","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","AA/AO","AA","110","100","19900","19200"
"In post","2022","Somerset CC","AA/AO","AO","420","380","21330","21260"
"In post","2022","Somerset CC","EO","EO","710","645","27120","27570"
"In post","2022","Somerset CC","G6/G7","G6","40","35","71020","68570"
"In post","2022","Somerset CC","G6/G7","G7","120","115","55310","53720"
"In post","2022","Somerset CC","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Somerset CC","SEO/HEO","HEO","530","505","33200","33290"
"In post","2022","Somerset CC","SEO/HEO","SEO","395","380","42220","42510"
"In post","2022","Somerset CC","Unknown","Unknown","145","130","28880","26310"
"In post","2022","South and West Derbyshire","AA/AO","AA","60","55","21190","20890"
"In post","2022","South and West Derbyshire","AA/AO","AO","265","245","25590","24260"
"In post","2022","South and West Derbyshire","EO","EO","360","320","27710","27570"
"In post","2022","South and West Derbyshire","G6/G7","G6","40","35","71830","71640"
"In post","2022","South and West Derbyshire","G6/G7","G7","100","95","56700","54270"
"In post","2022","South and West Derbyshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","South and West Derbyshire","SEO/HEO","HEO","170","160","33260","32010"
"In post","2022","South and West Derbyshire","SEO/HEO","SEO","150","140","43570","43220"
"In post","2022","South and West Derbyshire","Unknown","Unknown","45","35","31530","32690"
"In post","2022","South Ayrshire","AA/AO","AA","30","30","20590","20950"
"In post","2022","South Ayrshire","AA/AO","AO","55","50","22570","21380"
"In post","2022","South Ayrshire","EO","EO","175","165","27670","27570"
"In post","2022","South Ayrshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","South Ayrshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","SEO/HEO","HEO","30","30","33260","33070"
"In post","2022","South Ayrshire","SEO/HEO","SEO","15","15","43100","43400"
"In post","2022","South Hampshire","AA/AO","AA","485","330","20260","19810"
"In post","2022","South Hampshire","AA/AO","AO","900","650","21280","20350"
"In post","2022","South Hampshire","EO","EO","910","850","26340","26670"
"In post","2022","South Hampshire","G6/G7","G6","80","75","65050","62200"
"In post","2022","South Hampshire","G6/G7","G7","395","380","52680","50800"
"In post","2022","South Hampshire","SCS level","SCS level","30","30","94620","93000"
"In post","2022","South Hampshire","SEO/HEO","HEO","715","685","31820","30730"
"In post","2022","South Hampshire","SEO/HEO","SEO","510","490","38980","38340"
"In post","2022","South Hampshire","Unknown","Unknown","105","90","29550","25150"
"In post","2022","South Lanarkshire","AA/AO","AA","40","35","20880","20950"
"In post","2022","South Lanarkshire","AA/AO","AO","1410","1225","21690","21250"
"In post","2022","South Lanarkshire","EO","EO","905","800","27090","26820"
"In post","2022","South Lanarkshire","G6/G7","G6","120","120","65070","65130"
"In post","2022","South Lanarkshire","G6/G7","G7","330","315","52620","53310"
"In post","2022","South Lanarkshire","SCS level","SCS level","25","25","80100","77650"
"In post","2022","South Lanarkshire","SEO/HEO","HEO","610","570","33410","33370"
"In post","2022","South Lanarkshire","SEO/HEO","SEO","365","355","41310","40520"
"In post","2022","South Nottinghamshire","AA/AO","AA","85","85","20350","20890"
"In post","2022","South Nottinghamshire","AA/AO","AO","335","310","24530","23140"
"In post","2022","South Nottinghamshire","EO","EO","230","215","28360","27570"
"In post","2022","South Nottinghamshire","G6/G7","G6","20","20","70650","65660"
"In post","2022","South Nottinghamshire","G6/G7","G7","55","55","58890","54560"
"In post","2022","South Nottinghamshire","SCS level","SCS level","10","10","93400","91370"
"In post","2022","South Nottinghamshire","SEO/HEO","HEO","165","160","33540","33000"
"In post","2022","South Nottinghamshire","SEO/HEO","SEO","130","120","44310","43940"
"In post","2022","South Nottinghamshire","Unknown","Unknown","10","10","35290","37850"
"In post","2022","South Teesside","AA/AO","AA","25","20","19210","19200"
"In post","2022","South Teesside","AA/AO","AO","395","355","21220","21260"
"In post","2022","South Teesside","EO","EO","420","375","26980","27570"
"In post","2022","South Teesside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","G6/G7","G7","45","40","53060","51610"
"In post","2022","South Teesside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","SEO/HEO","HEO","75","75","32010","31990"
"In post","2022","South Teesside","SEO/HEO","SEO","40","35","40910","40650"
"In post","2022","South Teesside","Unknown","Unknown","155","140","29100","28200"
"In post","2022","South West Wales","AA/AO","AA","35","35","19500","19810"
"In post","2022","South West Wales","AA/AO","AO","430","390","22340","21300"
"In post","2022","South West Wales","EO","EO","480","435","27690","27570"
"In post","2022","South West Wales","G6/G7","G6","25","25","72260","75480"
"In post","2022","South West Wales","G6/G7","G7","70","65","57320","59840"
"In post","2022","South West Wales","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","South West Wales","SEO/HEO","HEO","265","250","35880","38160"
"In post","2022","South West Wales","SEO/HEO","SEO","170","160","43300","46320"
"In post","2022","South West Wales","Unknown","Unknown","125","120","28640","26820"
"In post","2022","Southampton","AA/AO","AA","20","20","19130","19200"
"In post","2022","Southampton","AA/AO","AO","230","190","21760","21490"
"In post","2022","Southampton","EO","EO","405","380","26900","27370"
"In post","2022","Southampton","G6/G7","G6","40","40","72420","69720"
"In post","2022","Southampton","G6/G7","G7","120","120","56090","52300"
"In post","2022","Southampton","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Southampton","SEO/HEO","HEO","175","170","32190","31380"
"In post","2022","Southampton","SEO/HEO","SEO","195","185","41860","40480"
"In post","2022","Southampton","Unknown","Unknown","135","125","29320","28200"
"In post","2022","Southend-on-Sea","AA/AO","AA","20","15","20250","20530"
"In post","2022","Southend-on-Sea","AA/AO","AO","190","160","22380","22080"
"In post","2022","Southend-on-Sea","EO","EO","310","280","28500","28920"
"In post","2022","Southend-on-Sea","G6/G7","G6","25","25","66980","67910"
"In post","2022","Southend-on-Sea","G6/G7","G7","85","80","55670","55210"
"In post","2022","Southend-on-Sea","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Southend-on-Sea","SEO/HEO","HEO","210","195","33840","33370"
"In post","2022","Southend-on-Sea","SEO/HEO","SEO","180","170","40970","40520"
"In post","2022","Southend-on-Sea","Unknown","Unknown","75","65","28400","26310"
"In post","2022","Staffordshire CC","AA/AO","AA","345","320","20670","20890"
"In post","2022","Staffordshire CC","AA/AO","AO","1380","1295","24650","23960"
"In post","2022","Staffordshire CC","EO","EO","1140","1060","28320","27570"
"In post","2022","Staffordshire CC","G6/G7","G6","70","65","73720","71690"
"In post","2022","Staffordshire CC","G6/G7","G7","165","160","56020","54540"
"In post","2022","Staffordshire CC","SCS level","SCS level","20","20","106770","103000"
"In post","2022","Staffordshire CC","SEO/HEO","HEO","570","545","33900","33300"
"In post","2022","Staffordshire CC","SEO/HEO","SEO","415","405","43580","40580"
"In post","2022","Staffordshire CC","Unknown","Unknown","240","215","29240","28200"
"In post","2022","Stoke-on-Trent","AA/AO","AA","15","10","18970","19200"
"In post","2022","Stoke-on-Trent","AA/AO","AO","565","495","21060","20970"
"In post","2022","Stoke-on-Trent","EO","EO","395","365","26870","27570"
"In post","2022","Stoke-on-Trent","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Stoke-on-Trent","G6/G7","G7","55","50","54980","53150"
"In post","2022","Stoke-on-Trent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Stoke-on-Trent","SEO/HEO","HEO","70","65","32590","31990"
"In post","2022","Stoke-on-Trent","SEO/HEO","SEO","40","40","39930","37990"
"In post","2022","Stoke-on-Trent","Unknown","Unknown","155","135","29350","28200"
"In post","2022","Suffolk CC","AA/AO","AA","295","280","20270","19810"
"In post","2022","Suffolk CC","AA/AO","AO","1320","1215","24140","21830"
"In post","2022","Suffolk CC","EO","EO","1215","1135","27460","27570"
"In post","2022","Suffolk CC","G6/G7","G6","60","55","68200","67910"
"In post","2022","Suffolk CC","G6/G7","G7","175","165","53110","51300"
"In post","2022","Suffolk CC","SCS level","SCS level","10","10","95050","97420"
"In post","2022","Suffolk CC","SEO/HEO","HEO","650","620","32670","33000"
"In post","2022","Suffolk CC","SEO/HEO","SEO","365","345","40920","39670"
"In post","2022","Suffolk CC","Unknown","Unknown","240","210","29360","26440"
"In post","2022","Sunderland","AA/AO","AA","175","125","21100","21250"
"In post","2022","Sunderland","AA/AO","AO","2085","1690","21460","21260"
"In post","2022","Sunderland","EO","EO","1355","1210","27560","27570"
"In post","2022","Sunderland","G6/G7","G6","25","25","65600","67910"
"In post","2022","Sunderland","G6/G7","G7","80","75","54970","55210"
"In post","2022","Sunderland","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Sunderland","SEO/HEO","HEO","350","325","33450","33370"
"In post","2022","Sunderland","SEO/HEO","SEO","150","145","39940","40520"
"In post","2022","Sunderland","Unknown","Unknown","90","90","29120","28200"
"In post","2022","Swansea","AA/AO","AA","1335","1080","18740","18310"
"In post","2022","Swansea","AA/AO","AO","3725","3275","22170","21840"
"In post","2022","Swansea","EO","EO","1715","1585","27000","26780"
