"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Tees Valley and Durham","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Durham","Heterosexual / straight","235","[c]","26700","21750"
"Leaver CS","2022","White","Tees Valley and Durham","Durham","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Durham","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Durham","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","75","[c]","29560","27570"
"Leaver CS","2022","White","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","South Teesside","Heterosexual / straight","55","[c]","26270","22200"
"Leaver CS","2022","White","Tees Valley and Durham","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","South Teesside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Heterosexual / straight","325","[c]","28860","21840"
"Leaver CS","2022","White","Unknown","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Undeclared","85","[c]","23560","21840"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","125","[c]","32700","27570"
"Leaver CS","2022","White","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Glasgow City","Heterosexual / straight","330","[c]","31020","27080"
"Leaver CS","2022","White","West Central Scotland","Glasgow City","LGBO","35","[c]","32990","24890"
"Leaver CS","2022","White","West Central Scotland","Glasgow City","Undeclared","40","[c]","25730","21830"
"Leaver CS","2022","White","West Central Scotland","Glasgow City","Unknown","105","[c]","36250","27570"
"Leaver CS","2022","White","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","35","[c]","31730","27570"
"Leaver CS","2022","White","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","North Lanarkshire","Heterosexual / straight","40","[c]","26320","26840"
"Leaver CS","2022","White","West Central Scotland","North Lanarkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","North Lanarkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","North Lanarkshire","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Birmingham","Heterosexual / straight","315","[c]","37030","30450"
"Leaver CS","2022","White","West Midlands","Birmingham","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Birmingham","Undeclared","40","[c]","35260","27570"
"Leaver CS","2022","White","West Midlands","Birmingham","Unknown","165","[c]","46290","36360"
"Leaver CS","2022","White","West Midlands","Coventry","Heterosexual / straight","75","[c]","40850","34290"
"Leaver CS","2022","White","West Midlands","Coventry","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Coventry","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Coventry","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Dudley","Heterosexual / straight","45","[c]","24230","21260"
"Leaver CS","2022","White","West Midlands","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Sandwell","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Solihull","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Walsall","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Wolverhampton","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Wolverhampton","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Wolverhampton","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Central Valleys","Heterosexual / straight","75","[c]","30540","27570"
"Leaver CS","2022","White","West Wales and The Valleys","Central Valleys","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Central Valleys","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Central Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Conwy and Denbighshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwent Valleys","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwent Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwynedd","Heterosexual / straight","35","[c]","22730","21260"
"Leaver CS","2022","White","West Wales and The Valleys","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Gwynedd","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Isle of Anglesey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","South West Wales","Heterosexual / straight","80","[c]","29550","23830"
"Leaver CS","2022","White","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","South West Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Swansea","Heterosexual / straight","100","[c]","31270","23830"
"Leaver CS","2022","White","West Wales and The Valleys","Swansea","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Swansea","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Swansea","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Bradford","Heterosexual / straight","35","[c]","25620","27570"
"Leaver CS","2022","White","West Yorkshire","Bradford","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Bradford","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","75","[c]","27470","27570"
"Leaver CS","2022","White","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Calderdale and Kirklees","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Calderdale and Kirklees","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Leeds","Heterosexual / straight","495","[c]","32810","27570"
"Leaver CS","2022","White","West Yorkshire","Leeds","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Leeds","Undeclared","55","[c]","29760","25600"
"Leaver CS","2022","White","West Yorkshire","Leeds","Unknown","155","[c]","34580","28700"
"Leaver CS","2022","White","West Yorkshire","Wakefield","Heterosexual / straight","100","[c]","31890","27570"
"Leaver CS","2022","White","West Yorkshire","Wakefield","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Wakefield","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Wakefield","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Cambridgeshire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
