"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Policy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","East Midlands (England)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","East of England","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","East of England","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","AA/AO","35","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","EO","200","[c]","27400","27680"
"New entrant CS","2022","Declared non-disabled","Policy","London","G6/G7","225","[c]","56090","54070"
"New entrant CS","2022","Declared non-disabled","Policy","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","SEO/HEO","790","[c]","35340","34020"
"New entrant CS","2022","Declared non-disabled","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","North East (England)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","North East (England)","SEO/HEO","50","[c]","32910","31990"
"New entrant CS","2022","Declared non-disabled","Policy","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","North West (England)","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","North West (England)","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","North West (England)","SEO/HEO","100","[c]","32880","30960"
"New entrant CS","2022","Declared non-disabled","Policy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Scotland","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Scotland","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","South East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","South East (England)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","South West (England)","G6/G7","30","[c]","51620","48200"
"New entrant CS","2022","Declared non-disabled","Policy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","South West (England)","SEO/HEO","105","[c]","33050","32810"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Wales","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Wales","SEO/HEO","65","[c]","36450","39630"
"New entrant CS","2022","Declared non-disabled","Policy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","West Midlands (England)","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","West Midlands (England)","G6/G7","35","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","West Midlands (England)","SEO/HEO","70","[c]","32790","30360"
"New entrant CS","2022","Declared non-disabled","Policy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Yorkshire and The Humber","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Yorkshire and The Humber","SEO/HEO","75","[c]","33060","31990"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","East of England","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","G6/G7","40","[c]","56750","54110"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","SEO/HEO","80","[c]","37920","37000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North West (England)","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North West (England)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Scotland","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South East (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South East (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South East (England)","SEO/HEO","45","[c]","33820","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South West (England)","EO","70","[c]","23690","24150"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South West (England)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South West (England)","SEO/HEO","105","[c]","34420","33080"
"New entrant CS","2022","Declared non-disabled","Project Delivery","South West (England)","Unknown","30","[c]","39850","38000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Wales","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Wales","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","West Midlands (England)","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","East of England","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","SEO/HEO","35","[c]","37160","34630"
"New entrant CS","2022","Declared non-disabled","Property","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
