"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SEO/HEO","Heterosexual / straight","40","40","34640","34250"
"In post","2022","Counter Fraud","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SEO/HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","455","405","22240","22080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA/AO","Undeclared","70","60","22740","22080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","280","245","22180","21250"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","1930","1810","28030","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","LGBO","125","120","27960","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Undeclared","250","230","28500","27360"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Unknown","1120","1060","28110","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","745","715","59800","55410"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","45","40","58770","55210"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6/G7","Undeclared","140","135","60630","56120"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","170","160","58110","55210"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","2730","2605","36620","35000"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","135","135","36090","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","400","380","37140","37610"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","1025","990","36580","34010"
"In post","2022","Counter Fraud","Met Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Met Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","EO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","G6/G7","Heterosexual / straight","55","55","65490","66200"
"In post","2022","Counter Fraud","Serious Fraud Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","SEO/HEO","Heterosexual / straight","80","75","38000","40000"
"In post","2022","Counter Fraud","Serious Fraud Office","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","SEO/HEO","Heterosexual / straight","130","125","38540","38510"
"In post","2022","Counter Fraud","The Insolvency Service","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","SEO/HEO","Unknown","80","75","38710","39170"
"In post","2022","Counter Fraud","UK Space Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","UK Space Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","UK Space Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","UK Space Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","UK Space Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","AA/AO","Heterosexual / straight","1405","1185","21260","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","AA/AO","LGBO","85","80","21360","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","AA/AO","Undeclared","185","155","21190","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","390","325","21320","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","245","210","27670","27570"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","EO","Unknown","50","45","27730","27570"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","75","65","32810","31990"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2022","Debt","Health and Safety Executive","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Health and Safety Executive","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Health and Safety Executive","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Health and Safety Executive","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Health and Safety Executive","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Health and Safety Executive","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Health and Safety Executive","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","1555","1395","21870","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","130","125","21590","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","AA/AO","Undeclared","195","165","22460","22080"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","1240","1125","21860","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","500","460","27620","26820"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","EO","LGBO","50","45","27570","26820"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","EO","Undeclared","65","55","28580","28800"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","EO","Unknown","255","235","28210","26820"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","35","35","58180","55210"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","190","175","35890","33680"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","45","40","35810","33370"
"In post","2022","Debt","UK Debt Management Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Debt Management Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Debt Management Office","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Debt","UK Debt Management Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Debt Management Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Debt Management Office","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Debt","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
