"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Declared non-disabled","Unknown","EO","60","60","28100","27570"
"In post","2022","40-49","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","G7","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","HEO","30","30","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","SEO","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","London","AA","35","35","24250","24560"
"In post","2022","40-49","Undeclared","London","AO","145","130","28650","25630"
"In post","2022","40-49","Undeclared","London","EO","205","195","30850","30780"
"In post","2022","40-49","Undeclared","London","G6","145","140","69030","67670"
"In post","2022","40-49","Undeclared","London","G7","200","195","57850","57430"
"In post","2022","40-49","Undeclared","London","HEO","180","180","36620","36560"
"In post","2022","40-49","Undeclared","London","SCS level","70","65","83840","80500"
"In post","2022","40-49","Undeclared","London","SEO","195","190","44570","43770"
"In post","2022","40-49","Undeclared","London","Unknown","30","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Outside London","AA","200","185","20870","20890"
"In post","2022","40-49","Undeclared","Outside London","AO","1410","1280","24940","21840"
"In post","2022","40-49","Undeclared","Outside London","EO","1355","1280","28260","27570"
"In post","2022","40-49","Undeclared","Outside London","G6","120","115","68670","66630"
"In post","2022","40-49","Undeclared","Outside London","G7","370","365","54360","54240"
"In post","2022","40-49","Undeclared","Outside London","HEO","870","840","33860","33300"
"In post","2022","40-49","Undeclared","Outside London","SCS level","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Outside London","SEO","640","625","42600","40520"
"In post","2022","40-49","Undeclared","Outside London","Unknown","200","190","34910","37170"
"In post","2022","40-49","Undeclared","Overseas","EO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","G6","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","G7","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Overseas","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","EO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","London","AA","40","40","23250","22900"
"In post","2022","40-49","Unknown","London","AO","245","230","27120","25460"
"In post","2022","40-49","Unknown","London","EO","490","470","30460","30700"
"In post","2022","40-49","Unknown","London","G6","565","545","69800","67900"
"In post","2022","40-49","Unknown","London","G7","980","945","57430","56070"
"In post","2022","40-49","Unknown","London","HEO","520","500","36900","37610"
"In post","2022","40-49","Unknown","London","SCS level","360","350","93800","89080"
"In post","2022","40-49","Unknown","London","SEO","565","550","43430","42410"
"In post","2022","40-49","Unknown","London","Unknown","90","85","35680","34100"
"In post","2022","40-49","Unknown","Outside London","AA","585","535","20730","20890"
"In post","2022","40-49","Unknown","Outside London","AO","3165","2895","23350","21750"
"In post","2022","40-49","Unknown","Outside London","EO","2950","2815","28200","26820"
"In post","2022","40-49","Unknown","Outside London","G6","605","585","70210","67910"
"In post","2022","40-49","Unknown","Outside London","G7","1670","1610","54540","53500"
"In post","2022","40-49","Unknown","Outside London","HEO","2125","2045","34020","33370"
"In post","2022","40-49","Unknown","Outside London","SCS level","185","180","92710","85080"
"In post","2022","40-49","Unknown","Outside London","SEO","1760","1705","41480","40520"
"In post","2022","40-49","Unknown","Outside London","Unknown","655","585","30190","28200"
"In post","2022","40-49","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","EO","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","G6","35","35","67760","65610"
"In post","2022","40-49","Unknown","Overseas","G7","65","65","58210","55620"
"In post","2022","40-49","Unknown","Overseas","HEO","100","100","41420","41600"
"In post","2022","40-49","Unknown","Overseas","SCS level","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","SEO","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Overseas","Unknown","70","70","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","EO","10","5","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","G6","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","G7","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","HEO","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Unknown","360","360","40970","35380"
"In post","2022","50-59","Declared disabled","London","AA","50","50","23060","22460"
"In post","2022","50-59","Declared disabled","London","AO","415","385","25620","25110"
"In post","2022","50-59","Declared disabled","London","EO","835","790","30670","30910"
"In post","2022","50-59","Declared disabled","London","G6","195","185","70970","70270"
"In post","2022","50-59","Declared disabled","London","G7","410","405","58730","58220"
"In post","2022","50-59","Declared disabled","London","HEO","465","450","36990","36650"
"In post","2022","50-59","Declared disabled","London","SCS level","105","105","96650","86600"
"In post","2022","50-59","Declared disabled","London","SEO","395","380","44330","43810"
"In post","2022","50-59","Declared disabled","London","Unknown","135","130","37580","36580"
"In post","2022","50-59","Declared disabled","Outside London","AA","645","585","20390","19850"
"In post","2022","50-59","Declared disabled","Outside London","AO","4460","3915","22440","21260"
"In post","2022","50-59","Declared disabled","Outside London","EO","5295","4825","27740","27570"
"In post","2022","50-59","Declared disabled","Outside London","G6","275","270","69970","67910"
"In post","2022","50-59","Declared disabled","Outside London","G7","930","905","54770","54540"
"In post","2022","50-59","Declared disabled","Outside London","HEO","2130","2035","33710","33310"
"In post","2022","50-59","Declared disabled","Outside London","SCS level","90","90","88370","80540"
"In post","2022","50-59","Declared disabled","Outside London","SEO","1515","1460","41970","40580"
"In post","2022","50-59","Declared disabled","Outside London","Unknown","950","905","32180","28660"
"In post","2022","50-59","Declared disabled","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","EO","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","G6","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","G7","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","HEO","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","AO","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","EO","30","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","HEO","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","London","AA","295","280","22860","22460"
"In post","2022","50-59","Declared non-disabled","London","AO","1875","1750","25930","25110"
"In post","2022","50-59","Declared non-disabled","London","EO","3880","3690","30580","30700"
"In post","2022","50-59","Declared non-disabled","London","G6","1510","1470","71680","70480"
"In post","2022","50-59","Declared non-disabled","London","G7","2570","2510","58800","58030"
"In post","2022","50-59","Declared non-disabled","London","HEO","2485","2425","36960","36900"
"In post","2022","50-59","Declared non-disabled","London","SCS level","955","935","96830","87070"
"In post","2022","50-59","Declared non-disabled","London","SEO","2265","2220","44480","43810"
"In post","2022","50-59","Declared non-disabled","London","Unknown","355","345","37110","36580"
"In post","2022","50-59","Declared non-disabled","Outside London","AA","3070","2865","20300","19810"
"In post","2022","50-59","Declared non-disabled","Outside London","AO","19305","17210","22860","21260"
"In post","2022","50-59","Declared non-disabled","Outside London","EO","21950","20310","27700","27570"
"In post","2022","50-59","Declared non-disabled","Outside London","G6","2905","2845","69120","67910"
"In post","2022","50-59","Declared non-disabled","Outside London","G7","6915","6740","55190","54600"
"In post","2022","50-59","Declared non-disabled","Outside London","HEO","11495","11045","33820","33360"
"In post","2022","50-59","Declared non-disabled","Outside London","SCS level","845","830","90860","83230"
"In post","2022","50-59","Declared non-disabled","Outside London","SEO","9470","9200","42200","40580"
"In post","2022","50-59","Declared non-disabled","Outside London","Unknown","2640","2485","33790","30210"
"In post","2022","50-59","Declared non-disabled","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Overseas","AO","20","20","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Overseas","EO","80","80","28540","27370"
"In post","2022","50-59","Declared non-disabled","Overseas","G6","100","100","68030","65550"
"In post","2022","50-59","Declared non-disabled","Overseas","G7","115","115","57300","56100"
"In post","2022","50-59","Declared non-disabled","Overseas","HEO","135","135","35430","34350"
"In post","2022","50-59","Declared non-disabled","Overseas","SCS level","75","75","88720","83710"
"In post","2022","50-59","Declared non-disabled","Overseas","SEO","110","110","48490","42890"
"In post","2022","50-59","Declared non-disabled","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","AO","40","35","23200","23420"
"In post","2022","50-59","Declared non-disabled","Unknown","EO","75","75","28860","27570"
"In post","2022","50-59","Declared non-disabled","Unknown","G6","5","5","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","G7","20","20","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","HEO","50","45","36170","34290"
"In post","2022","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","SEO","20","20","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","25","20","[c]","[c]"
"In post","2022","50-59","Undeclared","London","AA","70","65","24760","25170"
"In post","2022","50-59","Undeclared","London","AO","265","250","28820","26180"
"In post","2022","50-59","Undeclared","London","EO","360","345","31260","31020"
"In post","2022","50-59","Undeclared","London","G6","130","130","71610","70180"
"In post","2022","50-59","Undeclared","London","G7","225","225","59860","59650"
"In post","2022","50-59","Undeclared","London","HEO","270","265","37330","37300"
"In post","2022","50-59","Undeclared","London","SCS level","50","50","89940","84250"
"In post","2022","50-59","Undeclared","London","SEO","200","200","46210","45170"
"In post","2022","50-59","Undeclared","London","Unknown","35","35","35510","33700"
"In post","2022","50-59","Undeclared","Outside London","AA","530","495","20820","20890"
"In post","2022","50-59","Undeclared","Outside London","AO","2520","2300","25960","22240"
"In post","2022","50-59","Undeclared","Outside London","EO","2055","1940","28600","27570"
"In post","2022","50-59","Undeclared","Outside London","G6","150","150","69590","67910"
"In post","2022","50-59","Undeclared","Outside London","G7","420","410","55620","54960"
"In post","2022","50-59","Undeclared","Outside London","HEO","1205","1170","34310","33370"
"In post","2022","50-59","Undeclared","Outside London","SCS level","35","35","88490","80130"
"In post","2022","50-59","Undeclared","Outside London","SEO","955","925","43320","40960"
"In post","2022","50-59","Undeclared","Outside London","Unknown","240","225","33850","30480"
"In post","2022","50-59","Undeclared","Overseas","EO","10","10","[c]","[c]"
