"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","West Midlands","Outside London","60","60","35620","31950"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Derbyshire and Nottinghamshire","Outside London","25","25","[c]","[c]"
"In post","2022","Asian","Department for Transport","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Essex","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Hampshire and Isle of Wight","Outside London","30","30","41770","39040"
"In post","2022","Asian","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Inner London - East","London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","Inner London - West","London","290","290","46180","42470"
"In post","2022","Asian","Department for Transport","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Department for Transport","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Outer London - East and North East","London","15","15","[c]","[c]"
"In post","2022","Asian","Department for Transport","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Outer London - West and North West","London","20","15","[c]","[c]"
"In post","2022","Asian","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","West Midlands","Outside London","75","75","27980","26470"
"In post","2022","Asian","Department for Transport","West Wales and The Valleys","Outside London","60","55","29670","21840"
"In post","2022","Asian","Department for Transport","West Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","225","205","28520","28550"
"In post","2022","Asian","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","195","170","27920","29290"
"In post","2022","Asian","Department for Work and Pensions","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","170","150","25550","27570"
"In post","2022","Asian","Department for Work and Pensions","Devon","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","East Anglia","Outside London","50","45","26290","27570"
"In post","2022","Asian","Department for Work and Pensions","East Wales","Outside London","20","20","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Eastern Scotland","Outside London","40","40","24690","21260"
"In post","2022","Asian","Department for Work and Pensions","Essex","Outside London","85","80","28010","29290"
"In post","2022","Asian","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","60","26680","27570"
"In post","2022","Asian","Department for Work and Pensions","Greater Manchester","Outside London","495","450","27460","27570"
"In post","2022","Asian","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","40","35","25470","27570"
"In post","2022","Asian","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","95","85","25440","27570"
"In post","2022","Asian","Department for Work and Pensions","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Inner London - East","London","660","595","29830","31060"
"In post","2022","Asian","Department for Work and Pensions","Inner London - West","London","450","430","37380","36650"
"In post","2022","Asian","Department for Work and Pensions","Kent","Outside London","75","70","29860","29290"
"In post","2022","Asian","Department for Work and Pensions","Lancashire","Outside London","600","545","25290","26710"
"In post","2022","Asian","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","465","410","24750","27570"
"In post","2022","Asian","Department for Work and Pensions","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Merseyside","Outside London","60","55","32220","27570"
"In post","2022","Asian","Department for Work and Pensions","North Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","190","175","31680","27570"
"In post","2022","Asian","Department for Work and Pensions","Outer London - East and North East","London","665","595","29780","31060"
"In post","2022","Asian","Department for Work and Pensions","Outer London - South","London","135","125","30550","31060"
"In post","2022","Asian","Department for Work and Pensions","Outer London - West and North West","London","650","580","30730","31060"
"In post","2022","Asian","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","75","70","26330","27570"
"In post","2022","Asian","Department for Work and Pensions","South Yorkshire","Outside London","120","110","31710","27570"
