"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","HM Treasury","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Heterosexual / straight","270","[c]","30380","28000"
"Leaver Dept.","2022","20-29","Home Office","LGBO","35","[c]","31130","28670"
"Leaver Dept.","2022","20-29","Home Office","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Unknown","120","[c]","31900","31410"
"Leaver Dept.","2022","20-29","Ministry of Defence","Heterosexual / straight","245","[c]","29420","27610"
"Leaver Dept.","2022","20-29","Ministry of Defence","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Unknown","45","[c]","32330","30470"
"Leaver Dept.","2022","20-29","Ministry of Justice","Heterosexual / straight","375","[c]","27220","23720"
"Leaver Dept.","2022","20-29","Ministry of Justice","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Unknown","145","[c]","25510","22570"
"Leaver Dept.","2022","20-29","National Crime Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Heterosexual / straight","45","[c]","29920","29540"
"Leaver Dept.","2022","20-29","UK Statistics Authority","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Unknown","35","[c]","30490","29540"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Heterosexual / straight","55","[c]","42670","41200"
"Leaver Dept.","2022","30-39","Attorney General's Departments","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Heterosexual / straight","300","[c]","48480","54700"
"Leaver Dept.","2022","30-39","Cabinet Office","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Undeclared","30","[c]","42190","38240"
"Leaver Dept.","2022","30-39","Cabinet Office","Unknown","220","[c]","43800","34550"
"Leaver Dept.","2022","30-39","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","160","[c]","46290","48910"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy","Unknown","55","[c]","37590","34970"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","50","[c]","50200","52130"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Heterosexual / straight","115","[c]","42480","37710"
"Leaver Dept.","2022","30-39","Department for Education","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Education","Unknown","30","[c]","43540","41280"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","Heterosexual / straight","70","[c]","43820","40170"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","Heterosexual / straight","120","[c]","36350","34290"
"Leaver Dept.","2022","30-39","Department for Transport","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Transport","Unknown","55","[c]","37230","31740"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","Heterosexual / straight","610","[c]","28750","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","LGBO","55","[c]","30650","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","Undeclared","60","[c]","30010","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions","Unknown","150","[c]","30060","27570"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","Heterosexual / straight","1240","[c]","38790","36330"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","LGBO","95","[c]","37080","36330"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","Undeclared","380","[c]","41560","39400"
"Leaver Dept.","2022","30-39","Department of Health and Social Care","Unknown","135","[c]","40720","38200"
"Leaver Dept.","2022","30-39","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Foreign, Commonwealth and Development Office","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Revenue and Customs","Unknown","420","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Heterosexual / straight","390","[c]","35820","29080"
"Leaver Dept.","2022","30-39","Home Office","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Home Office","Undeclared","40","[c]","38030","35070"
"Leaver Dept.","2022","30-39","Home Office","Unknown","50","[c]","33940","28650"
"Leaver Dept.","2022","30-39","Ministry of Defence","Heterosexual / straight","235","[c]","36270","35780"
"Leaver Dept.","2022","30-39","Ministry of Defence","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Defence","Undeclared","40","[c]","36020","35410"
"Leaver Dept.","2022","30-39","Ministry of Defence","Unknown","40","[c]","37430","37390"
"Leaver Dept.","2022","30-39","Ministry of Justice","Heterosexual / straight","370","[c]","30850","27810"
"Leaver Dept.","2022","30-39","Ministry of Justice","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Ministry of Justice","Undeclared","45","[c]","40050","36800"
"Leaver Dept.","2022","30-39","Ministry of Justice","Unknown","75","[c]","32480","30650"
"Leaver Dept.","2022","30-39","National Crime Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
