"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Legal","Operational Delivery","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Operational Delivery","South Yorkshire","15","15","23150","22200"
"In post","2022","20-29","Legal","Operational Delivery","Surrey, East and West Sussex","30","30","25480","24590"
"In post","2022","20-29","Legal","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Operational Delivery","West Midlands","40","40","23750","23720"
"In post","2022","20-29","Legal","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Operational Delivery","West Yorkshire","45","45","23760","23720"
"In post","2022","20-29","Legal","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Other","Inner London - East","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Other","Inner London - West","130","130","27900","26950"
"In post","2022","20-29","Legal","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Other","Outer London - South","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Other","West Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Property","Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","Inner London - East","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Tax","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","West Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","Greater Manchester","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","Inner London - East","20","20","47420","45000"
"In post","2022","20-29","Legal","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Inner London - West","15","15","43630","40650"
"In post","2022","20-29","No function","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Outer London - South","5","5","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","Greater Manchester","5","5","[c]","[c]"
"In post","2022","20-29","No function","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","Inner London - West","45","45","37560","34020"
"In post","2022","20-29","No function","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","Greater Manchester","10","10","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","Inner London - East","5","5","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","Inner London - West","15","15","43480","43530"
"In post","2022","20-29","No function","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","West Central Scotland","5","5","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","Inner London - West","185","180","40060","34710"
"In post","2022","20-29","No function","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Economics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Finance","Inner London - West","15","15","41990","40230"
"In post","2022","20-29","No function","Finance","South Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","No function","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Geography","Dorset and Somerset","110","110","25600","26740"
"In post","2022","20-29","No function","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Human Resources","Inner London - West","15","15","41340","34710"
"In post","2022","20-29","No function","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","East Anglia","5","5","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Inner London - West","10","10","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","South Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","International Trade","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","20-29","No function","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","International Trade","Greater Manchester","5","5","[c]","[c]"
"In post","2022","20-29","No function","International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","International Trade","Inner London - West","435","435","38890","38160"
